,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.85129,0.00778,0.00263,-0.20647,2e-05,6.79619,1.0,12.4,266 x 235,7.5,9.85,8.0,0.0,0.02,0 x 35,0.01,-0.0062,0.00359,8e-05,-0.0065,0.0,2.5861,25.0,8.1,0.503
1,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.89428,0.00631,0.00257,-0.06511,0.00038,3.87846,,0.0,242 x 10,5.55,8.8,9.0,0.0,0.01,0 x 150,0.33,-0.00395,0.00323,-0.0002,-0.00296,-0.00031,2.00721,177.0,7.1,0.441
2,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.83431,0.01758,0.00371,-0.21196,0.00078,5.27492,4.0,6.2,208 x 234,5.9,7.85,10.0,0.0,0.01,0 x 51,0.01,-0.00486,0.00461,4e-05,-0.00363,-0.00028,1.66839,5.0,6.1,0.379
3,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.82082,0.02508,0.00429,-0.20175,0.00058,4.5052,2.0,5.2,255 x 239,4.65,7.15,11.0,0.0,0.02,0 x 477,0.0,-0.01042,0.00998,0.0002,-0.00581,0.0,1.48429,,5.1,0.317
4,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.79717,0.03454,0.00481,-0.19971,0.00056,3.92912,5.0,4.3,228 x 44,3.65,6.3,12.0,0.0,0.01,0 x 168,0.02,-0.0073,0.01048,0.00057,-0.00311,-5e-05,1.07345,2.0,4.1,0.255
5,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.78968,0.05366,0.00512,-0.1452,0.00116,2.77608,10.0,3.45,4 x 54,3.0,4.45,13.0,0.0,0.01,0 x 117,0.01,-0.00957,0.01759,0.00062,-0.00332,-0.00039,0.80568,1.0,3.1,0.193
6,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.8859,0.10637,0.0037,-0.03059,0.00106,1.09416,,2.23,3 x 100,2.07,2.3,14.0,0.01,0.02,46 x 295,0.02,-0.03197,0.05907,0.00139,-0.00858,-0.00043,0.65541,216.0,2.1,0.131
7,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.81207,0.22606,0.00531,-0.03007,0.00116,0.74525,,1.27,30 x 39,1.15,1.27,15.0,0.11,0.13,83 x 23,0.11,-0.17701,0.21385,0.0045,-0.03572,-6e-05,0.66079,,1.1,0.069
8,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.53,0.26185,0.00745,-0.06054,0.0013,0.84677,,0.65,12 x 65,0.62,0.65,16.0,0.52,0.58,42 x 25,0.53,-0.47093,0.27711,0.00736,-0.07128,-0.00129,0.78,,0.1,0.007
9,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.41473,0.22852,0.00712,-0.06833,0.00053,0.93798,,0.52,3 x 88,0.47,0.5,16.5,0.86,0.95,40 x 20,0.86,-0.5909,0.24069,0.00743,-0.07864,-0.00108,0.87453,,0.4,0.024
10,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.32957,0.19203,0.00619,-0.07038,0.00071,1.03194,,0.4,30 x 15,0.38,0.39,17.0,1.2,1.3,217 x 10,1.2,-0.70103,0.21384,0.00658,-0.07239,-0.00127,0.87747,242.0,0.9,0.055
11,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.27118,0.15847,0.00636,-0.07128,0.00019,1.1414,,0.34,30 x 49,0.32,0.33,17.5,1.65,1.77,45 x 15,1.59,-0.75675,0.16778,0.00563,-0.07382,-0.00136,1.00399,87.0,1.4,0.086
12,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.21508,0.13407,0.00542,-0.0649,0.00087,1.18813,,0.26,1 x 17,0.24,0.26,18.0,2.09,2.16,59 x 18,1.95,-0.82516,0.13676,0.00446,-0.06324,-0.00227,1.00662,394.0,1.9,0.117
13,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.18028,0.11218,0.00448,-0.0622,0.00033,1.27793,671.0,0.22,80 x 47,0.21,0.22,18.5,2.53,2.64,27 x 12,2.41,-0.86613,0.10835,0.00408,-0.05636,-0.00263,1.05863,142.0,2.4,0.148
14,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.14324,0.09407,0.00381,-0.05441,0.00044,1.30971,,0.18,40 x 130,0.15,0.18,19.0,3.05,3.1,20 x 100,2.95,-0.8836,0.08888,0.00351,-0.05557,-0.00229,1.16336,154.0,2.9,0.179
15,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.12545,0.08018,0.00418,-0.05231,0.0001,1.40421,584.0,0.15,62 x 49,0.14,0.16,19.5,3.45,3.6,48 x 20,3.47,-0.92645,0.06495,0.00202,-0.04152,-0.00234,1.11294,59.0,3.4,0.21
16,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.11061,0.0691,0.00349,-0.05073,0.00054,1.48476,,0.14,9 x 232,0.13,0.14,20.0,3.95,4.05,219 x 14,4.0,-0.95161,0.04579,0.00192,-0.03265,-0.00262,1.0966,48.0,3.9,0.241
17,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.09103,0.05862,0.00329,-0.04395,-0.00014,1.52135,67.0,0.11,471 x 33,0.1,0.12,20.5,4.4,4.6,62 x 38,4.4,-0.9544,0.03983,0.0015,-0.03358,-0.00274,1.19271,4.0,4.4,0.273
18,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.08591,0.05264,0.00252,-0.04561,0.00064,1.62903,223.0,0.11,2 x 135,0.11,0.11,21.0,4.85,5.05,1083 x 41,4.95,-1.0,0.0,-58.90011,0.0,0.0,0.00085,37.0,4.9,0.304
19,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.07486,0.04569,0.00215,-0.04088,0.00047,1.67766,279.0,0.11,115 x 204,0.09,0.1,21.5,5.3,5.55,180 x 1,5.2,-0.99545,0.0,0.0,-0.01595,-0.00283,0.00107,5.0,5.4,0.335
20,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.06822,0.04104,0.00213,-0.03967,0.00033,1.75429,233.0,0.1,97 x 117,0.08,0.1,22.0,5.85,6.05,51 x 14,5.92,-1.0,0.0,-68.9002,0.0,0.0,0.00049,7.0,5.9,0.366
21,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.06369,0.03706,0.00184,-0.0389,-0.00017,1.82752,78.0,0.1,73 x 59,0.08,0.09,22.5,6.35,6.75,45 x 40,6.05,-0.93301,0.03689,0.00275,-0.05494,-0.00249,1.82278,0.0,6.4,0.397
22,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.06127,0.03422,0.00251,-0.03927,-0.00016,1.91607,97.0,0.08,7 x 30,0.08,0.09,23.0,6.8,7.05,127 x 20,6.75,-0.99553,0.0,0.0,-0.01638,-0.00262,0.0006,10.0,6.9,0.428
23,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.05595,0.03115,0.0019,-0.0377,0.00031,1.97851,26.0,0.09,101 x 163,0.07,0.09,23.5,7.35,7.55,67 x 38,7.07,-0.99531,0.0,0.0,-0.01563,-0.00318,0.00128,0.0,7.4,0.459
24,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.05146,0.02845,0.00205,-0.03687,0.00042,2.03708,127.0,0.08,79 x 57,0.07,0.08,24.0,7.85,8.05,36 x 38,7.65,-0.99532,0.0,0.0,-0.01626,-0.00271,0.00113,0.0,7.9,0.49
25,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.05087,0.0267,0.00188,-0.03705,8e-05,2.11909,46.0,0.08,53 x 73,0.07,0.08,24.5,7.25,9.35,42 x 39,7.55,-1.0,0.0,-93.90006,0.0,0.0,,1.0,8.4,0.521
26,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.04879,0.02521,0.00231,-0.03771,0.00012,2.1952,242.0,0.07,5 x 40,0.07,0.08,25.0,7.6,10.1,232 x 45,8.81,-1.0,0.0,-98.89971,0.0,0.0,,2.0,8.9,0.552
27,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.08634,0.03196,0.00311,-0.0751,-7e-05,2.69607,17.0,0.08,50 x 622,0.06,0.29,25.5,7.75,10.9,229 x 39,9.15,-1.0,0.0,-103.90038,0.0,0.0,,1.0,9.4,0.583
28,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.04422,0.022,0.00185,-0.03597,0.00025,2.31753,40.0,0.09,53 x 121,0.06,0.08,26.0,8.35,11.3,245 x 44,9.51,-1.0,0.0,-108.89994,0.0,0.0,,0.0,9.9,0.614
29,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03906,0.01961,0.00146,-0.03173,0.00052,2.32684,28.0,0.07,44 x 36,0.05,0.07,26.5,8.75,11.85,47 x 42,7.61,-1.0,0.0,-113.89954,0.0,0.0,,2.0,10.4,0.645
30,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03735,0.01865,0.00179,-0.03215,-0.0001,2.39264,36.0,0.09,47 x 41,0.05,0.07,27.0,9.2,12.4,232 x 44,10.39,-1.0,0.0,-118.89976,0.0,0.0,,0.0,10.9,0.676
31,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03723,0.01783,0.00155,-0.03245,-0.00033,2.45973,27.0,0.08,49 x 70,0.05,0.07,27.5,9.7,13.0,20 x 43,10.2,-1.0,0.0,-123.90027,0.0,0.0,,8.0,11.4,0.707
32,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03839,0.0177,0.00188,-0.03477,0.00043,2.558,52.0,0.06,26 x 61,0.06,0.07,28.0,10.3,12.85,52 x 36,11.82,-1.0,0.0,-128.90026,0.0,0.0,,4.0,11.9,0.738
33,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03776,0.01704,0.00142,-0.03498,8e-05,2.62193,20.0,0.08,120 x 238,0.05,0.08,28.5,10.75,13.85,237 x 44,0.0,-1.0,0.0,-133.89984,0.0,0.0,,,12.4,0.769
34,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03427,0.01576,0.00174,-0.03249,-0.00016,2.6506,1.0,0.06,53 x 48,0.05,0.07,29.0,11.35,14.3,58 x 44,12.86,-1.0,0.0,-138.8999,0.0,0.0,,2.0,12.9,0.8
35,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03597,0.01523,0.00093,-0.03499,1e-05,2.80552,323.0,0.07,10 x 129,0.06,0.07,30.0,13.5,15.25,60 x 43,13.57,-0.86364,0.0284,0.00376,-0.17389,-0.00405,4.08127,1.0,13.9,0.862
36,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.11,2021-11-05,1636142400,4,0.03018,0.01317,0.00133,-0.03121,-0.00017,2.8463,105.0,0.08,9 x 86,0.05,0.06,31.0,13.3,15.8,246 x 43,11.14,-1.0,0.0,-158.90017,0.0,0.0,,3.0,14.9,0.924
