,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00045,0.00022,,0.0,4.57,1 x 24,4.3,4.45,5.5,0.0,0.03,0 x 374,0.0,-0.01418,0.01242,0.00023,-0.01547,0.0,6.39961,,4.4,0.445
1,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00073,0.00059,,,0.0,12 x 12,3.3,3.45,6.5,0.0,0.03,0 x 410,0.0,-0.0182,0.02131,-0.00017,-0.01542,0.0,4.75997,,3.4,0.344
2,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00033,0.00013,,0.0,3.15,1 x 36,2.83,2.97,7.0,0.0,0.06,0 x 24,0.01,-0.03488,0.03831,0.00056,-0.02989,0.0,4.5488,0.0,2.9,0.294
3,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00064,0.00015,,,0.0,2 x 38,2.35,2.43,7.5,0.0,0.02,0 x 12,0.01,-0.01922,0.0337,-8e-05,-0.00972,0.0,3.11268,0.0,2.4,0.243
4,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00061,0.00011,,2.0,1.86,14 x 7,1.85,1.9,8.0,0.0,0.02,0 x 123,0.01,-0.02431,0.05085,0.00043,-0.01009,0.0,2.49051,0.0,1.9,0.193
5,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00142,0.0003,,1.0,1.28,38 x 13,1.34,1.4,8.5,0.0,0.01,0 x 258,0.0,-0.01837,0.06027,-2e-05,-0.00519,0.0,1.6722,,1.4,0.142
6,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00055,-3e-05,,41.0,0.88,1 x 13,0.87,0.9,9.0,0.0,0.01,0 x 1229,0.01,-0.02571,0.12115,0.00032,-0.00484,0.0,1.12496,0.0,0.9,0.092
7,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,1.0,0.0,0.0,-0.00149,0.0006,,350.0,0.37,4 x 18,0.35,0.4,9.5,0.0,0.01,0 x 631,0.01,-0.04767,0.38971,0.00039,-0.00501,-0.00023,0.57165,417.0,0.4,0.041
8,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,0.12925,2.69795,0.00125,-0.00485,-0.00024,0.17634,1324.0,0.01,0 x 275,0.0,0.01,10.0,0.11,0.14,25 x 12,0.12,-0.68587,1.97884,0.00122,-0.03463,-0.00039,0.40553,492.0,0.1,0.009
9,1701464400,2023-12-01 16:00,2023-12-01,16.0,9.91,2023-12-01,1701464400,0,0.03893,0.26283,0.00064,-0.00517,-0.00036,0.72665,260.0,0.01,0 x 202,0.0,0.01,10.5,0.6,0.7,22 x 1,0.62,-0.81211,0.42246,0.00076,-0.05978,-0.00057,1.40208,274.0,0.6,0.06
