,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.19855,0.00013,-3e-05,-0.01171,0.00048,15.27888,,0.0,10 x 154,3.3,3.6,0.5,0.0,0.06,0 x 780,0.0,-0.00285,0.00022,-0.00026,-0.03243,0.0,18.63872,,19.2,0.975
1,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.19969,0.0,0.0,0.0,6e-05,,,0.0,463 x 418,2.49,3.3,1.0,0.0,0.07,0 x 1040,0.0,-0.00408,0.00054,0.00027,-0.03235,0.0,12.31086,,18.7,0.949
2,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.20014,0.0,0.0,0.0,0.00023,,,0.0,333 x 295,1.4,3.25,1.5,0.0,0.07,0 x 780,0.0,-0.0059,0.00114,-0.00012,-0.03323,0.0,8.88734,,18.2,0.924
3,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.20001,0.0,0.0,0.0,1e-05,,,0.0,609 x 1296,1.27,2.11,2.0,0.0,0.07,0 x 390,0.0,-0.00872,0.00197,7e-05,-0.0322,-1e-05,6.50303,,17.7,0.898
4,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.19968,0.0,0.0,0.0,-0.00032,,,0.0,1071 x 1310,0.38,2.23,2.5,0.0,0.07,0 x 292,0.0,-0.01187,0.00362,-0.0001,-0.032,-0.00023,4.65393,,17.2,0.873
5,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.19965,0.0,0.0,0.0,-0.00011,,,0.0,1727 x 1727,0.1,1.42,3.0,0.0,0.07,0 x 390,0.0,-0.0164,0.00733,0.00063,-0.03061,-4e-05,3.10049,,16.7,0.848
6,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.19953,0.0,0.0,0.0,0.00066,,,0.0,374 x 363,0.04,0.66,3.5,0.0,0.07,0 x 442,0.0,-0.02835,0.01968,0.00089,-0.02774,0.0,1.68979,,16.2,0.822
7,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.08828,0.0474,0.00102,-0.046,0.00017,1.22977,0.0,0.12,39 x 366,0.06,0.15,4.0,0.07,0.18,900 x 49,0.0,-0.11683,0.06204,0.00141,-0.03372,-0.00019,0.92525,,15.7,0.797
8,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.07466,0.01343,0.00132,-0.14186,-0.00025,4.16186,,0.0,0 x 528,0.0,0.5,4.5,0.44,0.64,1413 x 39,0.55,-0.20032,0.0,0.0,0.0,0.0,,1.0,15.2,0.771
9,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00606,0.00539,-6e-05,-0.00527,-0.00017,1.76598,,0.0,0 x 500,0.0,0.01,5.0,0.92,1.12,1113 x 65,1.09,-0.19976,0.0,0.0,0.0,0.0,,0.0,14.7,0.746
10,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.0041,0.00335,0.00063,-0.00449,0.0,2.3281,,0.0,0 x 500,0.0,0.01,5.5,1.42,1.61,1400 x 154,1.5,-0.20022,0.0,0.0,0.0,0.0,,1.0,14.2,0.721
11,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00333,0.00243,9e-05,-0.00486,0.0,2.82049,,0.0,0 x 500,0.0,0.01,6.0,1.91,2.11,1333 x 28,0.0,-0.19992,0.0,0.0,0.0,0.0,,,13.7,0.695
12,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00363,0.00195,-0.0002,-0.00526,0.0,3.25983,,0.0,0 x 500,0.0,0.01,6.5,2.42,2.61,220 x 25,2.5,-0.20023,0.0,0.0,0.0,0.0,,1.0,13.2,0.67
13,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00259,0.00161,3e-05,-0.00514,0.0,3.65739,,0.0,0 x 500,0.0,0.01,7.0,2.96,3.1,276 x 148,3.0,-0.2002,0.0,0.0,0.0,0.0,,1.0,12.7,0.644
14,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00301,0.00131,-0.00029,-0.00516,0.0,4.01953,,0.0,0 x 500,0.0,0.01,7.5,3.41,3.65,195 x 101,0.0,-0.1996,0.0,0.0,0.0,0.0,,,12.2,0.619
15,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00266,0.00115,9e-05,-0.00536,0.0,4.35264,,0.0,0 x 500,0.0,0.02,8.0,3.9,4.5,158 x 162,4.0,-0.13851,0.00175,0.00078,-0.13774,0.0,9.45808,0.0,11.7,0.594
16,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00205,0.00102,-4e-05,-0.00449,0.0,4.66092,,0.0,0 x 800,0.0,0.01,8.5,4.35,4.7,1727 x 388,4.52,-0.19976,0.0,0.0,0.0,0.0,,1.0,11.2,0.568
17,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00261,0.00096,-9e-05,-0.00505,0.0,4.94786,,0.0,0 x 399,0.0,0.02,9.0,4.95,5.21,11 x 517,0.0,-0.14066,0.00016,0.0006,-0.01306,-1e-05,9.52972,,10.7,0.543
18,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00272,0.00084,0.00055,-0.00448,0.0,5.21573,,0.0,0 x 500,0.0,0.01,9.5,5.4,5.71,168 x 10,0.0,-0.20033,0.0,0.0,0.0,0.0,,,10.2,0.517
19,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00245,0.00082,0.00019,-0.00506,0.0,5.4671,,0.0,0 x 600,0.0,0.01,10.0,5.9,6.3,159 x 11,0.0,-0.1285,0.00032,0.00111,-0.03766,-0.00059,11.69175,,9.7,0.492
20,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00206,0.00073,0.0003,-0.00527,0.0,5.70475,,0.0,0 x 700,0.0,0.0,10.5,5.84,6.7,220 x 133,0.0,-0.19993,0.0,0.0,0.0,0.0,,,9.2,0.467
21,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00206,0.00065,-1e-05,-0.00496,0.0,5.92951,,0.0,0 x 800,0.0,0.02,11.0,6.9,7.2,153 x 148,8.05,-0.20028,0.0,0.0,0.0,0.0,,5.0,8.7,0.441
22,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00164,0.00068,0.0003,-0.00474,0.0,6.14172,,0.0,0 x 900,0.0,0.01,11.5,7.4,7.7,168 x 10,0.0,-0.20042,0.0,0.0,0.0,0.0,,,8.2,0.416
23,1472760000,2016-09-01 16:00,2016-09-01,16.0,19.69,2016-09-02,1472846400,1,0.00167,0.00065,-8e-05,-0.00482,0.0,6.34415,,0.0,0 x 1000,0.0,0.0,12.0,7.89,8.2,168 x 130,0.0,-0.19961,0.0,0.0,0.0,0.0,,,7.7,0.39
