,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,0.98932,0.00778,0.00061,-0.01512,0.00029,6.98949,,0.0,60 x 60,5.64,5.81,6.0,0.0,0.0,0 x 32,0.0,-0.00484,0.00424,0.00037,-0.00499,0.0,6.06635,,5.7,0.488
1,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,0.95306,0.02455,0.00063,-0.09014,0.00044,7.67411,,0.0,443 x 610,4.6,5.0,7.0,0.0,0.01,0 x 409,0.0,-0.00555,0.00665,-0.00033,-0.00482,0.0,4.76934,,4.7,0.402
2,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,1.0,0.0,0.0,0.0,0.00058,,0.0,4.7,236 x 73,3.66,3.75,8.0,0.0,0.01,0 x 485,0.01,-0.00765,0.01101,7e-05,-0.00502,0.0,3.63345,10.0,3.7,0.317
3,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,1.0,0.0,0.0,0.0,0.00061,0.00015,0.0,3.73,291 x 217,2.65,2.77,9.0,0.0,0.0,0 x 483,0.0,-0.01004,0.02011,0.00049,-0.00458,0.0,2.6127,,2.7,0.231
4,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,1.0,0.0,0.0,0.0,-0.00017,,12.0,2.05,477 x 303,2.16,2.24,9.5,0.0,0.01,0 x 449,0.0,-0.01268,0.02895,0.0002,-0.00542,0.0,2.13426,,2.2,0.189
5,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,1.0,0.0,0.0,0.0,-0.00021,,130.0,1.67,716 x 323,1.65,1.74,10.0,0.0,0.01,0 x 393,0.01,-0.01533,0.04502,0.00028,-0.00487,0.0,1.67028,0.0,1.7,0.146
6,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,0.97876,0.07877,5e-05,-0.00481,0.00063,1.21404,384.0,1.22,122 x 75,1.18,1.24,10.5,0.0,0.01,0 x 185,0.01,-0.02081,0.07905,-2e-05,-0.00495,0.0,1.2155,1.0,1.2,0.103
7,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,1.0,0.0,0.0,0.0,0.00066,,,0.72,385 x 129,0.68,0.72,11.0,0.0,0.01,0 x 3239,0.01,-0.03152,0.17909,0.00043,-0.00525,-0.0001,0.76137,,0.7,0.061
8,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,0.85613,1.12764,0.00103,-0.01514,0.00044,0.38399,,0.19,55 x 149,0.18,0.26,11.5,0.0,0.01,0 x 150,0.01,-0.07513,0.95727,0.00108,-0.0047,-0.00022,0.28277,,0.2,0.018
9,1527883200,2018-06-01 16:00,2018-06-01,16.0,11.71,2018-06-01,1527883200,0,0.1243,0.83369,0.00063,-0.01513,-0.00025,0.46995,,0.02,44 x 209,0.02,0.02,12.0,0.29,0.32,79 x 38,0.3,-0.87164,0.79939,0.00065,-0.01517,-0.00045,0.47326,,0.3,0.025
