,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.95305,0.03252,0.00072,-0.06396,0.0006,6.00426,0.0,4.25,1 x 70,3.35,3.45,4.0,0.0,0.01,0 x 556,0.0,-0.00737,0.01055,0.00025,-0.00467,0.0,3.8101,,3.3,0.454
1,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.95677,0.05214,0.00026,-0.03217,-0.00018,3.48948,0.0,3.1,35 x 50,2.33,2.4,5.0,0.0,0.05,0 x 1,0.01,-0.03537,0.04706,0.00012,-0.02389,0.0,3.28215,0.0,2.3,0.318
2,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.96298,0.06505,5e-05,-0.0184,0.00072,2.44748,0.0,2.27,1 x 52,1.79,1.91,5.5,0.0,0.17,0 x 32,0.0,-0.09318,0.0951,0.00108,-0.07202,0.0,3.48206,,1.8,0.25
3,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.96103,0.09796,0.00046,-0.01445,0.00016,1.7107,2.0,1.37,3 x 50,1.31,1.38,6.0,0.0,0.01,0 x 404,0.01,-0.01862,0.06272,0.00045,-0.00508,0.0,1.42977,0.0,1.3,0.181
4,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.88715,0.25184,0.0014,-0.03775,0.00052,1.51153,44.0,0.9,16 x 146,0.85,0.9,6.5,0.0,0.01,0 x 248,0.01,-0.02778,0.13497,0.0,-0.00481,0.0,0.92643,0.0,0.8,0.113
5,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.78968,0.65947,0.00169,-0.03851,0.00075,0.86802,486.0,0.38,6 x 44,0.37,0.4,7.0,0.01,0.02,466 x 245,0.02,-0.10919,0.66875,0.00088,-0.0133,-8e-05,0.55582,2732.0,0.3,0.045
6,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.35312,0.90401,0.00232,-0.05165,-0.00032,0.81504,6098.0,0.1,175 x 197,0.09,0.1,7.5,0.22,0.23,167 x 57,0.23,-0.70066,1.14045,0.00153,-0.03401,-0.00018,0.60372,2558.0,0.2,0.023
7,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.10709,0.36799,0.00097,-0.02147,-0.00024,0.99323,4440.0,0.03,236 x 323,0.02,0.03,8.0,0.69,0.71,19 x 24,0.67,-0.87107,0.35467,0.00137,-0.02891,-0.0001,1.06608,1145.0,0.7,0.091
8,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.05531,0.16914,0.00072,-0.01369,-4e-05,1.31063,2002.0,0.01,55 x 304,0.01,0.02,8.5,1.16,1.2,45 x 44,1.16,-0.92272,0.09827,0.00024,-0.00986,0.0,1.32855,5829.0,1.2,0.16
9,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.04453,0.11014,0.00062,-0.0145,-0.00021,1.69557,862.0,0.01,380 x 312,0.01,0.02,9.0,1.63,1.67,87 x 62,1.67,-1.0,0.0,0.0,0.0,0.0,,33.0,1.7,0.228
10,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.01679,0.04777,0.00051,-0.00465,0.00045,1.72148,34.0,0.01,0 x 561,0.0,0.01,9.5,2.1,2.18,150 x 45,2.13,-1.0,0.0,0.0,0.0,0.0,,83.0,2.2,0.296
11,1669928400,2022-12-01 16:00,2022-12-01,16.0,7.33,2022-12-02,1670014800,1,0.01504,0.03655,0.00068,-0.00473,0.0,2.00585,12.0,0.01,0 x 1183,0.0,0.01,10.0,2.61,2.71,50 x 51,2.59,-1.0,0.0,0.0,0.0,0.0,,6.0,2.7,0.364
