,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.92555,0.01388,0.00235,-0.18596,0.00062,5.72278,,0.0,21 x 3803,8.21,9.76,9.0,0.0,0.0,0 x 46,0.0,-0.00304,0.00225,0.00047,-0.00379,-8e-05,2.55714,,8.5,0.487
1,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.90768,0.0178,0.00259,-0.20386,0.00049,5.2488,13.0,8.94,53 x 4012,7.35,8.76,10.0,0.0,0.01,0 x 305,0.0,-0.00376,0.00301,0.0007,-0.00409,-0.00048,2.18213,,7.5,0.43
2,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.90995,0.02544,0.00238,-0.13352,0.00086,3.59853,0.0,4.61,21 x 2973,5.45,7.26,11.5,0.0,0.0,0 x 43,0.01,-0.00467,0.00485,-7e-05,-0.00378,-0.00042,1.67883,0.0,6.0,0.344
3,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.87686,0.02939,0.00346,-0.1899,0.001,3.91618,7.0,6.2,53 x 3786,5.35,6.75,12.0,0.0,0.01,0 x 66,0.01,-0.00539,0.00582,0.0003,-0.0037,0.0,1.52457,0.0,5.5,0.316
4,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.95148,0.02634,0.00215,-0.04672,0.00105,2.16877,75.0,6.15,39 x 3883,4.9,5.35,12.5,0.0,0.01,0 x 58,0.01,-0.0057,0.00705,0.00011,-0.00418,0.0,1.3755,80.0,5.0,0.287
5,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.84996,0.03826,0.00406,-0.19377,0.00144,3.44095,417.0,5.75,77 x 3753,4.5,5.7,13.0,0.0,0.02,0 x 66,0.01,-0.00687,0.0087,0.00018,-0.00348,-0.00041,1.23166,100.0,4.5,0.259
6,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.98682,0.01614,0.00065,-0.00735,0.00126,1.20369,528.0,4.11,114 x 1645,3.89,4.2,13.5,0.0,0.0,0 x 400,0.01,-0.00708,0.01085,-8e-05,-0.00373,-0.00046,1.09204,314.0,4.0,0.23
7,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.9628,0.03509,0.00107,-0.02073,0.00113,1.29423,,3.69,632 x 834,3.45,3.7,14.0,0.02,0.03,50 x 78,0.02,-0.01992,0.02441,0.00062,-0.01054,0.0,1.1163,,3.5,0.202
8,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.92609,0.05789,0.00226,-0.04274,0.00182,1.37006,268.0,3.15,46 x 1212,3.0,3.25,14.5,0.03,0.03,32 x 262,0.03,-0.04151,0.04462,0.00148,-0.02078,0.0,1.1244,,3.0,0.173
9,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.88287,0.0803,0.00343,-0.06283,0.00157,1.38467,,2.6,341 x 2230,2.48,2.91,15.0,0.07,0.08,36 x 10,0.08,-0.07812,0.0725,0.00261,-0.03634,-0.0002,1.13944,,2.5,0.145
10,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.8671,0.1044,0.00401,-0.05832,0.0015,1.16137,863.0,2.16,219 x 628,2.07,2.3,15.5,0.14,0.17,51 x 524,0.13,-0.1354,0.10455,0.00351,-0.05984,-0.00017,1.1734,,2.0,0.116
11,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.78806,0.13247,0.00544,-0.08782,0.00121,1.23446,,1.86,20 x 31,1.8,1.83,16.0,0.26,0.28,31 x 65,0.25,-0.20893,0.1335,0.00507,-0.08548,0.0,1.21496,,1.5,0.088
12,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.70524,0.15274,0.0065,-0.11046,0.00103,1.2743,,1.52,31 x 46,1.47,1.5,16.5,0.44,0.45,54 x 59,0.45,-0.29405,0.15357,0.00568,-0.10994,-0.00105,1.26597,,1.0,0.059
13,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.61873,0.16352,0.00721,-0.12816,0.00054,1.31495,,1.21,107 x 21,1.2,1.23,17.0,0.68,0.7,1 x 34,0.66,-0.38355,0.15906,0.00686,-0.13128,-0.00121,1.35251,,0.5,0.031
14,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.53361,0.16403,0.00678,-0.13918,0.00046,1.36662,,0.98,31 x 46,0.97,1.0,17.5,0.92,0.96,72 x 66,0.95,-0.46557,0.16477,0.00698,-0.13877,-0.00055,1.35992,,0.0,0.002
15,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.45606,0.15801,0.00654,-0.14389,0.00056,1.41651,,0.79,1 x 1,0.79,0.81,18.0,1.24,1.26,20 x 49,1.25,-0.54381,0.15886,0.00675,-0.14238,-0.00119,1.40204,,0.5,0.026
16,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.38678,0.14764,0.00633,-0.14165,0.00059,1.46332,,0.65,12 x 101,0.64,0.66,18.5,1.58,1.63,31 x 1,1.6,-0.61329,0.14774,0.00678,-0.14047,-0.00104,1.44915,,1.0,0.055
17,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.32731,0.13485,0.0063,-0.1364,0.00091,1.51017,,0.52,23 x 145,0.52,0.54,19.0,1.97,2.04,20 x 1,1.94,-0.66614,0.13089,0.0061,-0.1402,-0.001,1.54373,,1.5,0.083
18,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.27517,0.12146,0.00634,-0.12794,0.00068,1.54972,,0.43,20 x 58,0.43,0.44,19.5,2.38,2.43,20 x 85,2.0,-0.71882,0.11763,0.00635,-0.13045,-0.0012,1.57026,293.0,2.0,0.112
19,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.23106,0.10792,0.00562,-0.11697,0.00044,1.58922,,0.34,48 x 59,0.33,0.35,20.0,2.77,2.88,20 x 1,2.83,-0.75909,0.10287,0.00589,-0.12136,-0.00122,1.62429,846.0,2.5,0.14
20,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.19512,0.09501,0.00514,-0.10721,0.00067,1.63734,994.0,0.29,21 x 97,0.29,0.31,20.5,3.2,3.29,20 x 21,3.15,-0.79688,0.08869,0.0046,-0.10996,-0.00176,1.64848,45.0,3.0,0.169
21,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.16259,0.08319,0.00435,-0.09595,0.0007,1.6671,,0.23,21 x 31,0.22,0.24,21.0,3.65,3.75,47 x 115,2.83,-0.82308,0.075,0.00462,-0.10128,-0.00094,1.69876,398.0,3.5,0.197
22,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.13729,0.07252,0.00397,-0.08515,2e-05,1.70727,,0.21,50 x 49,0.19,0.2,21.5,3.96,4.3,1829 x 729,3.4,-0.8558,0.05953,0.00379,-0.08421,-0.00128,1.66533,100.0,4.0,0.226
23,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.11714,0.06322,0.0036,-0.07678,0.0001,1.75327,,0.17,30 x 31,0.16,0.18,22.0,4.2,4.79,3012 x 725,3.85,-0.90612,0.02356,0.00307,-0.03954,-0.00091,1.41843,29.0,4.5,0.254
24,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.09506,0.05421,0.00344,-0.06575,-0.00032,1.7636,324.0,0.15,64 x 49,0.12,0.14,22.5,4.49,5.3,4195 x 697,4.3,-1.0,0.0,0.0,0.0,0.0,,11.0,5.0,0.283
25,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.08376,0.04766,0.00305,-0.05977,-0.00014,1.82183,,0.15,30 x 173,0.11,0.11,23.0,4.9,5.8,1543 x 760,4.8,-1.0,0.0,0.0,0.0,0.0,,77.0,5.5,0.311
26,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.07107,0.04122,0.00281,-0.05271,0.00045,1.84993,371.0,0.1,99 x 21,0.09,0.1,23.5,4.35,6.49,680 x 110,0.0,-1.0,0.0,0.0,0.0,0.0,,,6.0,0.34
27,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.06292,0.03647,0.00206,-0.04834,0.00032,1.90278,253.0,0.12,30 x 70,0.09,0.1,24.0,6.21,6.76,3203 x 320,5.94,-0.8942,0.00491,0.00273,-0.01578,-0.00026,1.8792,8.0,6.5,0.368
28,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.0547,0.03226,0.0021,-0.04387,-6e-05,1.95042,459.0,0.16,58 x 61,0.06,0.08,24.5,5.86,7.4,3401 x 938,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.0,0.397
29,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.04555,0.02743,0.00218,-0.03692,-0.00018,1.95632,,0.07,68 x 32,0.05,0.06,25.0,6.45,7.89,2554 x 73,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.5,0.425
30,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.04072,0.0246,0.0013,-0.03437,0.00032,2.01154,257.0,0.09,78 x 43,0.05,0.06,25.5,6.46,8.7,778 x 307,0.0,-1.0,0.0,0.0,0.0,0.0,,,8.0,0.454
31,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.0368,0.02214,0.00102,-0.03192,-0.00025,2.05922,,0.05,108 x 63,0.04,0.05,26.0,7.29,8.84,3959 x 630,0.0,-1.0,0.0,0.0,0.0,0.0,,,8.5,0.482
32,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.03328,0.01981,0.00114,-0.02988,-0.00035,2.1026,,0.04,65 x 65,0.04,0.04,26.5,7.8,9.34,742 x 73,0.0,-1.0,0.0,0.0,0.0,0.0,,,9.0,0.511
33,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.02965,0.0177,0.0015,-0.02723,-0.00027,2.13767,854.0,0.04,101 x 96,0.03,0.05,27.0,8.3,9.8,3688 x 258,0.0,-1.0,0.0,0.0,0.0,0.0,,,9.5,0.539
34,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.0255,0.01568,0.00134,-0.02345,0.00031,2.16638,,0.04,87 x 52,0.03,0.03,27.5,8.79,10.45,797 x 135,0.0,-1.0,0.0,0.0,0.0,0.0,,,10.0,0.568
35,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.02228,0.01376,0.00137,-0.02142,-0.0001,2.18677,,0.04,191 x 50,0.02,0.03,28.0,9.3,10.79,4499 x 248,0.0,-1.0,0.0,0.0,0.0,0.0,,,10.5,0.596
36,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.02142,0.01306,0.00071,-0.02095,-1e-05,2.25441,,0.04,107 x 75,0.02,0.04,28.5,9.45,11.4,707 x 101,0.0,-1.0,0.0,0.0,0.0,0.0,,,11.0,0.625
37,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.02131,0.01248,0.00047,-0.02134,0.0002,2.32135,,0.04,43 x 57,0.02,0.04,29.0,10.31,11.8,904 x 226,0.0,-1.0,0.0,0.0,0.0,0.0,,,11.5,0.653
38,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.01797,0.0103,0.00107,-0.01776,-0.00021,2.38738,256.0,0.05,50 x 22,0.02,0.03,30.0,10.8,12.81,4499 x 78,0.0,-1.0,0.0,0.0,0.0,0.0,,,12.5,0.71
39,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-04,1478289600,3,0.01003,0.00544,0.00067,-0.01242,0.00045,2.77491,193.0,0.02,52 x 78,0.01,0.02,35.0,15.75,17.85,2165 x 243,0.0,-1.0,0.0,0.0,0.0,0.0,,,17.5,0.995
40,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.91631,0.01409,0.005,-0.07861,0.00231,3.64779,,0.0,773 x 2465,8.05,10.15,9.0,0.0,0.1,0 x 1522,0.0,-0.01905,0.00768,0.00132,-0.01281,-0.00041,2.05985,,8.5,0.487
41,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.99299,0.00397,0.00028,-0.0036,0.00252,1.51939,,0.0,53 x 2,6.36,9.74,9.5,0.0,1.68,0 x 740,0.0,-0.10662,0.0154,0.00557,-0.1025,-0.00115,3.95546,,8.0,0.458
42,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.90372,0.01789,0.00488,-0.07586,0.00247,3.18666,10.0,6.77,987 x 2957,7.15,9.05,10.0,0.0,0.02,0 x 68,0.03,-0.00977,0.00566,0.00029,-0.00441,-0.00049,1.47077,0.0,7.5,0.43
43,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.92296,0.01954,0.00453,-0.04989,0.00306,2.4666,,0.0,73 x 31,6.0,8.7,10.5,0.0,0.04,0 x 55,0.04,-0.0102,0.00658,0.00105,-0.00458,0.0,1.35479,0.0,7.0,0.401
44,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.89361,0.02278,0.00576,-0.06862,0.00253,2.67982,0.0,5.6,1180 x 4136,6.25,7.85,11.0,0.03,0.04,65 x 128,0.04,-0.02223,0.01239,0.00181,-0.01042,-0.00014,1.44758,104.0,6.5,0.373
45,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.8802,0.02582,0.00651,-0.0724,0.00245,2.57277,4.0,7.28,1038 x 3783,5.8,7.4,11.5,0.06,0.08,40 x 68,0.09,-0.03765,0.01836,0.00265,-0.01668,0.0,1.49136,97.0,6.0,0.344
46,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.8885,0.02952,0.00612,-0.0571,0.00291,2.13599,65.0,6.0,16 x 4097,5.55,6.36,12.0,0.14,0.15,40 x 63,0.14,-0.06018,0.02547,0.00312,-0.02539,-0.00042,1.55656,544.0,5.5,0.316
47,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.94185,0.02839,0.0034,-0.02148,0.003,1.3521,15.0,5.3,564 x 10,5.0,5.31,12.5,0.22,0.23,43 x 131,1.76,-0.08679,0.03252,0.00469,-0.03504,-0.00085,1.61738,180.0,5.0,0.287
48,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.89609,0.03871,0.00575,-0.03917,0.00287,1.54909,999.0,5.05,62 x 29,4.64,4.95,13.0,0.31,0.34,30 x 68,0.34,-0.11793,0.03912,0.00628,-0.04595,-0.0005,1.67188,695.0,4.5,0.259
49,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.86191,0.04572,0.00692,-0.0495,0.00307,1.60379,121.0,4.53,1424 x 200,4.24,4.6,13.5,0.44,0.47,25 x 63,0.45,-0.14956,0.04516,0.00663,-0.05591,-0.00135,1.71263,115.0,4.0,0.23
50,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.81635,0.05049,0.00793,-0.06582,0.00342,1.74549,279.0,4.26,61 x 495,4.1,4.21,14.0,0.61,0.65,20 x 75,0.62,-0.18488,0.05034,0.00841,-0.06598,-0.00135,1.75836,626.0,3.5,0.202
51,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.77854,0.05461,0.00854,-0.07578,0.00272,1.80609,43.0,4.38,190 x 84,3.8,3.9,14.5,0.8,0.83,46 x 118,0.81,-0.22112,0.05452,0.00884,-0.07649,-0.00086,1.80597,204.0,3.0,0.173
52,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.74333,0.05827,0.00979,-0.08443,0.00264,1.83441,539.0,3.55,228 x 75,3.5,3.61,15.0,1.01,1.03,42 x 71,1.03,-0.25732,0.05779,0.00989,-0.08538,-0.0016,1.84994,,2.5,0.145
53,1478030400,2016-11-01 16:00,2016-11-01,16.0,17.54,2016-11-11,1478898000,10,0.70649,0.06051,0.01032,-0.09325,0.00258,1.88959,157.0,1.76,142 x 85,3.25,3.34,15.5,1.26,1.28,21 x 71,1.25,-0.29318,0.06023,0.01027,-0.09353,-0.00141,1.8943,619.0,2.0,0.116
