,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.96186,0.02959,0.00038,-0.04494,0.00027,3.44681,11.0,4.23,217 x 93,4.15,4.3,14.0,0.0,0.01,0 x 120,0.0,-0.00732,0.01022,0.00015,-0.00496,0.0,2.45312,,4.2,0.23
1,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.95196,0.04571,0.00126,-0.04484,0.00062,2.6776,24.0,3.25,699 x 289,3.15,3.3,15.0,0.0,0.02,0 x 120,0.03,-0.00936,0.01686,0.00011,-0.00464,0.0,1.86829,1.0,3.2,0.175
2,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.93631,0.0797,0.00055,-0.04528,-0.00015,1.93112,20.0,2.17,183 x 41,2.2,2.26,16.0,0.0,0.0,0 x 120,0.01,-0.01339,0.03201,0.00063,-0.00502,0.0,1.3057,1.0,2.2,0.12
3,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.92862,0.11093,0.0016,-0.04081,0.00025,1.5193,2.0,1.7,112 x 32,1.67,1.75,16.5,0.0,0.01,0 x 154,0.01,-0.01649,0.04907,-0.00014,-0.00494,-0.00047,1.02876,66.0,1.7,0.092
4,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.90248,0.17922,0.0019,-0.04521,0.00018,1.18265,339.0,1.17,589 x 14,1.19,1.27,17.0,0.0,0.01,0 x 151,0.02,-0.02176,0.08553,0.00065,-0.00469,0.0,0.75044,2.0,1.2,0.065
5,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.86362,0.34044,0.00202,-0.04484,0.00052,0.79063,15.0,0.71,433 x 6,0.67,0.77,17.5,0.0,0.01,0 x 40,0.01,-0.03315,0.19507,0.00031,-0.00467,0.0,0.46756,25.0,0.7,0.037
6,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.71177,1.03569,0.00321,-0.06008,0.00066,0.40561,,0.25,562 x 2,0.16,0.31,18.0,0.0,0.01,0 x 207,0.02,-0.08361,1.16871,0.0017,-0.00529,-0.00045,0.16095,,0.2,0.01
7,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.05863,0.57777,0.00119,-0.00502,-0.00037,0.24787,,0.01,0 x 30,0.0,0.01,18.5,0.25,0.33,528 x 175,0.28,-1.0,0.0,0.0,0.0,0.0,,,0.3,0.018
8,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.03044,0.16221,0.00033,-0.00469,0.0002,0.52409,,0.02,0 x 302,0.0,0.0,19.0,0.74,0.8,389 x 10,0.75,-1.0,0.0,0.0,0.0,0.0,,,0.8,0.045
9,1572638400,2019-11-01 16:00,2019-11-01,16.0,18.18,2019-11-01,1572638400,0,0.02163,0.08309,0.00069,-0.00462,-0.00037,0.77073,,0.01,0 x 63,0.0,0.0,19.5,1.24,1.35,500 x 52,1.3,-1.0,0.0,0.0,0.0,0.0,,,1.3,0.073
