,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,1.0,0.0,0.0,0.0,0.0,,,0.0,30 x 58,9.5,11.04,3.0,0.0,0.12,0 x 531,0.0,-0.01224,0.00285,0.00071,-0.03144,0.0,7.08753,,10.4,0.776
1,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.84558,0.00044,0.00124,-0.09979,0.0002,13.32783,,0.0,16 x 16,9.45,10.55,3.5,0.0,0.16,0 x 508,0.06,-0.01671,0.00401,0.00074,-0.03948,0.0,6.72288,1.0,9.9,0.739
2,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,1.0,0.0,0.0,0.0,0.0,,,0.0,4 x 3,8.65,9.9,4.0,0.0,1.75,0 x 734,0.0,-0.05789,0.00643,0.00136,-0.23062,-0.00013,11.86521,,9.4,0.701
3,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.85911,0.00125,0.00117,-0.05024,2e-05,7.78043,,0.0,39 x 60,8.4,8.51,5.0,0.0,1.74,0 x 732,0.0,-0.07521,0.00947,0.00188,-0.23216,-0.00011,9.85558,,8.4,0.627
4,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,1.0,0.0,0.0,0.0,0.0,-0.00039,,0.0,11 x 48,7.6,8.19,5.5,0.0,0.03,0 x 393,0.0,-0.00791,0.00395,0.00043,-0.00952,-0.00013,3.49458,,7.9,0.59
5,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,1.0,0.0,0.0,0.0,0.0,0.00032,,0.0,46 x 28,7.35,7.45,6.0,0.0,0.01,0 x 66,0.03,-0.00304,0.00245,3e-05,-0.00314,-0.00047,2.77086,1.0,7.4,0.552
6,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.88112,0.00357,0.00224,-0.05027,0.00045,5.03253,0.0,7.5,28 x 66,6.9,7.0,6.5,0.0,0.01,0 x 66,0.0,-0.00389,0.00306,-0.00027,-0.00351,0.0,2.51148,,6.9,0.515
7,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.89072,0.00383,0.00161,-0.02489,2e-05,4.24464,,0.0,54 x 57,6.19,6.65,7.0,0.0,0.07,0 x 490,0.0,-0.01662,0.00944,0.00107,-0.01616,-0.0004,2.8985,,6.4,0.478
8,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.89475,0.00684,0.00182,-0.05014,0.00022,3.82114,1.0,3.4,28 x 60,5.9,6.0,7.5,0.0,0.01,0 x 121,0.0,-0.00494,0.00442,0.00059,-0.00373,0.0,2.04608,,5.9,0.44
9,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.90103,0.00943,0.00223,-0.05015,0.00017,3.33067,0.0,6.25,28 x 60,5.39,5.5,8.0,0.0,0.0,0 x 130,0.01,-0.00574,0.00545,0.00071,-0.00297,0.0,1.83562,11.0,5.4,0.403
10,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.91147,0.01003,0.00131,-0.02546,0.00043,2.7634,0.0,5.75,126 x 55,4.9,4.94,8.5,0.0,0.02,0 x 375,0.01,-0.00543,0.00666,0.00023,-0.00363,-1e-05,1.63656,5.0,4.9,0.366
11,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,1.0,0.0,0.0,0.0,0.0,-0.00036,7.0,4.55,60 x 42,4.35,4.45,9.0,0.0,0.01,0 x 309,0.01,-0.0068,0.00841,0.00042,-0.00341,-0.00027,1.44743,0.0,4.4,0.328
12,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.91509,0.02497,0.00223,-0.03967,0.00031,2.17914,13.0,3.9,540 x 176,3.9,3.99,9.5,0.01,0.03,58 x 437,0.01,-0.01794,0.0193,0.00032,-0.00914,-3e-05,1.48155,97.0,3.9,0.291
13,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.91708,0.03503,0.00238,-0.03454,0.00034,1.87217,102.0,3.28,610 x 221,3.4,3.49,10.0,0.01,0.02,76 x 80,0.02,-0.02026,0.02467,0.00033,-0.00846,0.0,1.28183,327.0,3.4,0.254
14,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.93418,0.03948,0.00205,-0.01993,0.00011,1.43349,110.0,3.03,60 x 240,2.85,2.99,10.5,0.04,0.04,1 x 218,0.04,-0.04199,0.04605,0.00162,-0.01727,0.0,1.27587,560.0,2.9,0.216
15,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.87918,0.07951,0.00301,-0.04179,0.00059,1.56821,716.0,2.57,19 x 34,2.49,2.54,11.0,0.07,0.08,230 x 166,0.07,-0.07647,0.07511,0.00264,-0.0284,-4e-05,1.25627,,2.4,0.179
16,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.83222,0.10945,0.00329,-0.05334,0.00119,1.50423,172.0,1.95,19 x 21,2.06,2.1,11.5,0.14,0.15,101 x 68,0.13,-0.13682,0.1117,0.00341,-0.046,-0.00031,1.2854,,1.9,0.142
17,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.77692,0.14383,0.00459,-0.06075,0.00109,1.38334,805.0,1.74,72 x 23,1.63,1.66,12.0,0.24,0.27,285 x 171,0.25,-0.21386,0.14606,0.00411,-0.06493,-0.00069,1.30465,,1.4,0.104
18,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.68234,0.1585,0.00548,-0.08299,0.00044,1.48863,711.0,1.44,71 x 44,1.35,1.39,12.5,0.43,0.44,29 x 159,0.42,-0.30486,0.17062,0.00518,-0.08297,-0.00047,1.3446,,0.9,0.067
19,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.59489,0.16725,0.00616,-0.09512,0.00056,1.52858,,1.09,10 x 42,1.1,1.11,13.0,0.67,0.69,19 x 26,0.65,-0.40208,0.17926,0.0058,-0.09693,-0.00122,1.41126,,0.4,0.03
20,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.50817,0.17247,0.00641,-0.09793,0.00115,1.52347,,0.88,99 x 96,0.84,0.87,13.5,0.96,0.98,206 x 69,0.92,-0.4921,0.17882,0.006,-0.10398,-0.00056,1.45697,825.0,0.1,0.007
21,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.43226,0.16063,0.00615,-0.103,0.00029,1.60767,,0.71,10 x 33,0.7,0.72,14.0,1.28,1.33,20 x 222,1.38,-0.57276,0.16813,0.00642,-0.10745,-0.00088,1.52223,896.0,0.6,0.045
22,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.36474,0.14873,0.00548,-0.10115,0.00043,1.65859,,0.58,105 x 237,0.56,0.59,14.5,1.63,1.66,31 x 30,1.61,-0.65049,0.15922,0.00591,-0.10073,-0.00183,1.51491,76.0,1.1,0.082
23,1580763600,2020-02-03 16:00,2020-02-03,16.0,13.4,2020-02-07,1581109200,4,0.30445,0.13564,0.00491,-0.09541,0.00079,1.6942,,0.45,99 x 175,0.46,0.46,15.0,2.04,2.08,17 x 22,2.01,-0.70469,0.13974,0.00532,-0.09921,-0.00164,1.60595,366.0,1.6,0.119
