,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,1.0,0.0,0.0,-0.00034,0.00061,,0.0,5.0,51 x 47,4.5,4.7,5.0,0.0,0.01,0 x 36,0.01,-0.00553,0.006,-3e-05,-0.00343,0.0,2.69529,0.0,4.6,0.481
1,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,1.0,0.0,0.0,-0.00025,0.0009,-6e-05,,0.0,55 x 41,4.0,4.25,5.5,0.0,0.01,0 x 530,0.0,-0.00604,0.00781,-0.0003,-0.00351,-1e-05,2.33372,,4.1,0.429
2,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,1.0,0.0,0.0,-0.00114,0.00089,,0.0,4.6,44 x 37,3.5,3.7,6.0,0.0,0.03,0 x 10,0.0,-0.01702,0.01871,0.00028,-0.01002,-0.00032,2.34574,,3.6,0.377
3,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,1.0,0.0,0.0,-0.00046,0.0006,0.00029,,0.0,55 x 57,3.05,3.2,6.5,0.0,0.03,0 x 10,0.0,-0.01999,0.02504,0.00056,-0.01037,-6e-05,1.99313,,3.1,0.325
4,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,0.99434,0.01219,-0.00022,-0.00295,0.00083,1.26307,0.0,2.83,32 x 27,2.6,2.66,7.0,0.0,0.01,0 x 584,0.01,-0.01043,0.01995,1e-05,-0.00374,-0.00016,1.40531,0.0,2.6,0.273
5,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,1.0,0.0,0.0,-0.00073,0.00076,-0.00014,0.0,2.53,42 x 37,2.03,2.22,7.5,0.0,0.01,0 x 401,0.01,-0.01271,0.02952,0.00037,-0.00379,0.0,1.13391,0.0,2.1,0.221
6,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,0.97954,0.05504,8e-05,-0.00547,0.00045,0.91657,8.0,1.68,35 x 104,1.59,1.68,8.0,0.0,0.01,0 x 203,0.01,-0.0155,0.04711,0.00054,-0.00311,0.0,0.87367,0.0,1.6,0.169
7,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,0.93994,0.15051,0.00114,-0.01197,0.00074,0.8176,63.0,1.22,25 x 124,1.1,1.2,8.5,0.01,0.02,704 x 105,0.03,-0.04786,0.13507,0.00085,-0.00893,-0.00043,0.7583,154.0,1.1,0.117
8,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,0.83721,0.35842,0.00192,-0.0232,0.00115,0.70619,389.0,0.69,5 x 5,0.68,0.7,9.0,0.06,0.07,494 x 343,0.06,-0.16787,0.35751,0.00204,-0.02325,0.0,0.72252,557.0,0.6,0.065
9,1667332800,2022-11-01 16:00,2022-11-01,16.0,9.62,2022-11-04,1667592000,3,0.58138,0.48933,0.00404,-0.0461,0.00051,0.82066,1026.0,0.38,57 x 46,0.38,0.39,9.5,0.24,0.25,116 x 123,0.25,-0.4171,0.50661,0.00413,-0.04284,-0.00017,0.79261,3476.0,0.1,0.013
