,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.82874,0.03229,0.00362,-0.14826,0.00049,4.17695,,0.0,407 x 463,3.85,5.45,9.0,0.0,0.19,0 x 610,0.0,-0.06082,0.035,0.00163,-0.04159,0.0,2.30442,,4.1,0.313
1,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,1.0,0.0,0.0,0.0,0.0,,11.0,3.08,423 x 114,2.77,3.25,10.0,0.0,0.02,0 x 487,0.0,-0.01589,0.02405,0.00086,-0.00576,0.0,1.12549,,3.1,0.237
2,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,1.0,0.0,0.0,0.0,0.0,,7.0,2.5,430 x 511,2.32,2.8,10.5,0.0,0.08,0 x 611,0.0,-0.04632,0.05476,0.00118,-0.01642,0.0,1.17998,,2.6,0.198
3,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.79037,0.08686,0.00377,-0.09189,0.00053,2.16469,5.0,2.07,701 x 602,1.34,3.6,11.0,0.01,0.02,51 x 352,0.01,-0.03086,0.05643,0.00055,-0.00843,0.0,0.82123,304.0,2.1,0.16
4,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.95417,0.23336,0.00174,-0.00335,0.00044,0.55399,326.0,1.1,85 x 31,1.06,1.15,12.0,0.05,0.08,95 x 96,0.07,-0.12724,0.20921,0.00288,-0.02306,0.0,0.66641,,1.1,0.084
5,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.72437,0.33934,0.00534,-0.0313,0.00057,0.70841,,0.74,16 x 31,0.73,0.76,12.5,0.21,0.22,34 x 53,0.21,-0.29231,0.30708,0.0047,-0.04518,-0.00034,0.74924,,0.6,0.046
6,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.53536,0.34562,0.00584,-0.04584,0.00097,0.78764,,0.48,55 x 10,0.48,0.5,13.0,0.45,0.47,98 x 61,0.46,-0.4652,0.32231,0.0055,-0.06001,-0.00122,0.82358,,0.1,0.008
7,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.38544,0.29236,0.00613,-0.0514,0.0007,0.88236,,0.32,107 x 84,0.31,0.34,13.5,0.79,0.83,286 x 31,0.8,-0.60734,0.28188,0.00607,-0.06535,-0.00122,0.90867,,0.4,0.031
8,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.27573,0.23432,0.00498,-0.04885,0.00019,0.95871,,0.24,73 x 36,0.21,0.24,14.0,1.18,1.21,74 x 10,1.19,-0.71581,0.23023,0.00514,-0.06275,-0.00181,0.97902,,0.9,0.069
9,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.20146,0.18145,0.00425,-0.04419,-4e-05,1.03994,,0.17,460 x 84,0.15,0.18,14.5,1.6,1.68,431 x 24,1.63,-0.78556,0.17953,0.0046,-0.05912,-0.00161,1.0751,829.0,1.4,0.107
10,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.15222,0.14007,0.00306,-0.04003,-0.00013,1.12576,,0.13,1 x 72,0.12,0.12,15.0,2.05,2.15,254 x 480,2.04,-0.83476,0.14053,0.0034,-0.05422,-0.00171,1.1659,627.0,1.9,0.145
11,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.11144,0.10787,0.00263,-0.03236,5e-05,1.18102,990.0,0.09,431 x 60,0.08,0.11,15.5,2.49,2.76,552 x 815,2.55,-0.83639,0.11528,0.00372,-0.06309,-0.00205,1.41121,189.0,2.4,0.183
12,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.09097,0.08578,0.00217,-0.0297,0.00011,1.27517,,0.08,10 x 67,0.06,0.08,16.0,2.87,3.1,711 x 321,2.92,-0.94217,0.06784,0.00191,-0.02802,-0.00234,1.07381,142.0,2.9,0.221
13,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.07152,0.06822,0.00216,-0.02597,-3e-05,1.34268,,0.05,70 x 56,0.05,0.07,16.5,3.34,3.65,752 x 769,3.5,-0.93706,0.06202,0.00224,-0.0316,-0.00207,1.26053,60.0,3.4,0.26
14,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.05882,0.05546,0.00148,-0.02308,-0.00021,1.41587,380.0,0.05,53 x 75,0.03,0.05,17.0,3.85,4.09,741 x 397,3.98,-0.96594,0.03793,0.00088,-0.02217,-0.00235,1.19306,66.0,3.9,0.298
15,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.04221,0.04237,0.0018,-0.01752,-0.00015,1.43335,403.0,0.04,79 x 23,0.03,0.05,17.5,4.35,4.6,671 x 478,4.48,-0.96855,0.0329,0.00111,-0.02281,-0.00205,1.29896,2.0,4.4,0.336
16,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.03619,0.03522,0.00118,-0.01525,-0.00041,1.50128,471.0,0.03,117 x 83,0.02,0.04,18.0,4.7,5.05,816 x 51,4.85,-1.0,0.0,-59.00047,0.0,0.0,,242.0,4.9,0.374
17,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.02927,0.02897,0.00113,-0.01361,0.00029,1.55575,52.0,0.03,40 x 91,0.02,0.02,18.5,5.24,5.64,772 x 800,5.1,-0.99603,0.0,0.0,-0.01135,-0.00221,0.00064,80.0,5.4,0.412
18,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.02851,0.02631,0.00131,-0.01414,0.00031,1.65409,269.0,0.03,2 x 106,0.02,0.02,19.0,5.65,6.15,759 x 746,6.0,-1.0,0.0,-69.00015,0.0,0.0,0.00049,54.0,5.9,0.45
19,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.02272,0.0215,0.00082,-0.01176,0.00036,1.68781,13.0,0.01,42 x 85,0.01,0.03,19.5,5.45,6.55,864 x 30,0.0,-1.0,0.0,-73.9996,0.0,0.0,,,6.4,0.489
20,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.01775,0.01698,0.00097,-0.00909,0.0004,1.70352,644.0,0.01,20 x 62,0.01,0.02,20.0,6.55,7.16,871 x 872,6.2,-1.0,0.0,-78.99987,0.0,0.0,,18.0,6.9,0.527
21,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.01645,0.01573,0.00075,-0.00889,-0.00035,1.78604,0.0,0.04,20 x 369,0.0,0.01,20.5,6.94,7.59,835 x 781,6.85,-1.0,0.0,-84.00026,0.0,0.0,,11.0,7.4,0.565
22,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.01639,0.01455,0.00069,-0.00953,0.00051,1.86643,76.0,0.01,20 x 111,0.01,0.02,21.0,7.79,8.11,865 x 806,7.92,-0.99606,0.0,0.0,-0.01195,-0.00292,0.00117,11.0,7.9,0.603
23,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.01215,0.01105,0.0002,-0.00672,-8e-05,1.85239,0.0,0.03,0 x 105,0.0,0.02,21.5,7.56,8.65,630 x 534,0.0,-1.0,0.0,-94.00023,0.0,0.0,,,8.4,0.641
24,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.0115,0.01026,0.00018,-0.00614,8e-05,1.91903,712.0,0.01,0 x 336,0.0,0.02,22.0,8.55,9.1,867 x 770,7.69,-1.0,0.0,-98.99983,0.0,0.0,,0.0,8.9,0.679
25,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00591,0.00625,0.00071,-0.00321,0.00029,1.8332,0.0,0.02,0 x 150,0.0,0.02,22.5,8.4,9.75,628 x 620,0.0,-1.0,0.0,-103.99975,0.0,0.0,,,9.4,0.718
26,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00633,0.00586,0.00022,-0.00336,0.00049,1.89724,0.0,0.03,0 x 168,0.0,0.01,23.0,8.94,10.19,672 x 678,9.3,-1.0,0.0,-108.99979,0.0,0.0,,2.0,9.9,0.756
27,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00598,0.00554,-0.00021,-0.00345,0.00035,1.959,0.0,0.02,0 x 169,0.0,0.0,23.5,9.55,10.65,651 x 558,0.0,-1.0,0.0,-114.00039,0.0,0.0,,,10.4,0.794
28,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00512,0.00531,0.00014,-0.00328,-0.00016,2.02016,10.0,0.01,0 x 170,0.0,0.01,24.0,9.35,11.56,682 x 651,0.0,-1.0,0.0,-119.0005,0.0,0.0,,,10.9,0.832
29,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00514,0.00503,-0.00015,-0.00349,-0.00039,2.07888,13.0,0.01,0 x 168,0.0,0.02,24.5,9.81,12.2,574 x 542,0.0,-1.0,0.0,-124.00041,0.0,0.0,,,11.4,0.87
30,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00575,0.00474,0.00051,-0.00399,9e-05,2.13643,102.0,0.01,0 x 262,0.0,0.02,25.0,10.5,12.2,757 x 381,11.75,-1.0,0.0,-129.00002,0.0,0.0,,1.0,11.9,0.908
31,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00478,0.00451,0.00034,-0.00344,-6e-05,2.19209,,0.0,0 x 318,0.0,0.02,25.5,10.95,12.65,668 x 243,0.0,-1.0,0.0,-133.99992,0.0,0.0,,,12.4,0.947
32,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00482,0.00433,3e-05,-0.0032,-1e-05,2.24651,,0.0,0 x 168,0.0,0.01,26.0,11.61,13.11,891 x 480,0.0,-1.0,0.0,-139.00026,0.0,0.0,,,12.9,0.985
33,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.005,0.00423,-0.00016,-0.00367,0.00026,2.30091,0.0,0.01,0 x 225,0.0,0.01,26.5,11.85,13.79,647 x 515,0.0,-1.0,0.0,-143.99991,0.0,0.0,,,13.4,1.023
34,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00456,0.00404,0.00024,-0.00329,6e-05,2.3526,,0.0,0 x 227,0.0,0.01,27.0,12.31,14.7,696 x 695,0.0,-1.0,0.0,-149.00001,0.0,0.0,,,13.9,1.061
35,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00494,0.00386,-6e-05,-0.00329,4e-05,2.40394,1.0,0.01,0 x 227,0.0,0.01,27.5,12.89,15.1,40 x 107,0.0,-1.0,0.0,-154.00038,0.0,0.0,,,14.4,1.099
36,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00447,0.00371,9e-05,-0.00384,-0.00048,2.45462,0.0,0.01,0 x 287,0.0,0.01,28.0,13.34,15.49,411 x 383,0.0,-1.0,0.0,-158.99951,0.0,0.0,,,14.9,1.137
37,1493668800,2017-05-01 16:00,2017-05-01,16.0,13.1,2017-05-05,1494014400,4,0.00424,0.00357,5e-05,-0.00366,7e-05,2.50329,,0.0,0 x 224,0.0,0.0,28.5,13.91,16.2,40 x 50,0.0,-1.0,0.0,-163.99953,0.0,0.0,,,15.4,1.176
