,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,13.0,4.03,52 x 55,4.0,4.1,1.0,0.0,0.01,0 x 3354,0.0,-0.00376,0.00315,9e-05,-0.0049,0.0,8.00677,,4.1,0.802
1,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,11.0,3.01,52 x 54,3.0,3.1,2.0,0.0,0.01,0 x 2344,0.0,-0.00639,0.00905,2e-05,-0.00414,0.0,4.66954,,3.1,0.605
2,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,0.0,2.68,16 x 17,2.53,2.57,2.5,0.0,0.01,0 x 2868,0.01,-0.00906,0.01471,-8e-05,-0.00433,0.0,3.6096,0.0,2.6,0.506
3,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,0.0,2.33,11 x 9,2.03,2.07,3.0,0.0,0.01,0 x 107,0.01,-0.01076,0.02456,0.00054,-0.00478,0.0,2.73859,0.0,2.1,0.407
4,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,0.0,1.98,16 x 20,1.53,1.57,3.5,0.0,0.01,0 x 4132,0.01,-0.01555,0.0439,0.00029,-0.0047,0.0,1.99235,0.0,1.6,0.308
5,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,8.0,0.97,16 x 40,1.03,1.05,4.0,0.0,0.01,0 x 3366,0.01,-0.02234,0.09097,-0.00017,-0.00433,-0.00011,1.3278,30.0,1.1,0.209
6,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,1.0,0.0,0.0,0.0,0.0,,191.0,0.56,3 x 25,0.54,0.57,4.5,0.0,0.01,0 x 337,0.01,-0.03933,0.27215,0.00034,-0.00415,0.0,0.70968,183.0,0.6,0.111
7,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,0.53442,1.01374,0.00154,-0.02513,0.00052,0.9877,5914.0,0.17,193 x 340,0.17,0.18,5.0,0.12,0.13,216 x 350,0.12,-0.47903,1.23667,0.00216,-0.03576,-0.00044,0.73067,5467.0,0.1,0.012
8,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,0.17693,0.53038,0.00122,-0.02039,0.00042,1.1277,4059.0,0.05,453 x 165,0.04,0.05,5.5,0.48,0.51,193 x 93,0.49,-1.0,0.0,0.57856,0.0,0.0,0.00127,615.0,0.4,0.087
9,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,0.08837,0.24524,0.00112,-0.0156,-4e-05,1.49053,970.0,0.02,179 x 319,0.02,0.03,6.0,0.96,0.99,5 x 1,0.98,-1.0,0.0,0.57669,0.0,0.0,0.00105,227.0,0.9,0.186
10,1677704400,2023-03-01 16:00,2023-03-01,16.0,5.06,2023-03-03,1677877200,2,0.07006,0.15779,0.00065,-0.01688,-0.00024,1.95335,550.0,0.02,647 x 700,0.02,0.03,6.5,1.45,1.49,21 x 16,1.55,-1.0,0.0,0.57504,0.0,0.0,0.00112,0.0,1.4,0.285
