,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.96334,0.00916,0.00124,-0.06916,0.0005,4.81172,,0.0,139 x 48,8.75,9.64,7.0,0.0,0.03,0 x 490,0.0,-0.00727,0.00333,0.00043,-0.00986,0.0,3.20526,,9.0,0.564
1,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.98543,0.00598,0.00033,-0.02017,0.00083,3.34702,,0.0,48 x 2,8.2,8.96,7.5,0.0,0.03,0 x 457,0.0,-0.0074,0.00394,0.00087,-0.00961,-8e-05,2.95821,,8.5,0.532
2,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.98449,0.0069,0.00029,-0.01958,0.00123,3.08703,,0.0,48 x 1,7.5,8.65,8.0,0.0,0.03,0 x 71,0.0,-0.00871,0.00455,4e-05,-0.00902,-0.0002,2.72584,,8.0,0.501
3,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.993,0.00424,0.00016,-0.00629,0.00131,2.37843,,0.0,48 x 293,7.3,7.8,8.5,0.0,0.01,0 x 185,0.0,-0.0038,0.00276,3e-05,-0.00321,-3e-05,2.19039,,7.5,0.47
4,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,1.0,0.0,0.0,0.0,0.00092,,,0.0,48 x 105,6.0,6.9,9.5,0.0,0.01,0 x 325,0.0,-0.00444,0.00395,0.00051,-0.00317,-0.00027,1.83411,,6.5,0.408
5,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.97826,0.013,0.001,-0.01897,0.00083,2.19356,,0.0,3 x 3,5.85,6.3,10.0,0.0,0.01,0 x 249,0.0,-0.00446,0.00468,-4e-05,-0.00315,-6e-05,1.66966,,6.0,0.377
6,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.96564,0.01907,0.00146,-0.02887,0.00124,2.19965,,0.0,3 x 3,5.29,5.91,10.5,0.0,0.01,0 x 186,0.0,-0.00554,0.00558,0.00047,-0.00361,0.0,1.51223,,5.5,0.345
7,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,1.0,0.0,0.0,0.0,0.00156,,1.0,4.2,10 x 107,3.95,4.76,11.5,0.0,0.01,0 x 299,0.01,-0.0069,0.00844,2e-05,-0.00304,-0.0001,1.21546,0.0,4.5,0.283
8,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.96418,0.03417,0.00176,-0.01764,0.00135,1.26954,13.0,3.2,48 x 10,3.5,3.65,12.5,0.0,0.02,0 x 308,0.02,-0.00888,0.01343,0.00033,-0.00355,0.0,0.93826,0.0,3.5,0.221
9,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.95891,0.04377,0.00174,-0.0168,0.00156,1.1019,111.0,3.15,90 x 98,3.01,3.16,13.0,0.01,0.02,1 x 70,0.02,-0.02306,0.03121,0.00068,-0.00865,-0.00044,0.94944,549.0,3.0,0.19
10,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.96225,0.05133,0.00145,-0.01252,0.00125,0.87613,187.0,2.7,21 x 27,2.49,2.64,13.5,0.02,0.05,5 x 48,0.03,-0.04752,0.05786,0.00138,-0.01579,-0.00057,0.93745,862.0,2.5,0.158
11,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.90951,0.09614,0.00342,-0.02811,0.00168,0.93201,,2.1,48 x 12,2.04,2.17,14.0,0.05,0.07,152 x 15,0.06,-0.07526,0.09026,0.00297,-0.02171,-0.00012,0.85996,,2.0,0.127
12,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.85171,0.14189,0.00449,-0.03969,0.00118,0.89215,981.0,1.7,262 x 4,1.64,1.7,14.5,0.14,0.14,2 x 284,0.15,-0.15584,0.14159,0.00458,-0.04287,-0.00016,0.92656,,1.5,0.096
13,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.73701,0.17503,0.00599,-0.06635,0.00162,1.02087,,1.31,43 x 43,1.34,1.38,15.0,0.27,0.29,43 x 123,0.29,-0.25232,0.18194,0.00567,-0.06114,-9e-05,0.96149,,1.0,0.065
14,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.6338,0.19285,0.00651,-0.08215,0.00113,1.0691,,1.05,27 x 65,1.04,1.09,15.5,0.49,0.5,10 x 50,0.5,-0.36222,0.20019,0.00637,-0.0779,-0.00081,1.02534,,0.5,0.034
15,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.53276,0.19676,0.00691,-0.08955,0.00114,1.10684,,0.82,60 x 72,0.82,0.84,16.0,0.74,0.77,1 x 66,0.76,-0.46733,0.20305,0.00704,-0.08694,-0.0012,1.0725,,0.0,0.002
16,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.44297,0.18336,0.00674,-0.09526,0.00112,1.17983,,0.64,1 x 39,0.65,0.67,16.5,1.06,1.09,68 x 28,1.09,-0.56153,0.19113,0.00745,-0.08986,-0.00132,1.1253,596.0,0.5,0.029
17,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.36282,0.16903,0.00666,-0.09221,0.00081,1.21511,,0.5,2 x 37,0.49,0.52,17.0,1.42,1.45,70 x 58,1.46,-0.64418,0.17354,0.00704,-0.08746,-0.0009,1.16532,597.0,1.0,0.06
18,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.29796,0.14958,0.00595,-0.08794,0.00058,1.26818,,0.41,29 x 52,0.4,0.41,17.5,1.84,1.86,22 x 22,1.85,-0.70263,0.14808,0.00655,-0.08681,-0.00195,1.25469,109.0,1.5,0.091
19,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.24654,0.1299,0.00615,-0.08266,0.00042,1.33047,,0.33,37 x 37,0.31,0.33,18.0,2.24,2.28,20 x 22,2.19,-0.76006,0.12733,0.00591,-0.07777,-0.00186,1.28178,99.0,2.0,0.122
20,1575320400,2019-12-02 16:00,2019-12-02,16.0,16.04,2019-12-06,1575666000,4,0.20454,0.11214,0.00485,-0.07672,0.00071,1.38645,757.0,0.23,71 x 117,0.26,0.28,18.5,2.67,2.69,33 x 16,3.1,-0.80651,0.10592,0.00539,-0.06878,-0.00202,1.30565,35.0,2.5,0.153
