,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,1.0,0.0,0.0,0.0,0.0,,,0.0,60 x 120,14.45,14.99,4.0,0.0,0.02,0 x 81,0.0,-0.00205,0.00072,0.00049,-0.01054,0.0,8.83748,,14.8,0.788
1,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,1.0,0.0,0.0,0.0,0.0,,,0.0,88 x 194,13.94,14.5,4.5,0.0,0.18,0 x 391,0.0,-0.01366,0.00233,-3e-05,-0.08662,-0.0005,11.18247,,14.3,0.761
2,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,0.8488,0.00137,0.00095,-0.35004,-4e-05,24.74076,,0.0,55 x 194,13.5,14.9,5.0,0.0,0.03,0 x 129,0.0,-0.00312,0.00094,0.00044,-0.00968,0.0,7.54904,,13.8,0.735
3,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,1.0,0.0,0.0,0.0,0.0,,,0.0,30 x 66,13.0,13.56,5.5,0.0,0.02,0 x 116,0.0,-0.0047,0.00127,0.00016,-0.01523,0.0,7.36433,,13.3,0.708
4,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,0.85631,0.00241,0.00101,-0.1004,0.00026,17.59855,,0.0,20 x 45,12.0,13.91,6.0,0.0,0.16,0 x 364,0.0,-0.01556,0.00347,0.00029,-0.07794,-6e-05,8.7997,,12.8,0.682
5,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,0.8555,0.00305,0.00138,-0.22508,-0.00021,16.75893,,0.0,70 x 206,11.95,13.2,6.5,0.0,0.03,0 x 115,0.0,-0.00463,0.00171,0.00012,-0.01477,0.0,6.38707,,12.3,0.655
6,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,0.86471,0.00385,0.00098,-0.09974,-0.0002,14.24896,,0.0,70 x 148,11.46,12.44,7.0,0.0,0.02,0 x 145,0.0,-0.00487,0.00197,0.00046,-0.01483,-0.0002,5.95448,,11.8,0.628
7,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,1.0,0.0,0.0,0.0,0.0,,,0.0,90 x 143,10.95,11.55,7.5,0.0,0.04,0 x 150,0.0,-0.00538,0.00226,0.00049,-0.01508,-0.00014,5.55085,,11.3,0.602
8,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,1.0,0.0,0.0,0.0,0.0,,67.0,9.5,115 x 262,10.44,10.95,8.0,0.0,0.02,0 x 99,0.0,-0.00222,0.00135,-7e-05,-0.00524,0.0,4.54933,,10.8,0.575
9,1519938000,2018-03-01 16:00,2018-03-01,16.0,18.84,2018-03-02,1520024400,1,1.0,0.0,0.0,0.0,0.0,,,0.0,166 x 110,9.94,10.56,8.5,0.0,0.02,0 x 45,0.01,-0.00506,0.00236,0.00027,-0.01036,0.0,4.59268,0.0,10.3,0.549
