,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,1.0,0.0,0.0,-0.00015,0.00035,,1.0,5.83,38 x 33,5.75,5.8,1.0,0.0,0.01,0 x 3511,0.0,-0.00252,0.00145,-0.00028,-0.00372,0.0,7.84398,,5.8,0.853
1,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,0.99316,0.00503,0.0002,-0.00741,0.0007,5.53889,,0.0,51 x 66,4.75,4.85,2.0,0.0,0.01,0 x 3527,0.0,-0.00421,0.00343,0.00016,-0.00419,0.0,5.04535,,4.8,0.705
2,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,0.98985,0.01011,0.00066,-0.00713,0.00041,3.7781,0.0,3.95,38 x 71,3.75,3.85,3.0,0.0,0.01,0 x 2336,0.0,-0.00631,0.00711,0.00046,-0.00349,0.0,3.4505,,3.8,0.558
3,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,1.0,0.0,0.0,-0.00079,0.00063,-6e-05,0.0,3.03,36 x 36,2.76,2.82,4.0,0.0,0.01,0 x 2345,0.0,-0.00873,0.0149,6e-05,-0.0037,-0.00044,2.31912,,2.8,0.411
4,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,1.0,0.0,0.0,-0.0003,1e-05,,0.0,2.47,38 x 37,2.26,2.31,4.5,0.0,0.01,0 x 2222,0.0,-0.01096,0.02256,0.00055,-0.00405,0.0,1.84984,,2.3,0.337
5,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,1.0,0.0,0.0,-0.00038,0.00075,,4.0,2.11,38 x 11,1.76,1.8,5.0,0.0,0.01,0 x 2061,0.01,-0.01368,0.03621,0.00033,-0.00352,0.0,1.4243,0.0,1.8,0.264
6,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,1.0,0.0,0.0,-0.00087,0.00084,-0.00034,2.0,1.6,38 x 39,1.27,1.31,5.5,0.0,0.01,0 x 1758,0.01,-0.01853,0.06488,-9e-05,-0.0029,0.0,1.02941,1.0,1.3,0.19
7,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,0.95992,0.17577,0.00024,-0.00593,0.00087,0.71639,969.0,0.8,2 x 13,0.79,0.81,6.0,0.01,0.02,864 x 881,0.02,-0.06087,0.21501,0.00035,-0.00769,-0.00031,0.81286,213.0,0.8,0.116
8,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,0.74242,0.66549,0.002,-0.02241,0.00025,0.70623,1517.0,0.38,120 x 142,0.36,0.38,6.5,0.08,0.09,1243 x 451,0.09,-0.26565,0.64742,0.0018,-0.02292,-0.00067,0.73861,1043.0,0.3,0.043
9,1672779600,2023-01-03 16:00,2023-01-03,16.0,6.79,2023-01-06,1673038800,3,0.38501,0.63165,0.00282,-0.03349,-0.0002,0.88181,4467.0,0.16,441 x 973,0.15,0.16,7.0,0.35,0.36,480 x 3,0.36,-0.62066,0.65071,0.0024,-0.03166,-0.0005,0.8527,2014.0,0.2,0.031
