,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,2757 x 1129,3.5,4.85,6.0,0.0,0.02,0 x 95,0.0,-0.0058,0.00639,0.00047,-0.00494,0.0,2.766,,4.7,0.438
1,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,336 x 31,2.46,3.96,7.0,0.0,0.01,0 x 92,0.01,-0.00717,0.01077,0.00047,-0.00415,-0.00034,2.08479,0.0,3.7,0.345
2,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,2761 x 26,1.51,2.81,8.0,0.0,0.0,0 x 188,0.0,-0.01026,0.01995,-0.00015,-0.00425,0.0,1.48488,,2.7,0.251
3,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,1243 x 35,0.97,2.31,8.5,0.0,0.01,0 x 105,0.0,-0.01297,0.02905,0.0003,-0.00392,0.0,1.2066,,2.2,0.204
4,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,0.92002,0.07142,0.00157,-0.02986,0.00071,1.35957,0.0,2.02,778 x 1125,1.41,2.01,9.0,0.0,0.01,0 x 152,0.01,-0.01593,0.04563,0.00037,-0.00401,0.0,0.93798,30.0,1.7,0.157
5,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,0.94123,0.04349,0.00146,-0.00502,-0.00015,0.77361,59.0,1.22,71 x 21,1.15,1.22,9.5,0.02,0.03,145 x 204,0.04,-0.06553,0.14992,0.00136,-0.0168,0.0,0.92006,37.0,1.2,0.11
6,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,0.79473,0.31124,0.00226,-0.04804,0.00097,0.96571,465.0,0.83,57 x 11,0.76,0.8,10.0,0.1,0.11,17 x 67,0.11,-0.21111,0.3127,0.00223,-0.05077,0.0,1.0001,,0.7,0.064
7,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,0.58975,0.38919,0.0033,-0.07875,0.00028,1.07855,,0.5,144 x 137,0.47,0.51,10.5,0.3,0.33,106 x 220,0.33,-0.41031,0.38571,0.00341,-0.07947,-0.00032,1.09158,,0.2,0.017
8,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,0.40397,0.35889,0.00371,-0.08468,-0.00014,1.16853,,0.31,40 x 3,0.29,0.3,11.0,0.61,0.65,10 x 179,0.63,-0.59137,0.34792,0.00366,-0.08818,-0.00022,1.20943,,0.3,0.03
9,1464811200,2016-06-01 16:00,2016-06-01,16.0,10.68,2016-06-03,1464984000,2,0.27053,0.27949,0.00275,-0.07548,-0.00022,1.28194,,0.19,4 x 21,0.17,0.18,11.5,0.98,1.03,200 x 135,0.98,-0.7306,0.27962,0.00349,-0.07588,-0.00106,1.28076,802.0,0.8,0.077
