,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.84397,0.00578,0.00164,-0.1858,-0.00013,9.14025,0.0,20.67,33 x 33,6.65,8.0,5.0,0.0,0.01,0 x 307,0.01,-0.00408,0.00268,-0.00024,-0.00383,0.0,2.99594,0.0,6.8,0.576
1,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.87727,0.03139,0.00256,-0.0742,0.00052,3.09044,1.0,3.97,30 x 4,3.6,4.35,8.0,0.0,0.01,0 x 135,0.01,-0.00705,0.0107,0.00029,-0.00277,0.0,1.44267,0.0,3.8,0.321
2,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.91573,0.03965,0.00225,-0.0291,0.00046,1.69422,59.0,2.87,6 x 5,2.77,2.9,9.0,0.0,0.01,0 x 238,0.01,-0.00989,0.01928,0.00034,-0.00266,-0.00012,1.04238,38.0,2.8,0.237
3,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.90364,0.0976,0.00255,-0.0227,0.00103,1.13548,34.0,1.81,7 x 35,1.79,1.89,10.0,0.01,0.02,12 x 163,0.02,-0.03456,0.07006,0.00125,-0.00742,-8e-05,0.80531,565.0,1.8,0.152
4,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.87304,0.16507,0.00247,-0.02315,0.00062,0.92548,71.0,1.47,5 x 5,1.3,1.41,10.5,0.03,0.04,51 x 30,0.04,-0.07731,0.14868,0.00185,-0.01445,0.0,0.72587,126.0,1.3,0.109
5,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.80131,0.28416,0.00355,-0.02675,0.00046,0.75147,308.0,0.9,30 x 217,0.84,0.94,11.0,0.1,0.11,303 x 10,0.12,-0.19148,0.28423,0.00379,-0.02888,-0.00041,0.71418,1833.0,0.8,0.067
6,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.61624,0.34684,0.00497,-0.04417,0.0004,0.82671,791.0,0.59,26 x 43,0.56,0.61,11.5,0.28,0.29,210 x 158,0.29,-0.37877,0.36873,0.00466,-0.04551,-0.00105,0.76764,1541.0,0.3,0.025
7,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.44701,0.32037,0.00487,-0.05257,0.00109,0.9216,6564.0,0.4,12 x 349,0.38,0.4,12.0,0.59,0.6,130 x 27,0.6,-0.55689,0.3365,0.00489,-0.05381,-0.00093,0.87249,6377.0,0.2,0.018
8,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.32224,0.26219,0.00438,-0.05238,0.00085,1.02022,4326.0,0.28,26 x 307,0.26,0.28,12.5,0.96,0.99,18 x 34,0.9,-0.68824,0.27227,0.00517,-0.05331,-0.00151,0.9656,835.0,0.7,0.06
9,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.23556,0.20525,0.00382,-0.04875,0.00016,1.1184,3031.0,0.18,95 x 91,0.19,0.2,13.0,1.38,1.4,11 x 2,1.37,-0.78477,0.21094,0.00367,-0.04712,-0.00181,1.0281,290.0,1.2,0.103
10,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.17655,0.15963,0.0039,-0.04336,0.00046,1.20971,1409.0,0.15,1 x 655,0.14,0.15,13.5,1.8,1.87,34 x 14,1.74,-0.8517,0.15759,0.00295,-0.03867,-0.00155,1.08333,95.0,1.7,0.145
11,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.13731,0.1251,0.00255,-0.03963,4e-05,1.31116,1926.0,0.12,15 x 138,0.11,0.12,14.0,2.21,2.34,13 x 1,2.26,-0.92334,0.10334,0.00201,-0.02262,-0.00194,1.01881,144.0,2.2,0.187
12,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.10393,0.09788,0.00245,-0.03257,-0.00028,1.37025,1196.0,0.08,19 x 89,0.08,0.09,14.5,2.72,2.81,12 x 1,2.62,-0.94249,0.07569,0.00134,-0.02012,-0.00222,1.11092,24.0,2.7,0.23
13,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.08782,0.08001,0.00171,-0.031,-0.00032,1.48079,1588.0,0.08,3 x 138,0.07,0.08,15.0,3.2,3.3,17 x 1,3.23,-0.96483,0.04962,0.0006,-0.01483,-0.00183,1.12793,42.0,3.2,0.272
14,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.06601,0.06279,0.00122,-0.02451,-0.00025,1.51893,326.0,0.05,148 x 107,0.05,0.06,15.5,3.7,3.8,9 x 14,3.59,-0.96776,0.04148,0.00083,-0.01456,-0.0019,1.2471,27.0,3.7,0.315
15,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.06199,0.05491,0.00198,-0.0258,0.00058,1.65221,298.0,0.06,60 x 111,0.05,0.06,16.0,4.15,4.3,21 x 33,4.1,-1.0,0.0,0.21151,0.0,0.0,0.00095,9.0,4.2,0.357
16,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.05055,0.04533,0.00176,-0.02226,-0.00023,1.71059,232.0,0.04,60 x 47,0.04,0.05,16.5,4.65,4.85,21 x 30,4.6,-0.97185,0.0311,0.00056,-0.01493,-0.00186,1.47202,1.0,4.7,0.399
17,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.0476,0.04062,0.00182,-0.02226,-0.00027,1.82607,422.0,0.04,40 x 63,0.04,0.05,17.0,5.1,5.25,26 x 5,4.85,-1.0,0.0,0.21115,0.0,0.0,,1.0,5.2,0.442
18,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.03857,0.0333,0.00139,-0.01895,-0.00045,1.85618,38.0,0.04,19 x 83,0.03,0.04,17.5,5.65,5.9,37 x 7,5.6,-0.95309,0.03642,0.00079,-0.02656,-0.00177,1.92935,1.0,5.7,0.484
19,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.03643,0.03022,0.00093,-0.01873,-0.0002,1.95835,128.0,0.04,83 x 44,0.03,0.04,18.0,6.2,6.35,8 x 7,6.2,-0.95465,0.03344,0.00074,-0.02756,-0.0024,2.03949,29.0,6.2,0.527
20,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.03487,0.0279,0.0015,-0.01924,0.00044,2.06075,10.0,0.03,71 x 50,0.03,0.04,18.5,6.1,6.8,4 x 3,6.28,-1.0,0.0,0.21115,0.0,0.0,,0.0,6.7,0.569
21,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.02962,0.02402,0.00083,-0.01658,0.00029,2.10279,283.0,0.03,74 x 84,0.02,0.04,19.0,7.15,7.3,6 x 30,6.6,-0.99857,0.0,0.0,-0.02077,-0.00226,0.00055,0.0,7.2,0.612
22,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.03263,0.02406,0.00143,-0.0197,0.00034,2.24795,14.0,0.03,52 x 43,0.03,0.04,19.5,7.25,8.1,7 x 30,7.2,-1.0,0.0,0.21017,0.0,0.0,,0.0,7.7,0.654
23,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.0285,0.02105,0.00079,-0.01683,0.0004,2.28541,163.0,0.03,16 x 41,0.02,0.04,20.0,8.15,8.25,32 x 6,7.85,-1.0,0.0,0.21076,0.0,0.0,,1.0,8.2,0.696
24,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.02368,0.018,0.00103,-0.01486,-0.00026,2.30559,0.0,0.06,19 x 52,0.02,0.03,20.5,8.6,9.1,38 x 30,7.1,-0.92337,0.03476,0.00191,-0.05923,-0.00216,3.02481,0.0,8.7,0.739
25,1641243600,2022-01-03 16:00,2022-01-03,16.0,11.79,2022-01-07,1641589200,4,0.02279,0.01705,0.00081,-0.015,-0.00017,2.39075,34.0,0.02,44 x 43,0.02,0.03,21.0,9.1,9.25,37 x 5,9.15,-1.0,0.0,0.21041,0.0,0.0,,2.0,9.2,0.781
