,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.8953,0.02216,0.00288,-0.14469,0.00064,3.21664,3.0,6.64,36 x 3,4.5,7.85,15.0,0.0,0.0,0 x 105,0.01,-0.00564,0.00549,0.00039,-0.00432,0.0,1.54503,0.0,6.0,0.285
1,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.82566,0.03296,0.00394,-0.30117,0.00019,3.86164,5.0,4.94,73 x 1,3.8,7.46,16.0,0.0,0.01,0 x 135,0.01,-0.00615,0.00785,0.0008,-0.00413,-0.00015,1.27141,1.0,5.0,0.238
2,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.80176,0.04393,0.00492,-0.28799,0.00084,3.32469,2.0,3.99,287 x 2,3.25,6.05,17.0,0.0,0.01,0 x 105,0.01,-0.00816,0.01198,0.0002,-0.00428,0.0,1.01065,10.0,4.0,0.19
3,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.81084,0.06779,0.00465,-0.17872,0.0009,2.21894,17.0,2.85,10 x 2,3.0,3.75,18.0,0.0,0.01,0 x 173,0.01,-0.00994,0.02004,0.00015,-0.00487,-0.00016,0.75875,859.0,3.0,0.142
4,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.86007,0.12542,0.00378,-0.0611,0.00077,1.14861,128.0,2.15,10 x 20,2.03,2.17,19.0,0.01,0.03,40 x 501,0.03,-0.04781,0.08174,0.00157,-0.01916,0.0,0.67497,,2.0,0.095
5,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.7216,0.20289,0.00608,-0.09438,0.00043,0.98657,929.0,1.37,30 x 1,1.15,1.34,20.0,0.13,0.14,1 x 111,0.13,-0.20306,0.24488,0.00462,-0.06729,-0.00014,0.6351,,1.0,0.047
6,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.61735,0.24135,0.00701,-0.10588,0.00054,0.91251,998.0,0.9,62 x 384,0.76,0.99,20.5,0.24,0.3,166 x 31,0.27,-0.35004,0.32584,0.007,-0.09565,-9e-05,0.62411,,0.5,0.023
7,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.49356,0.24474,0.00735,-0.11728,0.00074,0.91783,,0.62,10 x 37,0.58,0.64,21.0,0.51,0.57,224 x 17,0.55,-0.51987,0.32755,0.00681,-0.11787,-0.00122,0.66654,,0.0,0.0
8,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.30041,0.1838,0.0064,-0.12015,0.00042,1.04784,,0.36,2 x 116,0.34,0.35,22.0,1.16,1.33,38 x 10,1.18,-0.79098,0.22334,0.00559,-0.0987,-0.00129,0.69791,,1.0,0.048
9,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.24063,0.15098,0.00611,-0.11534,0.00066,1.13995,,0.3,10 x 38,0.26,0.3,22.5,1.67,1.77,69 x 10,1.62,-0.84003,0.16048,0.0045,-0.09636,-0.00153,0.81658,349.0,1.5,0.072
10,1630526400,2021-09-01 16:00,2021-09-01,16.0,20.99,2021-09-03,1630699200,2,0.18957,0.12506,0.00444,-0.10213,0.00019,1.19369,,0.22,25 x 14,0.21,0.22,23.0,2.1,2.2,48 x 10,2.1,-0.91375,0.10669,0.00237,-0.07047,-0.0011,0.7795,398.0,2.0,0.096
