,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.98133,0.00572,0.00071,-0.071,0.0006,10.97132,,0.0,573 x 452,7.6,8.16,3.0,0.0,0.1,0 x 290,0.0,-0.01416,0.00491,-6e-05,-0.04846,-0.0001,10.16332,,7.8,0.722
1,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.98351,0.0062,-0.00014,-0.04826,-0.00028,9.00515,,0.0,567 x 586,7.1,7.6,3.5,0.0,0.04,0 x 43,0.0,-0.00861,0.00412,0.00023,-0.02017,0.0,7.78116,,7.3,0.676
2,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.9753,0.00901,3e-05,-0.0713,-0.00026,8.65924,,0.0,690 x 585,6.55,7.2,4.0,0.0,0.09,0 x 290,0.0,-0.0191,0.00775,0.0008,-0.0484,-0.00049,8.01292,,6.8,0.63
3,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,1.0,0.0,0.0,0.0,-1e-05,,,0.0,1116 x 984,6.0,6.55,4.5,0.0,0.03,0 x 251,0.0,-0.00893,0.00552,0.00016,-0.01454,-0.00039,5.88253,,6.3,0.583
4,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,1.0,0.0,0.0,0.0,-0.0002,,5.0,5.75,729 x 573,5.5,6.06,5.0,0.0,0.04,0 x 293,0.0,-0.01006,0.00696,9e-05,-0.01519,0.0,5.23273,,5.8,0.537
5,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.97339,0.01486,5e-05,-0.04769,0.00073,5.66134,,0.0,656 x 507,5.1,5.6,5.5,0.0,0.03,0 x 373,0.0,-0.01136,0.00876,0.00056,-0.01509,0.0,4.65042,,5.3,0.491
6,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.96947,0.01847,0.00033,-0.04767,0.00046,5.01875,,0.0,692 x 566,4.6,5.1,6.0,0.0,0.03,0 x 462,0.0,-0.01318,0.01101,-1e-05,-0.01474,-0.00019,4.09853,,4.8,0.444
7,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.9462,0.02857,0.00082,-0.09084,0.00035,5.14919,,0.0,757 x 572,4.15,4.64,6.5,0.0,0.04,0 x 552,0.0,-0.01498,0.01389,-4e-05,-0.01456,0.0,3.58949,,4.3,0.398
8,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,0.97602,0.02258,-2e-05,-0.02467,0.00017,3.39527,31.0,4.1,1551 x 1422,3.45,4.21,7.0,0.0,0.04,0 x 866,0.0,-0.01694,0.0181,0.00038,-0.01535,0.0,3.13017,,3.8,0.352
9,1517518800,2018-02-01 16:00,2018-02-01,16.0,10.8,2018-02-02,1517605200,1,1.0,0.0,0.0,0.0,0.00061,,43.0,3.42,1508 x 1155,2.92,3.65,7.5,0.0,0.03,0 x 854,0.02,-0.01916,0.02359,3e-05,-0.01421,-4e-05,2.68335,15.0,3.3,0.306
