,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00091,0.00089,,28.0,13.04,5 x 146,13.1,13.4,10.0,0.0,0.01,0 x 182,0.0,-0.00122,0.00055,-0.00028,-0.00487,0.0,4.1558,,12.9,0.563
1,1,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00078,0.00073,,,0.0,37 x 106,12.51,12.91,10.5,0.0,0.01,0 x 175,0.0,-0.00174,0.00057,0.00047,-0.00505,0.0,3.96024,,12.4,0.541
2,2,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00104,0.0006,,,0.0,38 x 104,12.0,12.4,11.0,0.0,0.01,0 x 168,0.0,-0.00226,0.00069,1e-05,-0.00452,0.0,3.77565,,11.9,0.519
3,3,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00044,0.00121,,,0.0,38 x 104,11.5,11.9,11.5,0.0,0.01,0 x 162,0.0,-0.00205,0.00069,0.00042,-0.00488,0.0,3.59798,,11.4,0.497
4,4,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00097,0.00092,,,0.0,37 x 106,11.01,11.41,12.0,0.0,0.01,0 x 157,0.0,-0.00232,0.00077,0.0005,-0.00515,0.0,3.42824,,10.9,0.476
5,5,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00095,0.00071,,,0.0,37 x 106,10.51,10.91,12.5,0.0,0.01,0 x 153,0.0,-0.00184,0.00085,0.00057,-0.0046,0.0,3.26581,,10.4,0.454
6,6,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00059,0.00136,,,0.0,37 x 106,10.01,10.41,13.0,0.01,0.01,0 x 149,0.0,-0.00356,0.00143,0.00059,-0.00883,0.0,3.34852,,9.9,0.432
7,7,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00083,0.00064,,,0.0,37 x 106,9.51,9.91,13.5,0.0,0.01,0 x 146,0.0,-0.00227,0.00101,-0.00015,-0.00509,0.0,2.95872,,9.4,0.41
8,8,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00081,0.00128,,263.0,8.49,10 x 146,9.1,9.4,14.0,0.0,0.01,0 x 142,0.0,-0.00269,0.00119,-0.00028,-0.00478,0.0,2.8134,,8.9,0.388
9,9,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00164,0.00137,,,0.0,37 x 106,8.51,8.91,14.5,0.0,0.01,0 x 140,0.0,-0.00249,0.00128,0.00067,-0.00424,-0.00037,2.67313,,8.4,0.366
10,10,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00101,0.00065,,1.0,10.0,37 x 106,8.01,8.41,15.0,0.0,0.01,0 x 137,0.0,-0.003,0.00139,-6e-05,-0.00505,0.0,2.53679,,7.9,0.344
11,11,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00101,0.00168,,60.0,7.25,37 x 106,7.01,7.41,16.0,0.0,0.01,0 x 128,0.0,-0.00264,0.00174,0.00052,-0.00437,-4e-05,2.27714,,6.9,0.301
12,12,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00136,0.00122,,,0.0,37 x 106,6.01,6.41,17.0,0.01,0.01,0 x 124,0.0,-0.00545,0.00329,0.00049,-0.00938,0.0,2.20663,,5.9,0.257
13,13,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00169,0.00127,,3.0,5.29,38 x 117,5.0,5.39,18.0,0.01,0.01,0 x 127,0.02,-0.00664,0.00412,0.00047,-0.00956,0.0,1.96105,1.0,4.9,0.213
14,14,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00195,0.00178,,2.0,4.27,10 x 117,4.1,4.39,19.0,0.01,0.03,0 x 842,0.04,-0.01199,0.00739,0.00101,-0.0169,-0.00028,1.87855,0.0,3.9,0.17
15,15,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.0021,0.00122,,1.0,2.79,8 x 116,3.1,3.39,20.0,0.01,0.02,0 x 1,0.03,-0.01186,0.00822,0.00077,-0.01335,0.0,1.57227,52.0,2.9,0.126
16,16,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00166,0.00163,,1.0,2.29,4 x 121,2.15,2.44,21.0,0.01,0.04,533 x 128,0.04,-0.01984,0.014,0.00127,-0.02042,0.0,1.448,2.0,1.9,0.082
17,17,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00147,0.00181,,32.0,1.28,7 x 118,1.25,1.49,22.0,0.06,0.15,106 x 136,0.12,-0.06154,0.03245,0.00252,-0.0709,-0.00046,1.60458,60.0,0.9,0.038
18,18,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00183,0.00149,,60.0,0.75,12 x 136,0.6,0.79,23.0,0.41,0.57,78 x 113,0.38,-0.16874,0.05063,0.00564,-0.23333,-0.00081,2.13484,38.0,0.1,0.005
19,19,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00153,0.00198,,91.0,0.4,116 x 69,0.28,0.4,24.0,1.0,1.25,853 x 223,1.21,-0.26523,0.05309,0.00784,-0.3989,-0.00021,2.64625,6.0,1.1,0.049
20,20,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00224,0.00213,,367.0,0.2,370 x 216,0.15,0.27,25.0,1.82,2.1,11 x 13,1.92,-0.33911,0.04915,0.00869,-0.54881,-0.00046,3.18495,51.0,2.1,0.093
21,21,1659384000,2022-08-01 16:00,2022-08-01,16.0,22.88,2022-08-03,1659556800,2,1.0,0.0,0.0,-0.00184,0.00179,,148.0,0.1,115 x 122,0.1,0.18,26.0,2.75,3.0,685 x 7,3.5,-0.39081,0.04448,0.00913,-0.67132,-0.00057,3.67908,2.0,3.1,0.136
