,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00073,,11.0,7.85,535 x 595,6.67,7.21,10.0,0.0,0.01,0 x 120,0.01,-0.00256,0.00145,0.00039,-0.00449,0.0,3.20398,1.0,6.3,0.387
1,1,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.0003,,,0.0,535 x 595,6.17,6.71,10.5,0.0,0.01,0 x 98,0.01,-0.00307,0.00165,0.00037,-0.00445,0.0,3.00423,1.0,5.8,0.357
2,2,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00118,,4.0,6.6,250 x 269,5.67,6.21,11.0,0.0,0.01,0 x 90,0.0,-0.00347,0.00186,0.00036,-0.00439,0.0,2.81362,,5.3,0.326
3,3,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00075,,,0.0,535 x 595,5.17,5.71,11.5,0.0,0.01,0 x 88,0.0,-0.0036,0.00209,0.00015,-0.00415,-0.00045,2.63078,,4.8,0.295
4,4,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00069,,,0.0,536 x 595,4.67,5.21,12.0,0.0,0.01,0 x 86,0.0,-0.00339,0.00239,-0.00013,-0.0048,-0.00022,2.45616,,4.3,0.265
5,5,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00055,,,0.0,1093 x 595,4.17,4.71,12.5,0.0,0.01,0 x 79,0.0,-0.00384,0.00266,0.00023,-0.00458,0.0,2.28809,,3.8,0.234
6,6,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00142,,100.0,4.77,1193 x 5,3.67,4.2,13.0,0.0,0.02,0 x 73,0.02,-0.00716,0.00466,0.00077,-0.00913,0.0,2.30894,4.0,3.3,0.203
7,7,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00054,,2.0,4.75,1093 x 594,3.17,3.71,13.5,0.0,0.03,0 x 134,0.0,-0.01055,0.00676,0.00039,-0.01296,-0.00026,2.25606,,2.8,0.173
8,8,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00073,,1.0,3.8,1 x 595,3.0,3.21,14.0,0.0,0.03,0 x 120,0.03,-0.0106,0.00773,0.00037,-0.01344,0.0,2.087,9.0,2.3,0.142
9,9,1635796800,2021-11-01 16:00,2021-11-01,16.0,16.32,2021-11-03,1635969600,2,1.0,0.0,0.0,0.0,0.00086,,6.0,3.47,1097 x 594,2.17,2.71,14.5,0.01,0.03,2 x 79,0.01,-0.01438,0.01042,0.00082,-0.0173,0.0,2.00201,5.0,1.8,0.112
