,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00233,,0.0,7.1,48 x 10,6.37,6.67,10.0,0.0,0.01,0 x 240,0.0,-0.00235,0.00122,-1e-05,-0.00245,-0.00044,2.14013,,5.4,0.349
1,1,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00207,,,0.0,48 x 10,5.88,6.18,10.5,0.0,0.01,0 x 196,0.0,-0.00279,0.00134,0.00065,-0.00311,0.0,2.01367,,4.9,0.316
2,2,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00228,,0.0,6.1,48 x 10,5.38,5.68,11.0,0.0,0.01,0 x 164,0.0,-0.0028,0.00156,0.00038,-0.00315,0.0,1.89289,,4.4,0.284
3,3,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00213,,,0.0,50 x 10,4.87,5.18,11.5,0.0,0.03,0 x 140,0.02,-0.00516,0.00268,-4e-05,-0.00481,-0.00012,1.92217,0.0,3.9,0.251
4,4,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00235,,,0.0,50 x 10,4.38,4.68,12.0,0.0,0.03,0 x 64,0.0,-0.00782,0.0037,0.00034,-0.00731,-0.0001,1.89686,,3.4,0.219
5,5,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00239,,,0.0,50 x 10,3.88,4.18,12.5,0.0,0.03,0 x 63,0.0,-0.00822,0.00416,0.00103,-0.00684,0.0,1.77731,,2.9,0.186
6,6,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00192,,1.0,3.65,50 x 10,3.38,3.68,13.0,0.0,0.03,0 x 60,0.0,-0.00906,0.00477,0.00044,-0.00721,0.0,1.66443,,2.4,0.154
7,7,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00242,,77.0,4.01,25 x 10,2.89,3.21,13.5,0.0,0.03,0 x 59,0.0,-0.00928,0.0054,0.001,-0.00672,0.0,1.5543,,1.9,0.121
8,8,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00281,,0.0,3.15,25 x 10,2.38,2.72,14.0,0.0,0.04,0 x 10,0.02,-0.01028,0.00617,0.00115,-0.00729,-1e-05,1.44504,15.0,1.4,0.089
9,9,1625169600,2021-07-01 16:00,2021-07-01,16.0,15.36,2021-07-07,1625688000,6,1.0,0.0,0.0,0.0,0.00251,,408.0,2.98,50 x 10,1.91,2.19,14.5,0.01,0.03,2 x 15,0.03,-0.01289,0.00823,0.00084,-0.0092,0.0,1.39692,0.0,0.9,0.056
