,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00099,0.00136,,,0.0,5 x 500,3.83,4.18,10.0,0.0,0.01,0 x 0,0.0,-0.00487,0.00444,0.00051,-0.00334,0.0,1.54636,,3.1,0.237
1,1,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00179,0.00186,,,0.0,500 x 680,3.23,3.68,10.5,0.0,0.01,0 x 65,0.0,-0.00555,0.00527,-0.00019,-0.00277,0.0,1.40353,,2.6,0.198
2,2,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00191,0.00137,,200.0,0.0,500 x 674,2.73,3.18,11.0,0.0,0.01,0 x 0,0.0,-0.00571,0.00639,-0.00012,-0.0028,-0.0002,1.26669,,2.1,0.16
3,3,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00119,0.00166,,,0.0,500 x 701,2.22,2.69,11.5,0.0,0.02,0 x 359,0.0,-0.01063,0.01151,0.00064,-0.00525,-0.00042,1.24036,,1.6,0.122
4,4,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00219,0.00188,,,0.0,500 x 5,1.71,2.1,12.0,0.0,0.02,0 x 50,0.0,-0.01249,0.01437,0.00105,-0.0051,-0.00051,1.10421,,1.1,0.084
5,5,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.002,0.00154,,30.0,6.28,507 x 1,1.2,1.65,12.5,0.0,0.05,0 x 225,0.0,-0.02701,0.02773,0.00124,-0.01128,-0.00054,1.12295,10.0,0.6,0.046
6,6,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00154,0.00209,,146.0,1.05,542 x 1,0.72,1.13,13.0,0.02,0.08,4 x 5,0.05,-0.05064,0.04543,0.0025,-0.01908,-7e-05,1.12173,29.0,0.1,0.008
7,7,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00229,0.00242,,81.0,0.6,5 x 447,0.58,0.76,13.5,0.05,0.25,6 x 2,0.19,-0.11103,0.07283,0.00373,-0.04209,-4e-05,1.28291,11.0,0.4,0.031
8,8,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00191,0.00186,,9.0,0.52,1 x 5,0.34,0.41,14.0,0.21,0.5,780 x 1,0.4,-0.19134,0.08923,0.00513,-0.0735,-0.00042,1.50866,209.0,0.9,0.069
9,9,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00236,0.00269,,27.0,0.24,3 x 7,0.23,0.28,14.5,0.57,0.95,874 x 30,0.53,-0.27915,0.0867,0.00714,-0.11721,-0.00106,1.90912,5.0,1.4,0.107
10,10,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00228,0.00243,,38.0,0.13,1 x 5,0.05,0.25,15.0,0.96,1.41,856 x 42,0.95,-0.33754,0.08095,0.00787,-0.14893,-0.00095,2.22138,10.0,1.9,0.145
11,11,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,1.0,0.0,0.0,-0.00212,0.00229,,41.0,0.1,1 x 114,0.09,0.1,16.0,1.93,2.4,42 x 707,1.78,-0.4136,0.06715,0.00782,-0.20396,-0.0011,2.83933,4.0,2.9,0.221
12,12,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,0.12539,0.31407,0.00457,-0.01153,0.00036,0.32319,58.0,0.06,4 x 1,0.01,0.07,17.0,2.89,3.14,529 x 3,2.83,-0.46631,0.06094,0.00817,-0.23112,-0.00131,3.16497,104.0,3.9,0.298
13,13,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,0.12083,0.14404,0.00447,-0.02364,0.00019,0.68733,5.0,0.05,15 x 1916,0.04,0.12,18.0,3.89,4.38,42 x 521,2.05,-0.491,0.05063,0.00814,-0.27346,-0.00173,3.75262,10.0,4.9,0.374
14,14,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,0.07502,0.08208,0.00335,-0.02008,0.00063,0.84648,8.0,0.08,6 x 2032,0.01,0.1,19.0,4.88,5.35,42 x 517,4.36,-0.5133,0.0453,0.00827,-0.29762,-0.00218,4.11515,2.0,5.9,0.45
15,15,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,0.06689,0.05969,0.003,-0.02286,-0.00013,1.06942,118.0,0.05,30 x 267,0.05,0.07,20.0,5.86,6.2,513 x 1,5.96,-0.53492,0.04163,0.00826,-0.31156,-0.00145,4.36025,11.0,6.9,0.527
16,16,1693598400,2023-09-01 16:00,2023-09-01,16.0,13.1,2023-09-06,1694030400,5,0.03957,0.03738,0.00214,-0.01506,0.00024,1.133,7.0,0.04,8 x 5,0.03,0.04,21.0,6.85,7.2,511 x 1,0.0,-0.54648,0.03762,0.00736,-0.33039,-0.00147,4.6784,12.0,7.9,0.603
