,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,22.0,5.65,33 x 35,4.1,5.5,10.0,0.0,0.01,0 x 0,0.0,-0.00516,0.00422,0.00057,-0.00491,-0.00022,2.13629,,4.5,0.311
1,1,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,33 x 35,3.6,5.0,10.5,0.0,0.0,0 x 0,0.0,-0.00478,0.00505,0.00023,-0.00467,-0.00047,1.93911,,4.0,0.276
2,2,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,33 x 35,3.1,4.5,11.0,0.0,0.01,0 x 0,0.0,-0.00536,0.00607,0.00048,-0.0049,0.0,1.7493,,3.5,0.242
3,3,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,,0.0,9 x 35,2.68,4.0,11.5,0.0,0.01,0 x 0,0.01,-0.00611,0.00751,0.00012,-0.00469,-5e-05,1.56669,50.0,3.0,0.207
4,4,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,11.0,3.7,9 x 35,2.18,3.51,12.0,0.0,0.01,0 x 92,0.0,-0.0073,0.00928,-6e-05,-0.00478,0.0,1.39148,,2.5,0.173
5,5,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,1.0,2.7,33 x 35,1.67,2.99,12.5,0.0,0.03,0 x 41,0.03,-0.01345,0.01743,0.00084,-0.00921,-0.00019,1.34514,100.0,2.0,0.139
6,6,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,7.0,2.83,28 x 35,1.09,2.55,13.0,0.0,0.04,0 x 18,0.02,-0.02581,0.03098,0.00139,-0.01605,-0.00014,1.30222,30.0,1.5,0.104
7,7,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,61.0,2.01,10 x 2,0.95,1.5,13.5,0.0,0.09,0 x 7,0.05,-0.05232,0.05424,0.00176,-0.0321,-3e-05,1.29851,168.0,1.0,0.07
8,8,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,228.0,0.9,36 x 5,0.31,1.25,14.0,0.08,0.25,152 x 10,0.15,-0.12869,0.08982,0.0029,-0.08975,-0.00062,1.54559,504.0,0.5,0.035
9,9,1551733200,2019-03-04 16:00,2019-03-04,16.0,14.51,2019-03-06,1551906000,2,1.0,0.0,0.0,0.0,0.0,,285.0,0.7,2 x 5,0.14,1.0,14.5,0.1,0.56,61 x 4,0.05,-0.20722,0.11047,0.00456,-0.1466,-0.00058,1.70314,54.0,0.0,0.001
