,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00084,,9.0,9.56,10 x 10,6.83,7.27,10.0,0.0,0.01,0 x 80,0.0,-0.00172,0.00074,-0.00023,-0.0049,0.0,3.78116,,6.6,0.399
1,1,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00055,,,0.0,10 x 10,6.33,6.77,10.5,0.0,0.01,0 x 65,0.0,-0.00208,0.00085,0.00018,-0.00426,0.0,3.58506,,6.1,0.369
2,2,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00043,0.00101,,,0.0,10 x 10,5.83,6.27,11.0,0.0,0.01,0 x 55,0.01,-0.00226,0.00091,0.00048,-0.00443,0.0,3.39749,1.0,5.6,0.339
3,3,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00031,0.00108,,,0.0,10 x 10,5.33,5.77,11.5,0.0,0.01,0 x 47,0.0,-0.00237,0.00109,0.00054,-0.00508,0.0,3.21845,,5.1,0.308
4,4,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00063,,15.0,6.52,10 x 10,4.83,5.27,12.0,0.0,0.01,0 x 34,0.02,-0.002,0.00118,0.00012,-0.00512,0.0,3.04693,11.0,4.6,0.278
5,5,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00133,,1.0,5.7,10 x 10,4.33,4.77,12.5,0.0,0.01,0 x 36,0.0,-0.00308,0.00127,6e-05,-0.00493,-0.00035,2.88204,,4.1,0.248
6,6,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-2e-05,0.00119,,31.0,5.22,10 x 10,3.82,4.26,13.0,0.0,0.01,0 x 49,0.03,-0.00303,0.00144,-0.00017,-0.00414,0.0,2.72373,12.0,3.6,0.218
7,7,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00042,0.00096,,,0.0,10 x 10,3.32,3.76,13.5,0.0,0.1,0 x 200,0.0,-0.01766,0.00585,0.00085,-0.04053,-0.00021,3.46617,,3.1,0.188
8,8,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00064,,5.0,4.71,10 x 10,2.82,3.26,14.0,0.0,0.03,0 x 38,0.03,-0.00688,0.00356,0.0003,-0.01297,-5e-05,2.75552,5.0,2.6,0.158
9,9,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.0014,,,0.0,10 x 10,2.32,2.76,14.5,0.0,0.04,0 x 118,0.17,-0.00998,0.00461,0.00037,-0.01764,0.0,2.69917,8.0,2.1,0.128
10,10,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00014,0.00124,,164.0,2.59,3 x 36,2.05,2.23,15.0,0.0,0.05,0 x 12,0.04,-0.01273,0.00575,0.00102,-0.02159,-0.00036,2.61937,90.0,1.6,0.098
11,11,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00027,0.00092,,132.0,1.34,2 x 10,1.11,1.37,16.0,0.0,0.05,0 x 20,0.03,-0.01387,0.00723,0.00113,-0.02092,0.0,2.30424,210.0,0.6,0.038
12,12,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00048,0.00151,,105.0,0.69,204 x 1630,0.35,0.65,17.0,0.21,0.35,159 x 9,0.28,-0.07976,0.02146,0.00357,-0.17187,-0.00019,3.27637,273.0,0.4,0.022
13,13,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-6e-05,0.00153,,150.0,0.31,141 x 32,0.2,0.39,18.0,0.87,1.1,21 x 26,0.95,-0.16484,0.02642,0.00556,-0.43925,-0.00073,4.44907,165.0,1.4,0.082
14,14,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.0019,,165.0,0.17,3 x 71,0.15,0.25,19.0,1.8,2.2,11 x 2,2.0,-0.22525,0.02536,0.0063,-0.70307,-0.0005,5.61186,73.0,2.4,0.143
15,15,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00149,,188.0,0.12,19 x 16,0.12,0.2,20.0,2.75,3.15,10 x 1,2.78,-0.26269,0.0241,0.00662,-0.88709,-0.00094,6.39646,97.0,3.4,0.203
16,16,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,-0.00016,0.00143,,64.0,0.15,10 x 1,0.1,0.15,21.0,3.75,4.36,28 x 10,3.17,-0.29027,0.02202,0.00753,-1.06493,-0.00119,7.25954,5.0,4.4,0.263
17,17,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00211,,11.0,0.09,104 x 59,0.05,0.14,22.0,4.72,5.33,67 x 10,4.58,-0.31036,0.02093,0.00695,-1.1899,-0.00089,7.83631,7.0,5.4,0.323
18,18,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00143,,15.0,0.05,7 x 12,0.05,0.1,23.0,5.72,6.3,28 x 10,5.56,-0.32567,0.01975,0.00793,-1.2997,-0.00076,8.36835,2.0,6.4,0.383
19,19,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,1.0,0.0,0.0,0.0,0.00211,,32.0,0.07,4 x 40,0.02,0.05,24.0,6.72,7.27,22 x 10,5.24,-0.33872,0.01874,0.00798,-1.39491,-0.00099,8.85144,2.0,7.4,0.443
20,20,1641243600,2022-01-03 16:00,2022-01-03,16.0,16.63,2022-01-05,1641416400,2,0.11456,0.35576,0.00396,-0.01793,4e-05,0.25911,1981.0,0.05,6 x 20,0.02,0.04,25.0,7.7,8.29,32 x 10,7.9,-0.34844,0.01778,0.00784,-1.48097,-0.00117,9.31527,11.0,8.4,0.503
