,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00043,,29.0,4.76,65 x 65,3.39,3.8,10.0,0.0,0.02,0 x 128,0.0,-0.00446,0.00395,0.0006,-0.00419,0.0,2.2257,,3.4,0.254
1,1,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00131,,1.0,6.5,55 x 25,2.9,3.3,10.5,0.0,0.02,0 x 116,0.0,-0.00469,0.00467,-0.00026,-0.00437,0.0,2.02989,,2.9,0.216
2,2,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00089,,12.0,4.3,65 x 65,2.39,2.8,11.0,0.0,0.02,0 x 79,0.01,-0.00519,0.00561,-1e-05,-0.00399,-0.0004,1.84137,2.0,2.4,0.179
3,3,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00082,,1.0,5.3,55 x 25,1.88,2.3,11.5,0.0,0.02,0 x 4,0.02,-0.01052,0.01007,0.00081,-0.00825,0.0,1.8158,2.0,1.9,0.142
4,4,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00147,,0.0,2.55,75 x 106,1.39,1.8,12.0,0.0,0.02,2 x 4,0.11,-0.01524,0.01505,9e-05,-0.01189,0.0,1.72178,30.0,1.4,0.104
5,5,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00128,,2.0,3.02,116 x 25,0.9,1.31,12.5,0.0,0.07,0 x 85,0.01,-0.03532,0.02841,0.00092,-0.02783,0.0,1.81008,3.0,0.9,0.067
6,6,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.0015,,127.0,0.7,125 x 70,0.48,0.71,13.0,0.06,0.07,100 x 3,0.05,-0.05148,0.04032,0.00203,-0.03883,0.0,1.73806,69.0,0.4,0.03
7,7,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00088,,771.0,0.35,3 x 72,0.3,0.35,13.5,0.21,0.24,4 x 23,0.2,-0.12668,0.06317,0.00316,-0.11036,-7e-05,2.18123,881.0,0.1,0.007
8,8,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00085,,,0.25,84 x 60,0.2,0.24,14.0,0.41,0.66,218 x 2,0.55,-0.20639,0.07018,0.00405,-0.20223,-0.00016,2.70229,570.0,0.6,0.045
9,9,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00102,,413.0,0.15,1133 x 25,0.06,0.21,14.5,0.81,1.2,25 x 30,1.0,-0.27474,0.06618,0.00552,-0.30132,-0.00044,3.34492,46.0,1.1,0.082
10,10,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00088,,314.0,0.1,536 x 25,0.05,0.16,15.0,1.27,1.65,104 x 25,1.5,-0.31992,0.06207,0.00508,-0.37444,-0.00048,3.81646,105.0,1.6,0.119
11,11,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,1.0,0.0,0.0,0.0,0.00083,,203.0,0.1,138 x 2,0.05,0.08,16.0,2.23,2.64,85 x 25,2.34,-0.38105,0.0539,0.00544,-0.49025,-0.00103,4.65381,33.0,2.6,0.194
12,12,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.18829,0.61273,0.00441,-0.02015,0.00061,0.29265,,0.05,5 x 5,0.02,0.06,17.0,3.21,3.62,75 x 65,2.85,-0.42039,0.04747,0.00581,-0.5781,-0.00061,5.3507,1.0,3.6,0.269
13,13,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.07523,0.15487,0.00183,-0.01868,-0.00017,0.61005,,0.03,101 x 5,0.02,0.03,18.0,4.2,4.61,25 x 25,3.48,-0.44738,0.04252,0.00628,-0.64744,-0.00062,5.96255,0.0,4.6,0.343
14,14,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.04093,0.06946,0.00134,-0.01477,-0.00019,0.83751,13.0,0.03,11 x 4,0.02,0.03,19.0,5.21,5.61,106 x 65,5.3,-0.46658,0.0384,0.00558,-0.70486,-0.00064,6.50585,130.0,5.6,0.418
15,15,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.04422,0.05278,0.00098,-0.02184,0.00022,1.16716,136.0,0.05,215 x 239,0.01,0.05,20.0,6.2,6.6,106 x 65,6.2,-0.48045,0.03498,0.00536,-0.75458,-0.00117,7.00703,2.0,6.6,0.493
16,16,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.01699,0.02307,0.00032,-0.00834,0.00049,1.18749,53.0,0.02,0 x 4,0.0,0.02,21.0,7.21,7.6,116 x 65,5.43,-0.49015,0.03202,0.00574,-0.79811,-0.00135,7.46952,5.0,7.6,0.567
17,17,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.01411,0.01742,0.00038,-0.0087,0.00029,1.37783,1.0,0.01,0 x 4,0.0,0.02,22.0,8.2,8.61,116 x 65,6.58,-0.49632,0.02947,0.00568,-0.83557,-0.00105,7.90519,5.0,8.6,0.642
18,18,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.01303,0.01408,0.00085,-0.00818,4e-05,1.56387,0.0,0.05,0 x 1,0.0,0.03,23.0,9.2,9.61,116 x 65,0.0,-0.50052,0.02714,0.0061,-0.87031,-0.0013,8.31673,,9.6,0.716
19,19,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.01195,0.01181,0.00049,-0.00839,1e-05,1.73818,26.0,0.11,0 x 1,0.0,0.02,24.0,10.21,10.61,116 x 65,0.0,-0.50263,0.02512,0.00571,-0.90129,-0.00129,8.7104,,10.6,0.791
20,20,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.01078,0.00996,0.00041,-0.00836,0.00017,1.89626,0.0,0.04,0 x 2,0.0,0.01,25.0,11.2,11.59,116 x 116,0.0,-0.50476,0.02334,0.00604,-0.92969,-0.00149,9.08093,,11.6,0.866
21,21,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.00975,0.00875,-6e-05,-0.0086,-0.0003,2.05223,5.0,0.01,0 x 4,0.0,0.01,26.0,12.2,12.6,65 x 106,0.0,-0.50401,0.02171,0.00508,-0.95655,-0.00141,9.43951,,12.6,0.94
22,22,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.00938,0.00782,-7e-05,-0.00921,9e-05,2.19897,10.0,0.05,0 x 4,0.0,0.02,27.0,13.19,13.6,65 x 106,11.78,-0.50281,0.02019,0.00593,-0.9829,-0.00114,9.79771,50.0,13.6,1.015
23,23,1554148800,2019-04-01 16:00,2019-04-01,16.0,13.4,2019-04-03,1554321600,2,0.00925,0.00704,-6e-05,-0.0086,0.00011,2.34526,5.0,0.05,0 x 4,0.0,0.02,28.0,14.19,14.6,65 x 106,0.0,-0.49938,0.01877,0.00522,-1.00763,-0.00077,10.14864,,14.6,1.09
