,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00149,119.43492,0.0,0.0,0.0,,,1.95,2 x 121,1.95,3.1,9.0,0.0,0.05,0 x 347,0.02,-1.0,0.0,0.0,0.0,0.0,,0.0,2.2,0.198
1,1,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00069,107.16124,0.0,0.0,0.0,,94.0,1.0,100 x 226,0.45,2.15,10.0,0.0,0.06,0 x 197,0.05,-0.99983,0.0,0.0,0.0,0.0,,746.0,1.2,0.109
2,2,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00099,97.04538,0.0,0.0,0.0,,269.0,0.4,232 x 2,0.3,0.55,11.0,0.25,0.36,200 x 193,0.35,-1.0,0.0,0.0,0.0,0.0,,492.0,0.2,0.02
3,3,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00087,88.56837,0.0,0.0,0.0,,967.0,0.13,0 x 29,0.0,0.15,12.0,0.59,0.85,26 x 368,0.75,-1.0,0.0,0.0,0.0,0.0,,,0.8,0.07
4,4,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.0004,81.36522,0.0,0.0,0.0,,738.0,0.05,0 x 7,0.0,0.05,13.0,1.4,2.36,189 x 158,2.35,-0.99971,0.0,0.0,0.0,0.0,,0.0,1.8,0.159
5,5,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00043,75.17185,0.0,0.0,0.0,,15.0,0.05,0 x 284,0.0,0.05,14.0,1.85,2.9,137 x 137,2.5,-0.9996,0.0,0.0,0.0,0.0,,35.0,2.8,0.248
6,6,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00059,69.79218,0.0,0.0,0.0,,38.0,0.03,0 x 785,0.0,0.05,15.0,2.84,3.8,157 x 133,3.5,-1.0,0.0,0.0,0.0,0.0,,0.0,3.8,0.337
7,7,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00021,65.07768,0.0,0.0,0.0,,0.0,0.05,0 x 539,0.0,0.05,16.0,3.7,4.9,158 x 135,4.67,-0.99978,0.0,0.0,0.0,0.0,,5.0,4.8,0.426
8,8,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00049,60.91394,0.0,0.0,0.0,,0.0,0.05,0 x 600,0.0,0.05,17.0,4.7,5.89,158 x 136,0.0,-0.99975,-355271.36786,0.0,0.0,0.0,,,5.8,0.515
9,9,1499112000,2017-07-03 16:00,2017-07-03,16.0,11.22,2017-07-04,1499198400,1,0.00042,57.21113,0.0,0.0,0.0,,4.0,0.03,0 x 854,0.0,0.05,18.0,5.39,7.5,230 x 178,0.0,-0.99998,-355271.36791,0.0,0.0,0.0,,,6.8,0.604
