,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.001,0.00168,,,0.0,500 x 500,3.08,3.51,10.0,0.0,0.01,0 x 0,0.0,-0.00573,0.00553,0.00024,-0.00262,0.0,1.42791,,2.7,0.21
1,1,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.0014,0.00199,,,0.0,500 x 500,2.58,3.01,10.5,0.0,0.04,0 x 0,0.0,-0.01739,0.01414,0.00037,-0.01009,-1e-05,1.55,,2.2,0.171
2,2,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00205,0.00179,,20.0,3.75,500 x 500,2.07,2.52,11.0,0.0,0.02,0 x 879,0.0,-0.01189,0.0125,0.00074,-0.0058,0.0,1.26069,,1.7,0.131
3,3,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.0015,0.00135,,,0.0,501 x 320,1.59,1.97,11.5,0.0,0.04,0 x 1334,0.03,-0.02155,0.02144,0.00088,-0.00907,-0.00017,1.232,17.0,1.2,0.092
4,4,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00196,0.00184,,159.0,1.75,72 x 200,1.12,1.47,12.0,0.02,0.04,1 x 10,0.03,-0.03204,0.03202,0.00144,-0.01253,-0.00015,1.16096,29.0,0.7,0.052
5,5,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00189,0.00237,,11.0,0.85,20 x 9,0.72,0.85,12.5,0.04,0.1,5 x 677,0.06,-0.06458,0.05402,0.00274,-0.02455,-0.00059,1.2034,1.0,0.2,0.013
6,6,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00166,0.00226,,100.0,0.44,3 x 381,0.46,0.61,13.0,0.17,0.25,22 x 10,0.2,-0.13857,0.07981,0.00404,-0.05298,-0.00046,1.42198,5.0,0.3,0.027
7,7,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00231,0.0018,,60.0,0.26,289 x 6,0.21,0.36,13.5,0.41,0.61,498 x 70,0.53,-0.22794,0.08802,0.00572,-0.0922,-0.00063,1.76795,3.0,0.8,0.066
8,8,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00214,0.00218,,82.0,0.2,100 x 4,0.18,0.27,14.0,0.81,1.0,20 x 50,0.9,-0.29995,0.08457,0.0068,-0.12915,-0.00061,2.11357,1.0,1.3,0.106
9,9,1701464400,2023-12-01 16:00,2023-12-01,16.0,12.66,2023-12-06,1701896400,5,1.0,0.0,0.0,-0.00243,0.00275,,9.0,0.15,1835 x 1,0.05,0.2,14.5,1.22,1.49,501 x 70,1.32,-0.35233,0.07791,0.00751,-0.15995,-0.00131,2.44553,2.0,1.8,0.145
