,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.84677,0.01174,0.00277,-1.40649,0.00054,16.35376,1.0,8.9,110 x 50,9.36,10.25,10.0,0.0,0.01,0 x 0,0.0,-0.00485,0.00388,5e-05,-0.00482,0.0,2.72648,,9.6,0.491
1,1,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.8349,0.01304,0.00302,-1.39813,0.00017,15.47726,,0.0,50 x 107,8.85,9.81,10.5,0.0,0.02,0 x 0,0.0,-0.00529,0.00465,0.00041,-0.00535,0.0,2.48573,,9.1,0.465
2,2,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.82177,0.01455,0.00352,-1.38099,-0.00022,14.57497,,0.0,50 x 107,8.35,9.3,11.0,0.0,0.02,0 x 0,0.0,-0.00585,0.00553,0.00012,-0.00449,0.0,2.25479,,8.6,0.44
3,3,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.8072,0.01626,0.00317,-1.35963,0.00028,13.72189,,0.0,50 x 107,7.85,8.79,11.5,0.0,0.01,0 x 0,0.0,-0.00637,0.00674,-0.00011,-0.00461,0.0,2.03254,,8.1,0.414
4,4,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.79281,0.01802,0.00321,-1.33538,0.00026,12.91097,,0.0,50 x 107,7.35,8.29,12.0,0.0,0.01,0 x 154,0.0,-0.00615,0.0083,0.00054,-0.00472,0.0,1.81937,,7.6,0.389
5,5,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.77792,0.02,0.00363,-1.30838,0.00077,12.13803,,0.0,50 x 107,6.85,7.8,12.5,0.0,0.0,0 x 142,0.0,-0.00716,0.01038,0.00012,-0.00485,-5e-05,1.61251,,7.1,0.363
6,6,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.76183,0.02212,0.00354,-1.2781,-0.00013,11.39678,,0.0,110 x 122,6.35,7.3,13.0,0.0,0.01,0 x 130,0.0,-0.00802,0.01315,-4e-05,-0.00487,-0.00043,1.41246,,6.6,0.338
7,7,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.74421,0.0247,0.00434,-1.23731,0.00067,10.62194,,0.0,80 x 50,5.85,6.75,13.5,0.0,0.01,0 x 120,0.0,-0.00962,0.0173,0.00028,-0.00529,0.0,1.21728,,6.1,0.312
8,8,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.72584,0.0273,0.00448,-1.19958,0.00081,9.93514,5.0,6.25,150 x 50,5.34,6.24,14.0,0.0,0.0,0 x 117,0.03,-0.01087,0.02349,3e-05,-0.00513,0.0,1.02673,0.0,5.6,0.287
9,9,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.70566,0.03008,0.00461,-1.16509,0.00047,9.3268,2.0,5.6,170 x 110,4.85,5.8,14.5,0.0,0.01,0 x 73,0.06,-0.01358,0.03369,0.00067,-0.00431,-0.00046,0.83932,0.0,5.1,0.261
10,10,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.68374,0.03339,0.00417,-1.11906,0.00043,8.67339,78.0,5.0,110 x 115,4.35,5.31,15.0,0.0,0.01,0 x 69,0.02,-0.01712,0.05258,0.00024,-0.00501,-0.00014,0.65321,0.0,4.6,0.236
11,11,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.63357,0.04116,0.00417,-1.01673,0.00072,7.44384,,0.0,180 x 115,3.39,4.3,16.0,0.0,0.01,0 x 30,0.02,-0.03593,0.23288,0.00075,-0.00495,0.0,0.2793,1.0,3.6,0.185
12,12,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.57036,0.05158,0.0052,-0.88092,0.00068,6.19586,76.0,3.23,317 x 50,2.45,3.25,17.0,0.0,0.01,0 x 10,0.18,-1.0,0.0,0.0,0.0,0.0,,0.0,2.6,0.134
13,13,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.48805,0.06407,0.00495,-0.72234,0.00041,5.06398,52.0,2.05,115 x 150,1.55,2.31,18.0,0.0,0.06,0 x 20,0.04,-1.0,0.0,0.0,0.0,0.0,,43.0,1.6,0.083
14,14,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.38696,0.07518,0.00474,-0.55006,0.00015,4.14627,124.0,1.03,4 x 2,0.9,1.46,19.0,0.12,0.2,900 x 5,0.2,-1.0,0.0,0.0,0.0,0.0,,,0.6,0.032
15,15,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.25087,0.0813,0.00381,-0.32315,7e-05,3.19072,,0.4,20 x 10,0.26,0.81,20.0,0.3,0.71,10 x 1,0.4,-1.0,0.0,0.0,0.0,0.0,,833.0,0.4,0.019
16,16,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.12286,0.06536,0.00227,-0.13705,0.00052,2.5344,377.0,0.15,7 x 100,0.1,0.25,21.0,0.85,1.84,2353 x 1786,1.35,-1.0,0.0,0.0,0.0,0.0,,12.0,1.4,0.07
17,17,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.0514,0.03862,0.00143,-0.05007,0.00042,2.22005,415.0,0.05,5 x 1,0.01,0.1,22.0,1.68,2.86,140 x 130,0.0,-1.0,0.0,0.0,0.0,0.0,,,2.4,0.121
18,18,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.02642,0.02255,0.00043,-0.02334,0.00048,2.17714,220.0,0.02,0 x 11,0.0,0.05,23.0,2.73,3.85,160 x 210,5.1,-1.0,0.0,0.0,0.0,0.0,,0.0,3.4,0.172
19,19,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.01218,0.01186,0.00017,-0.0104,-0.00026,2.12786,32.0,0.03,0 x 1,0.0,0.02,24.0,3.85,4.75,100 x 50,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.4,0.223
20,20,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.00576,0.00664,-0.00029,-0.0053,0.00014,2.14343,70.0,0.01,0 x 4,0.0,0.0,25.0,4.71,5.64,116 x 100,0.0,-1.0,0.0,0.0,0.0,0.0,,,5.4,0.274
21,21,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.00601,0.00571,0.00053,-0.00526,0.0,2.32084,5.0,0.05,0 x 1,0.0,0.01,26.0,5.7,6.64,184 x 180,0.0,-1.0,0.0,0.0,0.0,0.0,,,6.4,0.325
22,22,1567540800,2019-09-03 16:00,2019-09-03,16.0,19.63,2019-09-04,1567627200,1,0.00978,0.00781,0.00044,-0.00963,5e-05,2.69296,45.0,0.55,0 x 10,0.0,0.02,27.0,6.69,7.66,107 x 100,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.4,0.375
