,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00051,,,0.0,0 x 0,9.79,11.6,10.0,0.0,0.53,0 x 0,0.0,-0.03382,0.00476,0.0012,-0.26535,0.0,11.7435,,10.9,0.52
1,1,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00036,,,0.0,0 x 0,9.3,11.1,10.5,0.0,0.01,0 x 0,0.0,-0.00232,0.00077,-0.00037,-0.00453,0.0,6.19275,,10.4,0.496
2,2,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00053,,,0.0,0 x 0,8.8,10.6,11.0,0.0,4.19,0 x 0,0.0,-0.09295,0.00593,0.00229,-2.09508,-0.00041,20.7493,,9.9,0.472
3,3,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00042,,,0.0,0 x 0,8.3,10.1,11.5,0.0,0.01,0 x 0,0.01,-0.00199,0.00087,2e-05,-0.00518,0.0,5.59091,1.0,9.4,0.448
4,4,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.0003,,,0.0,0 x 0,7.81,9.61,12.0,0.0,0.0,0 x 0,0.0,-0.00244,0.00097,0.00049,-0.00507,0.0,5.3087,,8.9,0.424
5,5,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00015,,,0.0,0 x 0,7.3,9.1,12.5,0.0,0.24,0 x 0,0.0,-0.02645,0.00588,0.00043,-0.12465,-1e-05,7.88397,,8.4,0.4
6,6,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,-0.0001,,,0.0,0 x 0,6.79,8.6,13.0,0.0,0.02,0 x 0,0.03,-0.00235,0.0012,-0.00028,-0.00508,0.0,4.77803,1.0,7.9,0.377
7,7,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00028,,,0.0,0 x 0,5.81,7.61,14.0,0.0,4.2,0 x 0,0.0,-0.12775,0.00975,0.00315,-2.09546,0.0,16.00342,,6.9,0.329
8,8,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.0006,,,0.0,0 x 0,5.3,7.11,14.5,0.0,0.01,0 x 0,0.0,-0.00271,0.00161,-0.0002,-0.00474,0.0,4.05175,,6.4,0.305
9,9,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00012,,25.0,13.14,0 x 0,4.79,6.61,15.0,0.0,0.01,0 x 0,0.0,-0.00306,0.0018,0.00051,-0.00493,0.0,3.8258,,5.9,0.281
10,10,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00017,,,0.0,0 x 0,3.8,5.6,16.0,0.0,0.0,0 x 0,0.0,-0.00365,0.00226,3e-05,-0.00477,0.0,3.39335,,4.9,0.233
11,11,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.0005,,1.0,5.7,0 x 0,1.85,3.59,18.0,0.0,0.01,0 x 0,0.01,-0.0045,0.0038,-0.00031,-0.00466,0.0,2.59669,0.0,2.9,0.137
12,12,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,0.0,0.00013,,0.0,0.65,0 x 0,0.65,1.3,20.0,0.03,0.06,0 x 0,0.04,-0.03259,0.02093,0.00097,-0.04549,-0.00014,2.5836,0.0,0.9,0.041
13,13,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,-0.00012,0.001,,0.0,0.25,0 x 0,0.05,0.4,21.0,0.59,0.75,0 x 0,0.59,-0.17953,0.04266,0.00339,-0.67574,0.0,4.62208,0.0,0.1,0.007
14,14,1606856400,2020-12-01 16:00,2020-12-01,16.0,20.85,2020-12-01,1606856400,0,1.0,0.0,0.0,-0.00035,0.00071,,0.0,0.08,0 x 0,0.09,0.13,22.0,1.0,1.5,0 x 0,1.39,-0.2541,0.04513,0.00452,-1.24985,-0.00029,5.32073,0.0,1.1,0.055
