,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.00057,,1.0,6.67,0 x 0,13.55,14.51,13.0,0.0,0.01,0 x 0,0.02,-0.00158,0.00086,-0.00029,-0.00491,0.0,6.26333,1.0,19.2,0.596
1,1,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.00065,,3.0,13.03,0 x 0,12.55,13.51,14.0,0.0,0.01,0 x 0,0.01,-0.00207,0.00103,-0.00011,-0.00485,0.0,5.69375,16.0,18.2,0.565
2,2,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.0006,,6.0,6.95,0 x 0,11.55,12.51,15.0,0.0,0.01,0 x 0,0.01,-0.00207,0.00118,-0.00034,-0.00512,0.0,5.16118,9.0,17.2,0.534
3,3,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,6e-05,,709.0,11.15,0 x 0,10.55,11.51,16.0,0.0,0.01,0 x 0,0.01,-0.00232,0.00144,0.00026,-0.00506,0.0,4.66205,17.0,16.2,0.503
4,4,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.00071,,49.0,9.95,0 x 0,9.55,10.51,17.0,0.0,0.01,0 x 0,0.01,-0.00348,0.00176,0.00033,-0.00512,0.0,4.19214,2.0,15.2,0.472
5,5,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.00032,,78.0,9.03,0 x 0,8.55,9.51,18.0,0.0,0.01,0 x 0,0.01,-0.00333,0.00215,-0.00027,-0.00455,0.0,3.74619,25.0,14.2,0.44
6,6,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.00044,,680.0,7.97,0 x 0,7.55,8.51,19.0,0.0,0.01,0 x 0,0.02,-0.004,0.0027,-4e-05,-0.00535,0.0,3.32282,44.0,13.2,0.409
7,7,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,4e-05,,302.0,6.94,0 x 0,6.55,7.51,20.0,0.0,0.01,0 x 0,0.01,-0.00413,0.0034,-8e-05,-0.00461,0.0,2.91775,89.0,12.2,0.378
8,8,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,3e-05,,38.0,6.04,0 x 0,5.55,6.5,21.0,0.0,0.01,0 x 0,0.01,-0.00526,0.00443,0.00043,-0.00468,0.0,2.52992,64.0,11.2,0.347
9,9,1638392400,2021-12-01 16:00,2021-12-01,16.0,32.17,2021-12-01,1638392400,0,1.0,0.0,0.0,0.0,0.00062,,37.0,5.29,0 x 0,4.58,5.54,22.0,0.0,0.08,0 x 0,0.08,-0.02796,0.01771,0.00096,-0.03992,-0.00046,2.89698,437.0,10.2,0.316
