,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00036,68.0277,0.0,0.0,0.0,,,0.0,405 x 40,7.9,8.5,10.0,0.0,0.06,0 x 183,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.9,0.44
1,1,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.0009,64.59129,0.0,0.0,0.0,,,0.0,405 x 40,7.4,8.0,10.5,0.0,0.05,0 x 207,0.0,-0.99986,0.0,0.0,0.0,0.0,,,7.4,0.412
2,2,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00102,61.46137,0.0,0.0,0.0,,,0.0,405 x 40,6.89,7.51,11.0,0.0,0.04,0 x 183,0.0,-0.99992,0.0,0.0,0.0,0.0,,,6.9,0.384
3,3,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,4e-05,58.59922,0.0,0.0,0.0,,,0.0,405 x 40,6.4,7.01,11.5,0.0,0.06,0 x 183,0.0,-1.0,0.0,0.0,0.0,0.0,,,6.4,0.356
4,4,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.0,55.97242,0.0,0.0,0.0,,1.0,6.95,405 x 40,5.9,6.49,12.0,0.0,0.04,0 x 159,0.0,-0.99995,0.0,0.0,0.0,0.0,,,5.9,0.328
5,5,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00078,53.55345,0.0,0.0,0.0,,,0.0,405 x 40,5.4,5.99,12.5,0.0,0.05,0 x 206,0.0,-1.0,0.0,0.0,0.0,0.0,,,5.4,0.3
6,6,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00092,51.31891,0.0,0.0,0.0,,,0.0,405 x 40,4.89,5.49,13.0,0.0,0.04,0 x 159,0.0,-0.99992,0.0,0.0,0.0,0.0,,,4.9,0.272
7,7,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00053,49.24886,0.0,0.0,0.0,,,0.0,405 x 40,4.4,5.0,13.5,0.0,0.04,0 x 159,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.4,0.244
8,8,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.0,47.32604,0.0,0.0,0.0,,0.0,5.6,60 x 385,4.0,4.61,14.0,0.0,0.05,0 x 159,0.0,-1.0,0.0,0.0,0.0,0.0,,,3.9,0.216
9,9,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.0,45.53557,0.0,0.0,0.0,,,0.0,60 x 40,3.5,3.99,14.5,0.0,0.05,0 x 182,0.0,-1.0,0.0,0.0,0.0,0.0,,,3.4,0.188
10,10,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00018,43.86439,0.0,0.0,0.0,,3.0,3.65,60 x 40,3.01,3.51,15.0,0.0,0.05,0 x 182,0.0,-1.0,0.0,0.0,0.0,0.0,,,2.9,0.16
11,11,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00028,40.83635,0.0,0.0,0.0,,0.0,3.61,92 x 197,2.04,2.5,16.0,0.0,0.05,0 x 206,0.03,-1.0,0.0,0.0,0.0,0.0,,0.0,1.9,0.104
12,12,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00025,38.16646,0.0,0.0,0.0,,0.0,3.31,60 x 221,1.06,1.5,17.0,0.0,0.05,0 x 1168,0.01,-1.0,-355271.36784,0.0,0.0,0.0,,22.0,0.9,0.048
13,13,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00024,35.79589,0.0,0.0,0.0,,868.0,0.45,423 x 140,0.3,0.5,18.0,0.06,0.26,2434 x 190,0.1,-0.99985,-355271.36791,0.0,0.0,0.0,,,0.1,0.008
14,14,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.0,33.67799,0.0,0.0,0.0,,,0.13,455 x 171,0.05,0.1,19.0,0.7,1.0,841 x 163,0.74,-1.0,-355271.36784,0.0,0.0,0.0,,,1.1,0.064
15,15,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00038,31.77506,0.0,0.0,0.0,,,0.03,0 x 161,0.0,0.06,20.0,1.54,2.0,610 x 328,1.66,-1.0,-355271.36789,0.0,0.0,0.0,,,2.1,0.12
16,16,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.0,30.05686,0.0,0.0,0.0,,,0.05,0 x 2184,0.0,0.05,21.0,2.54,3.0,151 x 134,2.6,-1.0,-355271.36792,0.0,0.0,0.0,,72.0,3.1,0.176
17,17,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00046,28.49806,0.0,0.0,0.0,,896.0,0.05,0 x 1477,0.0,0.05,22.0,3.5,4.0,60 x 40,3.65,-1.0,-355271.36791,0.0,0.0,0.0,,88.0,4.1,0.232
18,18,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,6e-05,27.07807,0.0,0.0,0.0,,140.0,0.05,0 x 1186,0.0,0.05,23.0,4.5,5.1,60 x 50,4.72,-1.0,-355271.36791,0.0,0.0,0.0,,100.0,5.1,0.289
19,19,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00021,25.77961,0.0,0.0,0.0,,16.0,0.03,0 x 1173,0.0,0.05,24.0,5.49,6.0,96 x 40,5.62,-1.0,-355271.36787,0.0,0.0,0.0,,87.0,6.1,0.345
20,20,1456866000,2016-03-01 16:00,2016-03-01,16.0,17.85,2016-03-01,1456866000,0,0.00013,24.58809,0.0,0.0,0.0,,1.0,0.03,0 x 8431,0.0,0.05,25.0,6.39,7.01,80 x 40,4.36,-1.0,-355271.36786,0.0,0.0,0.0,,0.0,7.1,0.401
