,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.99108,0.00163,0.00012,-0.04183,0.0005,5.82277,,0.0,1 x 1,18.2,20.3,10.0,0.0,0.01,0 x 0,0.01,-0.00156,0.00037,0.00016,-0.00515,0.0,4.4361,10.0,19.6,0.662
1,1,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.99085,0.00176,0.00104,-0.04182,0.00055,5.57356,,0.0,1 x 1,17.7,19.79,10.5,0.0,0.01,0 x 98,0.0,-0.00191,0.00045,0.00016,-0.00428,0.0,4.24271,,19.1,0.645
2,2,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.99027,0.00187,0.00092,-0.04236,0.00096,5.33744,,0.0,1 x 1,17.2,19.3,11.0,0.0,0.01,0 x 82,0.0,-0.0014,0.00051,0.0001,-0.00467,0.0,4.05859,,18.6,0.628
3,3,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98977,0.00203,0.00075,-0.04199,0.00127,5.11717,,0.0,1 x 1,16.69,18.79,11.5,0.0,0.29,0 x 0,0.0,-0.02067,0.00321,0.00132,-0.10686,0.0,6.05495,,18.1,0.612
4,4,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.97725,0.00362,0.00165,-0.11358,0.00061,5.87821,,0.0,1 x 1,16.4,18.31,12.0,0.0,0.27,0 x 0,0.0,-0.02158,0.00351,0.00179,-0.1064,0.0,5.8023,,17.6,0.595
5,5,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98923,0.00238,0.00048,-0.04192,0.00085,4.6868,,0.0,1 x 1,15.59,17.9,12.5,0.0,0.01,0 x 0,0.0,-0.00212,0.00067,0.00036,-0.00473,0.0,3.55222,,17.1,0.578
6,6,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98874,0.00265,0.00124,-0.04224,0.00117,4.49118,,0.0,1 x 1,15.09,17.4,13.0,0.0,0.01,0 x 0,0.0,-0.00171,0.00074,-0.0003,-0.00482,0.0,3.39662,,16.6,0.561
7,7,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98835,0.00285,0.00116,-0.04218,0.00119,4.29529,,0.0,1 x 1,14.6,16.91,13.5,0.0,0.01,0 x 61,0.0,-0.00233,0.00073,0.00065,-0.00477,0.0,3.24752,,16.1,0.544
8,8,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98764,0.00306,0.00109,-0.04123,0.0013,4.11189,1.0,10.79,1 x 1,14.11,16.4,14.0,0.0,0.02,0 x 0,0.08,-0.00155,0.00087,-1e-05,-0.00504,0.0,3.10328,3.0,15.6,0.527
9,9,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98703,0.00336,0.00078,-0.04146,0.00089,3.93282,,0.0,1 x 1,13.6,15.89,14.5,0.0,0.01,0 x 60,0.0,-0.00231,0.00087,0.00041,-0.00468,0.0,2.96435,,15.1,0.51
10,10,1612213200,2021-02-01 16:00,2021-02-01,16.0,29.61,2021-02-03,1612386000,2,0.98647,0.00366,0.00105,-0.04224,0.00123,3.76544,1.0,11.73,1 x 1,13.11,15.4,15.0,0.0,0.01,0 x 56,0.05,-0.00217,0.00096,-0.0001,-0.00436,-0.0001,2.8298,1.0,14.6,0.493
