,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.00104,101.81416,0.0,0.0,0.0,,,0.0,40 x 30,9.0,9.99,10.5,0.0,0.09,0 x 1115,0.0,-0.99978,0.0,0.0,0.0,0.0,,,10.4,0.499
1,1,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.00041,92.57621,0.0,0.0,0.0,,,0.0,40 x 30,8.0,9.0,11.5,0.0,0.11,0 x 1115,0.0,-1.0,0.0,0.0,0.0,0.0,,,9.4,0.451
2,2,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.0012,84.77869,0.0,0.0,0.0,,0.0,4.46,40 x 30,7.3,7.89,12.5,0.0,0.1,0 x 1338,0.0,-1.0,0.0,0.0,0.0,0.0,,,8.4,0.403
3,3,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.0011,81.31981,0.0,0.0,0.0,,,0.0,40 x 30,6.8,7.4,13.0,0.0,0.04,0 x 157,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.9,0.379
4,4,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.0009,75.12967,0.0,0.0,0.0,,5.0,7.37,40 x 30,5.8,6.4,14.0,0.0,0.05,0 x 170,0.0,-1.0,0.0,0.0,0.0,0.0,,,6.9,0.332
5,5,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.00072,69.75289,0.0,0.0,0.0,,1.0,6.0,40 x 30,4.8,5.4,15.0,0.0,0.04,0 x 998,0.02,-1.0,0.0,0.0,0.0,0.0,,29.0,5.9,0.284
6,6,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.00013,65.04093,0.0,0.0,0.0,,183.0,5.4,50 x 30,3.7,4.4,16.0,0.0,0.04,0 x 1361,0.02,-1.0,0.0,0.0,0.0,0.0,,54.0,4.9,0.236
7,7,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.00046,60.87942,0.0,0.0,0.0,,301.0,3.66,162 x 192,2.65,3.49,17.0,0.0,0.05,0 x 191,0.05,-0.99999,-355271.36785,0.0,0.0,0.0,,295.0,3.9,0.189
8,8,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,8e-05,57.17862,0.0,0.0,0.0,,627.0,2.37,2371 x 274,1.75,2.4,18.0,0.0,0.1,0 x 162,0.05,-0.99965,-355271.36792,0.0,0.0,0.0,,783.0,2.9,0.141
9,9,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,5e-05,53.86719,0.0,0.0,0.0,,955.0,1.38,696 x 350,1.04,1.6,19.0,0.15,0.26,243 x 10,0.2,-0.99959,-355271.36787,0.0,0.0,0.0,,367.0,1.9,0.093
10,10,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.0,50.88785,0.0,0.0,0.0,,,0.7,169 x 346,0.6,1.0,20.0,0.56,0.7,563 x 21,0.65,-1.0,-355271.36792,0.0,0.0,0.0,,996.0,0.9,0.045
11,11,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,0.00066,48.19392,0.0,0.0,0.0,,,0.6,346 x 334,0.4,0.7,21.0,1.25,1.71,466 x 121,0.7,-1.0,-355271.36792,0.0,0.0,0.0,,201.0,0.1,0.002
12,12,1451941200,2016-01-04 16:00,2016-01-04,16.0,20.95,2016-01-05,1452027600,1,1e-05,45.74695,0.0,0.0,0.0,,,0.49,194 x 506,0.3,0.56,22.0,2.04,2.75,565 x 379,1.86,-1.0,-355271.36784,0.0,0.0,0.0,,4.0,1.1,0.05
