,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,1.0,0.0,0.0,-0.0011,-0.00015,,,0.0,1 x 1,2.75,12.75,10.5,0.0,0.01,0 x 0,0.0,-0.00364,0.00245,-0.00017,-0.0047,0.0,5.14143,,6.4,0.378
1,1,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,1.0,0.0,0.0,-0.0017,0.00021,,,0.0,1 x 1,2.25,12.25,11.0,0.0,0.01,0 x 0,0.0,-0.0036,0.00273,-0.00037,-0.00504,0.0,4.76811,,5.9,0.348
2,2,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,1.0,0.0,0.0,-0.00169,-0.00025,,,0.0,1 x 1,1.75,11.75,11.5,0.0,0.01,0 x 0,0.0,-0.00362,0.00317,-0.0002,-0.00464,0.0,4.41009,,5.4,0.319
3,3,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,1.0,0.0,0.0,-0.00169,0.00073,,,0.0,1 x 1,0.75,10.75,12.5,0.0,0.01,0 x 0,0.0,-0.00485,0.00441,-0.00019,-0.00516,0.0,3.7361,,4.4,0.259
4,4,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,0.79414,0.0402,0.00234,-1.00015,0.00052,8.36244,2.0,3.35,0 x 1,0.0,10.0,15.0,0.0,0.01,0 x 0,0.02,-0.00805,0.01121,-0.00011,-0.00491,0.0,2.23321,0.0,1.9,0.111
5,5,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,0.72543,0.03692,0.00326,-2.0005,5e-05,10.65084,5.0,2.21,0 x 1,0.0,10.0,16.0,0.0,0.01,0 x 0,0.01,-0.01037,0.01879,0.00063,-0.00458,0.0,1.68383,8.0,0.9,0.052
6,6,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,0.68354,0.03381,0.0029,-3.00011,0.00035,12.38021,7.0,2.21,0 x 1,0.0,10.0,17.0,0.0,1.63,0 x 100,0.01,-0.27292,0.07712,0.00265,-0.81485,0.0,5.07646,16.0,0.1,0.007
7,7,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,0.65358,0.03149,0.00293,-3.99999,0.00026,13.80958,88.0,0.39,0 x 1,0.0,10.0,18.0,0.04,0.24,1 x 11,0.06,-0.19625,0.22122,0.00225,-0.1398,-0.00032,1.47154,74.0,1.1,0.066
8,8,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,0.63157,0.02944,0.00331,-5.01002,0.00036,15.07025,255.0,0.05,10 x 1,0.02,10.0,19.0,0.01,10.0,30 x 1,0.76,-0.36253,0.02812,0.00298,-5.00434,-0.00043,15.13037,143.0,2.1,0.126
9,9,1698868800,2023-11-01 16:00,2023-11-01,16.0,16.88,2023-11-01,1698868800,0,0.61395,0.02791,0.00322,-5.00507,0.0001,16.13998,447.0,0.03,30 x 1,0.01,10.0,20.0,0.01,2.43,0 x 0,1.7,-0.73613,0.22316,0.00302,-0.21974,0.0,1.70593,110.0,3.1,0.185
