,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,0.00052,,1.0,2.85,17 x 21,2.35,4.1,10.0,0.0,0.05,0 x 15,0.02,-0.01565,0.00944,0.00017,-0.02521,0.0,4.77191,10.0,3.2,0.245
1,1,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,0.00071,,16.0,2.23,29 x 31,1.29,3.0,11.0,0.0,0.04,0 x 96,0.01,-0.01847,0.01322,0.00051,-0.02471,-0.00047,3.97206,120.0,2.2,0.169
2,2,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,5e-05,,71.0,0.95,20 x 20,0.5,1.35,12.0,0.0,0.05,0 x 38,0.05,-0.02258,0.01927,0.0009,-0.02566,0.0,3.24141,0.0,1.2,0.094
3,3,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,0.00062,,,0.35,10 x 1,0.25,0.95,13.0,0.05,0.15,206 x 17,0.05,-0.07142,0.04621,0.00159,-0.09964,0.0,3.3904,755.0,0.2,0.018
4,4,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,0.00057,,,0.1,78 x 1,0.1,0.15,14.0,0.25,0.8,5 x 40,0.62,-0.20561,0.07055,0.00268,-0.52475,-9e-05,4.63974,148.0,0.8,0.057
5,5,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,0.00029,,,0.1,390 x 10,0.05,0.31,15.0,0.75,2.1,41 x 27,1.35,-0.3196,0.0631,0.00281,-1.42519,-0.0003,6.49668,7.0,1.8,0.133
6,6,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,1.0,0.0,0.0,0.0,0.0008,,410.0,0.4,0 x 10,0.0,0.15,16.0,1.6,2.99,36 x 24,2.32,-0.38347,0.05686,0.00286,-2.3003,-0.00019,7.66681,28.0,2.8,0.208
7,7,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,0.13801,0.61366,0.00191,-0.02524,-0.00016,0.41442,91.0,0.03,0 x 17,0.0,0.05,17.0,2.59,4.2,21 x 13,2.91,-0.42149,0.04779,0.00317,-2.99959,0.0,9.22298,0.0,3.8,0.284
8,8,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,0.06669,0.14731,0.00142,-0.0254,0.00043,1.01488,185.0,0.03,0 x 143,0.0,0.05,18.0,3.5,5.21,35 x 27,3.73,-0.45053,0.04333,0.00389,-2.9495,-0.00045,10.15059,,4.8,0.36
9,9,1536091200,2018-09-04 16:00,2018-09-04,16.0,13.24,2018-09-04,1536091200,0,0.04713,0.07555,0.00091,-0.02532,-0.00031,1.51126,10.0,0.05,0 x 11,0.0,0.05,19.0,4.51,6.2,25 x 19,0.0,-0.46968,0.03901,0.00311,-2.95003,-0.00035,11.10582,,5.8,0.435
