,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
40,40,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00523,0.00192,0.00019,-0.0096,-0.00046,3.77038,50.0,0.04,0 x 192,0.0,0.02,55.0,38.4,38.82,500 x 500,0.0,-0.32372,0.00498,0.00638,-2.33207,-0.00153,18.27095,,38.9,2.418
41,41,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00458,0.00163,-9e-05,-0.00987,-0.00041,4.08947,2.0,0.02,0 x 294,0.0,0.02,60.0,43.4,43.82,500 x 500,0.0,-0.29667,0.00403,0.00625,-2.44349,-0.00157,19.64976,,43.9,2.729
42,42,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00405,0.00144,7e-05,-0.0091,0.00022,4.36577,45.0,0.02,0 x 652,0.0,0.02,65.0,48.4,48.81,500 x 500,0.0,-0.2707,0.00327,0.00568,-2.55039,-0.00131,21.03407,,48.9,3.04
43,43,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00917,0.00242,0.00055,-0.02352,4e-05,5.07107,10.0,0.05,0 x 30,0.0,0.05,70.0,53.4,53.81,500 x 500,0.0,-0.24433,0.00273,0.00521,-2.65614,-0.00157,22.44602,,53.9,3.351
44,44,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00356,0.00126,0.00052,-0.0094,0.00037,4.86801,,0.0,0 x 100,0.0,0.02,75.0,58.4,58.81,500 x 500,0.0,-0.21963,0.00222,0.00575,-2.75661,-0.00128,23.87742,,58.9,3.661
45,45,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00366,0.00109,0.00062,-0.0096,0.00021,5.08216,,0.0,0 x 291,0.0,0.02,80.0,61.92,65.06,60 x 60,0.0,-0.19914,0.00177,0.00566,-2.8431,-0.00151,25.10701,,63.9,3.972
46,46,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00374,0.00106,0.00062,-0.00949,0.00033,5.28874,3.0,0.04,0 x 0,0.0,0.02,85.0,66.96,70.02,60 x 60,0.0,-0.17704,0.00153,0.00526,-2.93713,-0.00097,26.57215,,68.9,4.283
47,47,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00187,0.00058,0.00032,-0.00523,0.0,5.16364,,0.0,0 x 10,0.0,0.01,90.0,72.07,74.92,60 x 60,0.0,-0.15611,0.00126,0.00492,-3.02494,-0.00181,28.06713,,73.9,4.594
48,48,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00371,0.00097,0.00032,-0.00916,0.0,5.66053,,0.0,0 x 0,0.0,0.02,95.0,78.19,79.11,42 x 42,0.0,-0.13195,0.00104,0.00479,-3.11383,-0.00116,29.90532,,78.9,4.904
49,49,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-03,1683144000,2,0.00295,0.00084,0.00051,-0.00927,0.0,5.83591,,0.0,0 x 0,0.0,0.02,100.0,82.89,83.88,10 x 10,0.0,-0.12239,0.00088,0.00456,-3.18083,-0.00127,30.8534,,83.9,5.215
50,50,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.0015,0.00292,,5.0,8.0,484 x 484,6.6,7.03,10.0,0.0,0.02,0 x 362,0.01,-0.00414,0.00169,0.00089,-0.00439,0.0,1.99506,5.0,6.1,0.379
51,51,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00119,0.00312,,1.0,7.78,565 x 565,5.6,6.04,11.0,0.0,0.02,0 x 317,0.0,-0.0044,0.00201,0.00084,-0.0034,0.0,1.77245,,5.1,0.316
52,52,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00202,0.00318,,,0.0,485 x 485,4.59,5.05,12.0,0.0,0.02,0 x 285,0.0,-0.00489,0.00258,0.00039,-0.00407,-0.00027,1.57163,,4.1,0.254
53,53,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00173,0.00351,,,0.0,545 x 136,3.6,4.06,13.0,0.0,0.02,0 x 0,0.01,-0.00595,0.00327,0.00094,-0.00413,-6e-05,1.38726,45.0,3.1,0.192
54,54,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00231,0.00406,,1.0,2.61,136 x 629,2.65,3.08,14.0,0.0,0.09,0 x 16,0.06,-0.02082,0.00897,0.00198,-0.01327,0.0,1.50497,29.0,2.1,0.13
55,55,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00254,0.00374,,50.0,1.9,30 x 136,1.95,2.19,15.0,0.13,0.17,31 x 1,0.14,-0.05283,0.01768,0.00405,-0.0323,-0.00048,1.66516,39.0,1.1,0.068
56,56,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00194,0.00475,,150.0,1.4,2 x 614,1.3,1.47,16.0,0.42,0.6,151 x 131,0.6,-0.11935,0.0265,0.00769,-0.07639,-0.00102,2.04846,33.0,0.1,0.006
57,57,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00186,0.00454,,237.0,0.94,101 x 2,0.9,0.96,17.0,1.05,1.19,50 x 520,1.25,-0.18552,0.02973,0.01001,-0.12453,-0.00166,2.45968,4.0,0.9,0.057
58,58,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00238,0.00514,,82.0,0.71,7 x 10,0.65,0.75,18.0,1.72,1.97,70 x 597,2.05,-0.23778,0.03008,0.01142,-0.16607,-0.00212,2.80643,6.0,1.9,0.119
59,59,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00298,0.00458,,39.0,0.54,1 x 13,0.52,0.54,19.0,2.53,2.85,70 x 601,2.58,-0.28011,0.02899,0.01244,-0.20336,-0.00175,3.15228,55.0,2.9,0.181
60,60,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00318,0.00544,,39.0,0.44,10 x 20,0.4,0.47,20.0,3.4,3.76,186 x 633,3.97,-0.31188,0.02761,0.01335,-0.23489,-0.00296,3.46051,29.0,3.9,0.243
61,61,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00324,0.00545,,5.0,0.32,75 x 679,0.28,0.39,21.0,4.31,4.69,70 x 631,4.16,-0.33704,0.02613,0.01307,-0.2611,-0.0024,3.74141,13.0,4.9,0.305
62,62,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,1.0,0.0,0.0,-0.00335,0.00551,,24.0,0.25,2 x 735,0.26,0.32,22.0,5.24,5.64,176 x 612,5.25,-0.35624,0.02473,0.01348,-0.28441,-0.00336,4.00069,1.0,5.9,0.367
63,63,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.3229,0.32018,0.01364,-0.02238,0.00165,0.30617,14.0,0.29,184 x 786,0.19,0.27,23.0,6.19,6.6,70 x 656,6.9,-0.37286,0.02338,0.01402,-0.30557,-0.00306,4.24227,10.0,6.9,0.429
64,64,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.19557,0.16514,0.0097,-0.02425,0.00086,0.45666,8.0,0.24,70 x 742,0.11,0.24,24.0,7.15,7.57,166 x 647,5.41,-0.38556,0.02219,0.0139,-0.32398,-0.00301,4.46947,1.0,7.9,0.492
65,65,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.14948,0.10495,0.00809,-0.02715,0.00101,0.60691,1.0,0.16,93 x 93,0.13,0.2,25.0,8.12,8.54,70 x 126,6.68,-0.39562,0.02099,0.01384,-0.34019,-0.00372,4.68134,1.0,8.9,0.554
66,66,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.11753,0.07462,0.00771,-0.02656,0.00109,0.72232,5.0,0.33,3 x 97,0.12,0.17,26.0,9.09,9.52,165 x 125,6.89,-0.40427,0.01995,0.01377,-0.35466,-0.0036,4.88327,1.0,9.9,0.616
67,67,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.09418,0.05608,0.00567,-0.02584,0.00074,0.81858,1.0,0.38,180 x 100,0.1,0.15,27.0,10.07,10.5,165 x 125,0.0,-0.41053,0.01895,0.01375,-0.36904,-0.00388,5.07614,,10.9,0.678
68,68,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.07553,0.04336,0.00535,-0.02296,0.00072,0.89762,5.0,0.15,184 x 104,0.08,0.13,28.0,11.05,11.49,165 x 55,9.77,-0.41548,0.01797,0.01407,-0.38077,-0.00401,5.26287,1.0,11.9,0.74
69,69,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.06425,0.03505,0.00417,-0.02267,-0.00012,0.98178,81.0,0.11,187 x 107,0.07,0.12,29.0,12.04,12.48,70 x 125,0.0,-0.41859,0.01715,0.01402,-0.39293,-0.00458,5.4445,,12.9,0.802
70,70,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.05271,0.02827,0.00433,-0.02058,1e-05,1.0436,27.0,0.1,215 x 44,0.06,0.1,30.0,13.03,13.46,70 x 55,12.0,-0.42196,0.01628,0.01326,-0.40278,-0.00385,5.61554,999.0,13.9,0.865
71,71,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.04982,0.02462,0.00362,-0.0211,0.00076,1.13452,1.0,0.1,81 x 112,0.06,0.1,31.0,14.01,14.46,145 x 125,0.0,-0.42331,0.01557,0.01361,-0.41358,-0.00468,5.78363,,14.9,0.927
72,72,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.042,0.02071,0.00287,-0.01944,-2e-05,1.19142,20.0,0.14,194 x 114,0.05,0.09,32.0,15.0,15.45,55 x 55,0.0,-0.42442,0.0148,0.01382,-0.42248,-0.00474,5.94707,,15.9,0.989
73,73,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.03402,0.01665,0.00299,-0.01614,-1e-05,1.22239,20.0,0.18,0 x 1442,0.0,0.11,33.0,15.99,16.43,55 x 551,0.0,-0.42542,0.01414,0.01378,-0.4308,-0.00435,6.1026,,16.9,1.051
74,74,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.03406,0.01571,0.00248,-0.01742,2e-05,1.31656,5.0,0.16,113 x 214,0.04,0.08,34.0,16.99,17.43,55 x 55,0.0,-0.42429,0.01345,0.01322,-0.43998,-0.00479,6.26489,,17.9,1.113
75,75,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.03238,0.01437,0.00258,-0.01815,-0.00026,1.38963,65.0,0.07,100 x 1,0.05,0.07,35.0,17.98,18.43,155 x 135,16.69,-0.42368,0.01289,0.01304,-0.44803,-0.00442,6.41964,1.0,18.9,1.175
76,76,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.02911,0.0127,0.00219,-0.01693,0.00014,1.4405,,0.0,200 x 1428,0.01,0.1,36.0,18.98,19.42,55 x 55,18.73,-0.42243,0.01224,0.01333,-0.45546,-0.00443,6.57292,3.0,19.9,1.237
77,77,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.02609,0.01122,0.00179,-0.01603,0.00025,1.48618,1.0,0.15,0 x 1000,0.0,0.1,37.0,19.97,20.41,55 x 548,0.0,-0.42108,0.01174,0.0134,-0.46304,-0.0047,6.7185,,20.9,1.3
78,78,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.01963,0.00865,0.00193,-0.01136,-3e-05,1.47233,1.0,0.13,221 x 3,0.02,0.05,38.0,20.97,21.42,145 x 125,0.0,-0.41777,0.01117,0.0131,-0.47019,-0.00528,6.87467,,21.9,1.362
79,79,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.02248,0.00924,0.00188,-0.01508,-0.00031,1.58751,3.0,0.12,0 x 429,0.0,0.09,39.0,21.97,22.41,55 x 55,0.0,-0.41557,0.01066,0.01322,-0.4776,-0.00494,7.02058,,22.9,1.424
80,80,1682971200,2023-05-01 16:00,2023-05-01,16.0,16.09,2023-05-10,1683748800,9,0.01805,0.0076,0.00154,-0.01145,-0.00023,1.58981,10.0,0.05,233 x 5,0.02,0.05,40.0,22.96,23.41,55 x 55,0.0,-0.41243,0.01021,0.01253,-0.4838,-0.00526,7.1658,,23.9,1.486
