,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,5.0,1.8,5 x 159,1.3,2.65,8.5,0.0,0.05,0 x 69,0.0,-0.02753,0.02793,0.00086,-0.02586,-0.00045,1.72312,,1.0,0.107
1,1,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,20.0,1.0,0 x 626,0.0,1.19,9.0,0.0,0.05,0 x 361,0.03,-0.03454,0.04325,0.00119,-0.02525,-0.00014,1.32484,344.0,0.5,0.055
2,2,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,258.0,0.4,42 x 70,0.29,0.45,9.5,0.0,0.1,0 x 351,0.05,-0.07152,0.08728,0.00126,-0.05018,-0.00024,1.1311,,0.0,0.002
3,3,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,,0.15,216 x 62,0.1,0.15,10.0,0.24,0.3,2 x 338,0.29,-0.2045,0.11739,0.00297,-0.27507,0.0,1.57288,,0.5,0.05
4,4,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,726.0,0.1,0 x 50,0.0,0.1,10.5,0.5,1.0,1982 x 1890,0.76,-0.29705,0.08568,0.00261,-0.73071,-0.00028,2.38417,883.0,1.0,0.103
5,5,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,369.0,0.03,0 x 32,0.0,0.05,11.0,1.04,1.25,229 x 580,1.15,-0.35111,0.07442,0.00286,-1.06718,-0.00024,2.72402,283.0,1.5,0.155
6,6,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,487.0,0.04,0 x 330,0.0,0.05,11.5,1.35,1.75,54 x 617,1.5,-0.39473,0.06624,0.00313,-1.35642,-0.00066,2.93903,33.0,2.0,0.208
7,7,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,89.0,0.03,0 x 1800,0.0,0.04,12.0,1.74,2.7,356 x 345,2.13,-0.39221,0.04869,0.00302,-1.66106,-0.00057,4.01504,22.0,2.5,0.261
8,8,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,2.0,0.05,0 x 1849,0.0,0.05,12.5,2.2,3.2,280 x 270,2.68,-0.41016,0.04354,0.00263,-1.84323,-0.00077,4.3676,1.0,3.0,0.313
9,9,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,17.0,0.01,0 x 1973,0.0,0.04,13.0,2.7,3.7,310 x 290,2.55,-0.42227,0.03909,0.00255,-1.99142,-0.00072,4.76679,0.0,3.5,0.366
10,10,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,15.0,0.03,0 x 2024,0.0,0.05,13.5,3.21,4.2,322 x 322,3.0,-0.43103,0.03563,0.00242,-2.1119,-0.00076,5.13472,0.0,4.0,0.418
11,11,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,57.0,0.05,0 x 1931,0.0,0.05,14.0,3.7,4.7,300 x 300,0.0,-0.43946,0.03278,0.00239,-2.21078,-0.00101,5.47722,,4.5,0.471
12,12,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.12,0 x 1904,0.0,0.05,14.5,4.2,5.2,200 x 200,0.0,-0.44543,0.03044,0.00314,-2.2943,-0.00057,5.79807,,5.0,0.523
13,13,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,12.0,0.05,0 x 2316,0.0,0.05,15.0,4.7,5.7,310 x 290,3.8,-0.45127,0.02857,0.00266,-2.36435,-0.00096,6.09903,0.0,5.5,0.576
14,14,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.05,0 x 30,0.0,0.05,16.0,4.79,7.0,360 x 10,5.84,-0.50874,0.02615,0.00204,-2.492,-0.00129,5.38108,1.0,6.5,0.681
15,15,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.02771,0.02845,0.01408,0.0,0.00054,3.12723,0.0,0.05,0 x 70,0.0,0.05,17.0,5.8,8.0,350 x 10,0.0,-0.51518,0.02327,0.00183,-2.56913,-0.00083,5.84417,,7.5,0.786
16,16,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.02695,0.02764,0.00452,0.0,0.0,3.15957,12.0,0.05,0 x 152,0.0,0.05,18.0,6.8,9.0,360 x 10,0.0,-0.52029,0.02113,0.00192,-2.62745,-0.00048,6.2666,,8.5,0.891
17,17,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.02588,0.02519,0.00188,0.0,4e-05,3.25406,0.0,0.05,0 x 30,0.0,0.05,19.0,7.8,10.0,360 x 10,0.0,-0.52504,0.01939,0.00225,-2.67285,-0.00085,6.65603,,9.5,0.996
18,18,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.02404,0.0205,0.00056,-0.00456,-0.00018,3.47852,0.0,0.05,0 x 80,0.0,0.06,20.0,8.81,10.99,360 x 10,9.5,-0.52848,0.01794,0.00161,-2.70927,-0.00136,7.01642,0.0,10.5,1.101
19,19,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.02131,0.01593,6e-05,-0.00843,0.00015,3.77452,,0.0,0 x 38,0.0,0.05,21.0,9.8,12.6,180 x 179,11.0,-0.48758,0.01767,0.00225,-2.77738,-0.00123,8.77158,2.0,11.5,1.206
20,20,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01848,0.01265,0.00026,-0.01054,0.00013,4.05227,,0.0,0 x 68,0.0,0.06,22.0,10.8,13.6,100 x 99,0.0,-0.49077,0.01676,0.00273,-2.81099,-0.00083,9.10745,,12.5,1.311
21,21,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01742,0.01051,0.0003,-0.01254,-9e-05,4.31602,,0.0,0 x 30,0.0,0.05,23.0,11.79,14.6,100 x 99,0.0,-0.49304,0.01605,0.00213,-2.84113,-0.0014,9.42395,,13.5,1.416
22,22,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01604,0.00909,0.00036,-0.01454,-4e-05,4.57062,,0.0,0 x 8,0.0,0.05,24.0,12.81,15.6,100 x 99,0.0,-0.4961,0.01539,0.00212,-2.86662,-0.00106,9.72175,,14.5,1.521
23,23,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01577,0.00803,0.00034,-0.01494,0.0001,4.79454,,0.0,0 x 22,0.0,0.06,25.0,13.8,16.59,100 x 99,0.0,-0.49814,0.01478,0.00189,-2.88961,-0.00124,10.00008,,15.5,1.626
24,24,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01408,0.00708,0.00061,-0.01589,-0.00023,5.00591,,0.0,0 x 25,0.0,0.04,26.0,14.7,17.49,83 x 100,0.0,-0.51313,0.01409,0.00186,-2.88501,-0.00138,9.8031,,16.5,1.731
25,25,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01439,0.00644,2e-05,-0.01626,0.00028,5.21196,,0.0,0 x 12,0.0,0.05,27.0,15.7,18.5,97 x 100,0.0,-0.51538,0.01361,0.00211,-2.9017,-0.00106,10.05164,,17.5,1.836
26,26,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01391,0.00597,0.00078,-0.01785,0.00028,5.40841,,0.0,0 x 12,0.0,0.05,28.0,16.7,19.51,99 x 100,0.0,-0.51638,0.01313,0.00154,-2.91581,-0.00127,10.28842,,18.5,1.941
27,27,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01317,0.00544,0.00069,-0.01819,-5e-05,5.58291,,0.0,0 x 48,0.0,0.06,29.0,17.7,20.5,99 x 100,0.0,-0.51791,0.01279,0.00223,-2.92911,-0.00163,10.51291,,19.5,2.046
28,28,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01266,0.00516,0.00077,-0.01808,-0.00011,5.75845,,0.0,0 x 77,0.0,0.05,30.0,18.71,21.5,99 x 100,0.0,-0.51977,0.01243,0.00199,-2.94142,-0.00133,10.72831,,20.5,2.151
29,29,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01201,0.00443,-5e-05,-0.01982,-0.00047,6.16,,0.0,0 x 37,0.0,0.06,32.5,21.19,24.0,99 x 100,0.0,-0.52244,0.01169,0.00181,-2.96786,-0.0013,11.23125,,23.0,2.414
30,30,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.01091,0.00392,6e-05,-0.01986,0.00014,6.52274,,0.0,0 x 26,0.0,0.05,35.0,23.7,26.51,99 x 100,0.0,-0.52512,0.01102,0.00173,-2.98833,-0.00232,11.68562,,25.5,2.676
31,31,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.04847,0.00974,0.00067,-0.12293,0.00048,9.02523,,0.0,0 x 3586,0.0,0.35,37.5,26.2,29.0,99 x 100,0.0,-0.52727,0.01053,0.00194,-3.00687,-0.0015,12.10209,,28.0,2.939
32,32,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.04685,0.00902,0.00128,-0.1259,0.00019,9.39092,,0.0,0 x 3597,0.0,0.35,40.0,28.7,31.5,99 x 100,0.0,-0.52911,0.01003,0.00233,-3.02156,-0.00257,12.48479,,30.5,3.202
33,33,1514926800,2018-01-02 16:00,2018-01-02,16.0,9.52,2018-01-03,1515013200,1,0.0461,0.00838,0.00098,-0.12912,-0.00014,9.72579,,0.0,0 x 3573,0.0,0.34,42.5,31.2,34.0,99 x 100,0.0,-0.53095,0.00967,0.00229,-3.0347,-0.00268,12.83935,,33.0,3.464
