,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00108,101.87053,0.0,0.0,0.0,,,0.0,4128 x 2996,3.9,4.3,10.5,0.0,0.05,0 x 5694,0.0,-1.0,0.0,0.0,0.0,0.0,,,3.7,0.263
1,1,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00051,97.0455,0.0,0.0,0.0,,0.0,3.8,3695 x 2739,3.4,3.81,11.0,0.0,0.06,0 x 5278,0.0,-1.0,0.0,0.0,0.0,0.0,,,3.2,0.228
2,2,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00045,88.56849,0.0,0.0,0.0,,1.0,2.4,291 x 1935,2.0,2.3,12.0,0.0,0.05,0 x 4996,0.0,-0.9998,0.0,0.0,0.0,0.0,,,2.2,0.157
3,3,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00032,81.36539,0.0,0.0,0.0,,213.0,1.7,963 x 300,1.55,1.8,13.0,0.05,0.2,2289 x 5897,0.1,-0.99993,0.0,0.0,0.0,0.0,,0.0,1.2,0.087
4,4,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00109,75.17195,0.0,0.0,0.0,,175.0,0.95,1393 x 3530,0.8,1.0,14.0,0.41,0.6,2932 x 2362,0.55,-0.99972,0.0,0.0,0.0,0.0,,67.0,0.2,0.017
5,5,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00099,69.79221,0.0,0.0,0.0,,82.0,0.5,5468 x 4904,0.35,0.55,15.0,0.71,0.89,4938 x 713,0.75,-0.9997,0.0,0.0,0.0,0.0,,99.0,0.8,0.053
6,6,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00053,65.07775,0.0,0.0,0.0,,177.0,0.25,1 x 5073,0.21,0.3,16.0,1.5,1.71,480 x 214,1.4,-0.99995,0.0,0.0,0.0,0.0,,,1.8,0.124
7,7,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00039,60.914,0.0,0.0,0.0,,109.0,0.18,7534 x 6911,0.05,0.21,17.0,2.35,2.65,2730 x 779,2.35,-1.0,-355271.36792,0.0,0.0,0.0,,0.0,2.8,0.194
8,8,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,57.21116,0.0,0.0,0.0,,5.0,0.15,29 x 8241,0.05,0.15,18.0,3.29,3.6,2086 x 540,3.0,-0.99963,-355271.36784,0.0,0.0,0.0,,3.0,3.8,0.264
9,9,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00065,53.89795,0.0,0.0,0.0,,211.0,0.05,0 x 6310,0.0,0.1,19.0,4.2,4.6,6920 x 1218,4.0,-0.99988,-355271.36791,0.0,0.0,0.0,,0.0,4.8,0.334
10,10,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,7e-05,50.91706,0.0,0.0,0.0,,445.0,0.05,0 x 189,0.0,0.06,20.0,5.2,5.7,5291 x 5297,0.0,-1.0,-355271.36788,0.0,0.0,0.0,,,5.8,0.404
11,11,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00069,48.22162,0.0,0.0,0.0,,0.0,0.1,0 x 351,0.0,0.05,21.0,6.2,6.6,4282 x 1505,0.0,-1.0,-355271.36786,0.0,0.0,0.0,,,6.8,0.475
12,12,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,45.77326,0.0,0.0,0.0,,0.0,0.05,0 x 3146,0.0,0.05,22.0,7.21,7.59,3599 x 1930,0.0,-1.0,-355271.3679,0.0,0.0,0.0,,,7.8,0.545
13,13,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00018,43.54028,0.0,0.0,0.0,,0.0,0.05,0 x 5477,0.0,0.06,23.0,8.21,8.61,3064 x 2437,0.0,-1.0,-355271.36791,0.0,0.0,0.0,,,8.8,0.615
14,14,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00062,41.49594,0.0,0.0,0.0,,,0.0,0 x 5264,0.0,0.05,24.0,9.21,9.6,2568 x 2892,0.0,-1.0,-355271.3679,0.0,0.0,0.0,,,9.8,0.685
15,15,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,8e-05,39.61787,0.0,0.0,0.0,,1.0,0.03,0 x 5388,0.0,0.05,25.0,10.2,10.6,2149 x 2639,0.0,-1.0,-355271.36788,0.0,0.0,0.0,,,10.8,0.756
16,16,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00043,37.88687,0.0,0.0,0.0,,,0.0,0 x 5569,0.0,0.05,26.0,11.2,11.61,1841 x 2903,0.0,-0.99984,-355271.36789,0.0,0.0,0.0,,,11.8,0.826
17,17,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00072,36.28686,0.0,0.0,0.0,,,0.0,0 x 5673,0.0,0.05,27.0,12.11,12.61,4960 x 3109,0.0,-0.99976,-355271.36792,0.0,0.0,0.0,,,12.8,0.896
18,18,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0002,34.80375,0.0,0.0,0.0,,,0.0,0 x 5569,0.0,0.05,28.0,13.11,13.61,4923 x 3206,0.0,-1.0,-355271.36786,0.0,0.0,0.0,,,13.8,0.966
19,19,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0004,33.42558,0.0,0.0,0.0,,,0.0,0 x 5786,0.0,0.05,29.0,14.1,14.6,4933 x 3269,0.0,-1.0,-355271.36784,0.0,0.0,0.0,,,14.8,1.037
20,20,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00016,32.14183,0.0,0.0,0.0,,,0.0,0 x 5775,0.0,0.06,30.0,15.21,15.61,100 x 3307,15.26,-1.0,-355271.36791,0.0,0.0,0.0,,0.0,15.8,1.107
21,21,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,29.82202,0.0,0.0,0.0,,,0.0,0 x 6065,0.0,0.05,32.0,17.7,18.1,2058 x 3076,0.0,-0.99987,-355271.36793,0.0,0.0,0.0,,,17.8,1.247
22,22,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0001,26.85539,0.0,0.0,0.0,,,0.0,0 x 6373,0.0,0.04,35.0,20.2,20.59,2499 x 3015,0.0,-0.99967,710542.73576,0.0,0.0,0.0,,,20.8,1.458
23,23,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00038,25.15457,0.0,0.0,0.0,,,0.0,0 x 6427,0.0,0.05,37.0,22.7,23.11,2817 x 3039,0.0,-0.99983,710542.73575,0.0,0.0,0.0,,,22.8,1.598
24,24,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00018,22.93524,0.0,0.0,0.0,,,0.0,0 x 6701,0.0,0.05,40.0,25.2,25.61,3037 x 3275,0.0,-0.99929,710542.7358,0.0,0.0,0.0,,,25.8,1.809
25,25,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,5e-05,21.63962,0.0,0.0,0.0,,,0.0,0 x 9234,0.0,0.05,42.0,27.7,28.11,5000 x 5081,0.0,-0.99968,710542.73575,0.0,0.0,0.0,,,27.8,1.949
26,26,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0002,19.92252,0.0,0.0,0.0,,,0.0,0 x 9337,0.0,0.06,45.0,30.21,30.61,5000 x 5087,0.0,-1.0,710542.73572,0.0,0.0,0.0,,,30.8,2.16
27,27,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,18.90574,0.0,0.0,0.0,,,0.0,0 x 9265,0.0,0.05,47.0,32.7,33.1,5000 x 5103,0.0,-0.99989,710542.73573,0.0,0.0,0.0,,,32.8,2.301
28,28,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,17.54153,0.0,0.0,0.0,,,0.0,0 x 9365,0.0,0.05,50.0,35.2,35.6,5000 x 5107,0.0,-1.0,710542.73574,0.0,0.0,0.0,,,35.8,2.511
29,29,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,15.61715,0.0,0.0,0.0,,,0.0,0 x 9367,0.0,0.06,55.0,40.2,40.61,5000 x 5109,0.0,-0.99965,710542.73578,0.0,0.0,0.0,,,40.8,2.862
30,30,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,14.0329,0.0,0.0,0.0,,,0.0,0 x 9369,0.0,0.05,60.0,45.2,45.6,4999 x 5110,0.0,-0.9996,710542.73579,0.0,0.0,0.0,,,45.8,3.213
31,31,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.0,12.70843,0.0,0.0,0.0,,,0.0,0 x 9275,0.0,0.05,65.0,50.2,50.6,4999 x 5110,0.0,-0.9994,0.0,0.0,0.0,0.0,,,50.8,3.565
32,32,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-07,1465329600,6,0.00011,11.58653,0.0,0.0,0.0,,,0.0,0 x 9275,0.0,0.05,70.0,55.2,55.6,4999 x 5110,0.0,-0.99906,0.0,0.0,0.0,0.0,,,55.8,3.916
33,33,1464811200,2016-06-01 16:00,2016-06-01,16.0,14.24,2016-06-14,1465934400,13,0.0008,107.16161,0.0,0.0,0.0,,5.0,5.8,5320 x 6940,5.21,5.41,10.0,0.0,0.05,0 x 15507,0.0,-0.9998,0.0,0.0,0.0,0.0,,,4.2,0.298
