,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,,0.0,1 x 71,3.31,4.0,10.0,0.0,0.06,0 x 160,0.0,-0.01625,0.0101,0.00047,-0.01442,-0.00037,2.0517,,3.5,0.261
1,1,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,2.0,2.45,1 x 50,2.3,2.95,11.0,0.0,0.05,0 x 140,0.05,-0.0191,0.0143,0.00059,-0.01395,-0.00013,1.69075,0.0,2.5,0.187
2,2,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,4.0,1.85,60 x 60,1.19,2.0,12.0,0.04,0.1,20 x 60,0.08,-0.05074,0.03185,0.00182,-0.03372,0.0,1.67885,26.0,1.5,0.113
3,3,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,65.0,1.09,59 x 60,0.7,1.2,13.0,0.35,0.4,311 x 50,0.35,-0.17244,0.06993,0.00496,-0.08954,-0.00045,1.69963,,0.5,0.039
4,4,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,114.0,0.8,2 x 90,0.55,0.94,14.0,0.6,0.8,180 x 1,0.6,-0.23869,0.07102,0.0059,-0.15489,-0.00079,2.2232,232.0,0.5,0.035
5,5,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,534.0,0.5,1 x 86,0.4,0.61,15.0,1.3,1.7,3 x 73,1.25,-0.33711,0.0656,0.00705,-0.23404,-0.00076,2.82138,809.0,1.5,0.109
6,6,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,1.0,0.0,0.0,0.0,0.0,,243.0,0.3,99 x 128,0.25,0.29,16.0,2.2,2.6,2 x 73,2.3,-0.39985,0.05835,0.00768,-0.29395,-0.00142,3.34681,145.0,2.5,0.183
7,7,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,0.27862,0.34074,0.00661,-0.02179,0.0006,0.58394,172.0,0.2,48 x 11,0.15,0.2,17.0,2.75,3.6,103 x 75,3.2,-0.45102,0.05567,0.00798,-0.32264,-0.00102,3.58464,11.0,3.5,0.256
8,8,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,0.18649,0.1514,0.00534,-0.03687,0.00081,0.94376,57.0,0.1,812 x 60,0.1,0.25,18.0,3.71,4.41,100 x 1,4.2,-0.49037,0.05169,0.00791,-0.35085,-0.00133,3.87883,17.0,4.5,0.33
9,9,1527883200,2018-06-01 16:00,2018-06-01,16.0,13.53,2018-06-05,1528228800,4,0.08998,0.08665,0.00318,-0.02343,5e-05,0.9762,173.0,0.09,3 x 7,0.05,0.09,19.0,4.6,5.5,100 x 75,5.0,-0.51484,0.04672,0.00797,-0.38372,-0.00197,4.27992,40.0,5.5,0.404
