,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00148,-0.00021,,,0.0,151 x 101,4.0,14.0,10.5,0.0,0.01,0 x 0,0.0,-0.00328,0.00164,-0.00039,-0.00494,0.0,5.79143,,7.7,0.423
1,1,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00148,5e-05,,,0.0,150 x 1,4.0,13.5,11.0,0.0,0.01,0 x 0,0.0,-0.00259,0.00185,-0.00032,-0.00516,0.0,5.42249,,7.2,0.395
2,2,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00086,0.00022,,,0.0,201 x 101,3.0,13.0,11.5,0.0,0.01,0 x 0,0.0,-0.00367,0.00208,0.00042,-0.00483,0.0,5.06961,,6.7,0.368
3,3,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00118,0.00069,,,0.0,200 x 1,3.0,12.55,12.0,0.0,0.01,0 x 0,0.0,-0.00313,0.00236,-0.00033,-0.00539,0.0,4.73063,,6.2,0.34
4,4,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00159,-0.00021,,,0.0,1 x 100,2.05,12.0,12.5,0.0,0.01,0 x 0,0.0,-0.00363,0.00271,0.00029,-0.00531,0.0,4.40556,,5.7,0.313
5,5,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00085,-0.00011,,,0.0,200 x 1,1.0,10.55,14.0,0.0,0.01,0 x 0,0.0,-0.00453,0.00421,-0.00016,-0.00543,0.0,3.49528,,4.2,0.23
6,6,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.00124,-0.00017,,,0.0,1 x 150,0.05,10.0,14.5,0.0,0.01,0 x 0,0.0,-0.00539,0.00493,0.00041,-0.00452,0.0,3.21115,,3.7,0.203
7,7,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,1.0,0.0,0.0,-0.0015,0.0008,,8.0,4.26,0 x 151,0.0,10.0,15.0,0.0,0.01,0 x 0,0.02,-0.00576,0.00586,0.00041,-0.00545,0.0,2.93472,50.0,3.2,0.175
8,8,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,0.76743,0.04041,0.00317,-1.25012,-3e-05,8.1663,133.0,2.45,0 x 151,0.0,10.0,17.0,0.0,0.01,0 x 0,0.01,-0.00801,0.0129,-0.00014,-0.00469,0.0,1.89745,5.0,1.2,0.065
9,9,1675285200,2023-02-01 16:00,2023-02-01,16.0,18.19,2023-02-01,1675285200,0,0.70543,0.03678,0.0027,-2.24996,0.00014,10.09467,21.0,1.45,0 x 151,0.0,10.0,18.0,0.0,1.28,0 x 0,0.02,-0.22225,0.06628,0.00244,-0.63955,0.0,4.84485,8.0,0.2,0.01
