,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00099,,2.0,14.7,11 x 1,15.3,17.1,10.0,0.0,0.01,0 x 244,0.0,-0.0016,0.00058,0.00019,-0.00488,0.0,4.15688,,16.8,0.627
1,1,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00048,,,0.0,11 x 1,14.8,16.59,10.5,0.0,0.01,0 x 200,0.0,-0.00139,0.00056,-0.0001,-0.00509,0.0,3.96209,,16.3,0.609
2,2,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00036,,,0.0,11 x 1,14.3,16.1,11.0,0.0,0.01,0 x 167,0.0,-0.00135,0.00069,0.00017,-0.00465,0.0,3.77683,,15.8,0.59
3,3,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00065,,,0.0,11 x 1,13.8,15.6,11.5,0.0,0.01,0 x 142,0.0,-0.00226,0.00073,-0.00014,-0.00465,0.0,3.59975,,15.3,0.571
4,4,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00065,,,0.0,11 x 1,13.3,15.09,12.0,0.0,0.01,0 x 126,0.0,-0.00237,0.00075,0.00047,-0.00478,0.0,3.43035,,14.8,0.553
5,5,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.0007,,,0.0,11 x 1,12.79,14.59,12.5,0.0,0.01,0 x 144,0.0,-0.00248,0.00086,0.00026,-0.00506,0.0,3.26693,,14.3,0.534
6,6,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00061,,,0.0,11 x 1,12.31,14.09,13.0,0.0,0.01,0 x 118,0.0,-0.00206,0.0009,0.00058,-0.0049,0.0,3.11116,,13.8,0.515
7,7,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00129,,,0.0,11 x 1,11.8,13.59,13.5,0.0,0.02,0 x 108,0.0,-0.00272,0.00104,0.00038,-0.00512,0.0,2.96069,,13.3,0.497
8,8,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00117,,,0.0,11 x 1,11.3,13.1,14.0,0.0,0.0,0 x 97,0.0,-0.00201,0.00115,0.00039,-0.00454,0.0,2.81528,,12.8,0.478
9,9,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.0015,,,0.0,11 x 1,10.8,12.6,14.5,0.0,0.01,0 x 89,0.0,-0.00291,0.00121,6e-05,-0.00501,-0.00025,2.67466,,12.3,0.459
10,10,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00118,,20.0,8.75,11 x 1,10.3,12.1,15.0,0.0,0.01,0 x 114,0.04,-0.00251,0.00133,-0.00016,-0.00455,0.0,2.53878,2.0,11.8,0.441
11,11,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00122,,2.0,7.43,11 x 1,9.31,11.1,16.0,0.0,0.0,0 x 100,0.05,-0.00315,0.00168,0.0006,-0.00435,0.0,2.27922,2.0,10.8,0.403
12,12,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00132,,,0.0,11 x 1,8.3,10.1,17.0,0.0,0.03,0 x 118,0.02,-0.00613,0.00321,6e-05,-0.00959,0.0,2.2082,0.0,9.8,0.366
13,13,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00136,,0.0,5.19,11 x 1,7.3,9.09,18.0,0.0,0.02,0 x 40,0.05,-0.00324,0.00259,-1e-05,-0.00431,-0.00029,1.80304,4.0,8.8,0.329
14,14,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00132,,6.0,5.38,11 x 1,6.3,8.1,19.0,0.0,0.02,0 x 20,0.02,-0.00756,0.00505,0.00075,-0.0087,0.0,1.71663,27.0,7.8,0.292
15,15,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,-3e-05,0.00155,,16.0,5.88,11 x 1,5.3,7.1,20.0,0.0,0.03,0 x 14,0.03,-0.01125,0.00821,0.00098,-0.01356,0.0,1.57399,10.0,6.8,0.254
16,16,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,-0.0004,0.0014,,17.0,6.0,11 x 1,4.3,6.09,21.0,0.01,0.05,3 x 11,0.04,-0.01967,0.01396,0.00112,-0.02055,-0.00049,1.45035,64.0,5.8,0.217
17,17,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00168,,38.0,4.94,11 x 1,3.3,5.11,22.0,0.02,0.14,2 x 1644,0.06,-0.05335,0.03046,0.00232,-0.05988,0.0,1.53238,117.0,4.8,0.18
18,18,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,-8e-05,0.00182,,117.0,3.33,10 x 1,3.0,4.1,23.0,0.06,0.12,1 x 24,0.09,-0.06625,0.04298,0.0029,-0.06008,-0.00044,1.27803,65.0,3.8,0.142
19,19,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,-3e-05,0.00217,,182.0,2.99,15 x 18,1.89,2.71,24.0,0.11,0.29,71 x 14,0.18,-0.12877,0.07117,0.00503,-0.10986,-0.00066,1.26641,61.0,2.8,0.105
20,20,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,1.0,0.0,0.0,0.0,0.00211,,566.0,1.74,489 x 270,1.45,1.95,25.0,0.4,0.71,19 x 43,0.55,-0.25157,0.09302,0.00696,-0.21315,-0.00042,1.46885,204.0,1.8,0.068
21,21,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.74699,0.19949,0.00699,-0.0989,0.00183,0.68721,327.0,1.15,502 x 314,1.0,1.5,26.0,0.8,1.25,782 x 1175,1.0,-0.36677,0.10001,0.00852,-0.28602,-0.00059,1.61203,623.0,0.8,0.031
22,22,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.51672,0.17192,0.00894,-0.18901,0.00082,0.99377,242.0,1.04,96 x 1019,0.7,1.15,27.0,1.44,2.0,466 x 395,1.4,-0.46761,0.09171,0.0097,-0.35162,-0.00093,1.85514,85.0,0.2,0.007
23,23,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.38508,0.13417,0.00873,-0.21866,0.00044,1.22096,172.0,1.0,989 x 1236,0.51,0.95,28.0,2.15,2.75,229 x 308,2.1,-0.54802,0.08367,0.00889,-0.37828,-0.00157,2.0164,43.0,1.2,0.044
24,24,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.31129,0.10189,0.00872,-0.24027,0.00057,1.48606,140.0,0.93,1 x 753,0.55,0.75,29.0,2.94,3.6,292 x 244,3.3,-0.60804,0.07359,0.00943,-0.39598,-0.00124,2.20894,4.0,2.2,0.081
25,25,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.24319,0.08416,0.00692,-0.22071,0.00016,1.59373,,0.45,257 x 758,0.41,0.6,30.0,3.91,4.7,11 x 1,4.2,-0.6388,0.06085,0.00847,-0.44558,-0.0015,2.57825,14.0,3.2,0.119
26,26,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.12844,0.05073,0.00454,-0.14892,0.00058,1.77512,59.0,0.26,641 x 1148,0.09,0.4,32.5,6.0,7.11,11 x 11,8.9,-0.71459,0.04531,0.00741,-0.44997,-0.00127,2.99989,3.0,5.7,0.212
27,27,1609794000,2021-01-04 16:00,2021-01-04,16.0,26.82,2021-01-06,1609966800,2,0.0765,0.03113,0.00295,-0.10354,-0.0001,1.98565,283.0,0.15,1 x 563,0.09,0.2,35.0,8.3,9.6,1 x 11,12.42,-0.7495,0.03395,0.00684,-0.46884,-0.00153,3.47939,10.0,8.2,0.305
