,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.0017,,0.0,12.24,46 x 42,11.8,12.35,10.0,0.0,0.01,0 x 242,0.0,-0.00214,0.00073,-9e-05,-0.00291,-0.00013,2.62706,,11.4,0.532
1,1,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00207,,198.0,11.43,42 x 42,11.22,11.78,10.5,0.0,0.01,0 x 197,0.0,-0.00179,0.00085,-4e-05,-0.00368,0.0,2.49141,,10.9,0.508
2,2,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00151,,19.0,10.44,42 x 42,10.72,11.28,11.0,0.0,0.01,0 x 169,0.0,-0.00233,0.00093,0.00052,-0.00357,-0.00032,2.36241,,10.4,0.485
3,3,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00189,,,0.0,42 x 42,10.22,10.78,11.5,0.0,0.01,0 x 163,0.0,-0.00227,0.00104,0.00038,-0.00311,0.0,2.23873,,9.9,0.462
4,4,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00221,,15.0,7.67,44 x 44,9.72,10.28,12.0,0.0,0.01,0 x 144,0.01,-0.00216,0.00116,-0.0001,-0.00359,-0.00028,2.12137,2.0,9.4,0.438
5,5,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00237,,,0.0,22 x 44,9.22,9.78,12.5,0.0,0.01,0 x 130,0.0,-0.00261,0.0013,0.00015,-0.00317,-0.00033,2.00726,,8.9,0.415
6,6,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00174,,1.0,9.5,44 x 44,8.72,9.28,13.0,0.0,0.01,0 x 66,0.0,-0.00307,0.00141,0.00029,-0.00343,-0.00037,1.89817,,8.4,0.391
7,7,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00165,,,0.0,44 x 44,8.22,8.78,13.5,0.0,0.02,0 x 138,0.0,-0.0048,0.00247,0.0004,-0.00622,-4e-05,1.93804,,7.9,0.368
8,8,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.00213,,1.0,6.58,44 x 44,7.72,8.28,14.0,0.0,0.03,0 x 877,0.01,-0.00705,0.00342,0.00097,-0.00834,-0.00025,1.92309,1.0,7.4,0.345
9,9,1633118400,2021-10-01 16:00,2021-10-01,16.0,21.36,2021-10-06,1633550400,5,1.0,0.0,0.0,0.0,0.0019,,30.0,5.35,22 x 44,7.21,7.77,14.5,0.0,0.03,0 x 106,0.02,-0.00787,0.00381,0.00055,-0.00886,-7e-05,1.81534,0.0,6.9,0.321
