,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00102,,3.0,16.02,67 x 146,15.1,17.1,10.0,0.0,0.29,0 x 0,0.0,-0.01974,0.0031,0.00142,-0.127,0.0,7.68779,,16.0,0.615
1,1,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00067,,,0.0,67 x 145,14.6,16.59,10.5,0.0,0.01,0 x 92,0.0,-0.00125,0.00059,-0.00015,-0.00446,0.0,4.68851,,15.5,0.596
2,2,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00054,,,0.0,67 x 145,14.1,16.1,11.0,0.0,0.29,0 x 0,0.0,-0.0228,0.00368,0.00146,-0.13117,0.0,7.06998,,15.0,0.576
3,3,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00072,,,0.0,67 x 145,13.6,15.6,11.5,0.0,0.29,0 x 0,0.02,-0.02423,0.0041,0.00164,-0.13471,0.0,6.79987,1.0,14.5,0.557
4,4,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00068,,,0.0,67 x 145,13.1,15.09,12.0,0.0,0.3,0 x 0,0.0,-0.02484,0.00446,0.00154,-0.13482,-0.00036,6.49896,,14.0,0.538
5,5,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00019,,,0.0,67 x 145,12.6,14.61,12.5,0.0,0.02,0 x 0,0.0,-0.00197,0.00083,0.00048,-0.00506,0.0,3.87786,,13.5,0.518
6,6,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00047,,,0.0,67 x 145,12.09,14.1,13.0,0.0,0.01,0 x 0,0.0,-0.00201,0.00088,0.00044,-0.00514,0.0,3.69538,,13.0,0.499
7,7,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00081,,,0.0,67 x 145,11.61,13.6,13.5,0.0,0.02,0 x 41,0.0,-0.00198,0.00099,-5e-05,-0.0046,0.0,3.51982,,12.5,0.48
8,8,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00106,,1.0,10.29,67 x 144,11.11,13.11,14.0,0.0,0.01,0 x 0,0.0,-0.00232,0.00108,-0.00026,-0.00514,0.0,3.35076,,12.0,0.461
9,9,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00041,,0.0,10.72,67 x 144,10.6,12.6,14.5,0.0,0.01,0 x 0,0.0,-0.00216,0.00121,0.00049,-0.00514,0.0,3.18684,,11.5,0.441
10,10,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00093,,,0.0,67 x 144,10.1,12.1,15.0,0.0,0.01,0 x 0,0.0,-0.00216,0.00131,-0.00029,-0.00494,0.0,3.02828,,11.0,0.422
11,11,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00069,,,0.0,67 x 144,9.11,11.1,16.0,0.0,0.02,0 x 4,0.08,-0.00466,0.00243,0.00031,-0.00999,0.0,2.95392,3.0,10.0,0.384
12,12,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00126,,0.0,8.2,67 x 143,8.11,10.11,17.0,0.0,0.35,0 x 0,0.08,-0.04506,0.01112,0.00147,-0.15098,0.0,4.17403,3.0,9.0,0.345
13,13,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.0008,,,0.0,66 x 143,7.11,9.09,18.0,0.0,0.15,0 x 687,0.01,-0.02846,0.01009,0.00167,-0.06885,0.0,3.16714,0.0,8.0,0.307
14,14,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00139,,3.0,6.8,66 x 143,6.1,8.09,19.0,0.0,0.02,0 x 30,0.05,-0.00735,0.00466,6e-05,-0.0101,0.0,2.07566,7.0,7.0,0.268
15,15,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,-0.0005,0.00152,,1.0,5.57,66 x 143,5.1,7.09,20.0,0.0,0.01,0 x 3,0.02,-0.00426,0.00395,0.00065,-0.00535,0.0,1.66899,0.0,6.0,0.23
16,16,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.00102,,3.0,4.89,66 x 143,4.11,6.1,21.0,0.0,0.01,0 x 2,0.01,-0.00493,0.00521,0.0008,-0.00445,0.0,1.43315,3.0,5.0,0.191
17,17,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,-3e-05,0.00139,,18.0,3.75,58 x 185,3.2,5.2,22.0,0.0,0.01,0 x 1,0.01,-0.00648,0.00713,0.00015,-0.00446,0.0,1.20489,3.0,4.0,0.153
18,18,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,-0.00043,0.00133,,18.0,2.9,34 x 1,2.25,3.5,23.0,0.0,0.04,0 x 74,0.04,-0.02179,0.02142,0.00148,-0.01937,-0.00044,1.19567,62.0,3.0,0.114
19,19,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,-6e-05,0.00081,,57.0,1.87,37 x 1,1.34,2.09,24.0,0.02,0.04,9 x 1,0.04,-0.03598,0.03862,0.00161,-0.02746,0.0,1.01466,110.0,2.0,0.075
20,20,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,-0.00045,0.00176,,135.0,1.02,22 x 67,0.9,1.8,25.0,0.07,0.35,33 x 244,0.2,-0.15215,0.09231,0.0051,-0.14524,-0.00034,1.25731,158.0,1.0,0.037
21,21,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,1.0,0.0,0.0,0.0,0.0016,,325.0,0.65,40 x 1,0.65,0.75,26.0,0.35,0.6,203 x 1,0.55,-0.27802,0.12731,0.00696,-0.24374,-0.0006,1.29909,85.0,0.0,0.002
22,22,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.72904,0.5044,0.00621,-0.05881,0.00143,0.3236,240.0,0.45,213 x 247,0.26,0.75,27.0,1.0,1.6,187 x 159,1.55,-0.43156,0.10439,0.00833,-0.43178,-0.00056,1.85361,64.0,1.0,0.04
23,23,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.29666,0.31753,0.00675,-0.10367,0.00024,0.53746,57.0,0.25,255 x 2,0.1,0.3,28.0,1.75,2.45,172 x 115,2.1,-0.52221,0.08977,0.00775,-0.51336,-0.00098,2.17889,23.0,2.0,0.079
24,24,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.15937,0.15904,0.00485,-0.08837,0.00016,0.75398,194.0,0.09,230 x 4,0.05,0.2,29.0,2.7,3.4,18 x 1,3.38,-0.57902,0.07376,0.00756,-0.58961,-0.0011,2.58917,2.0,3.0,0.117
25,25,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.07017,0.08116,0.00265,-0.04239,-0.00017,0.81714,138.0,0.05,2 x 20,0.04,0.06,30.0,3.39,3.89,45 x 1,4.36,-0.65528,0.07203,0.00702,-0.51438,-0.00085,2.47747,1.0,4.0,0.156
26,26,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.03974,0.03286,0.00181,-0.03667,0.0,1.28143,46.0,0.01,2 x 2,0.03,0.07,32.5,5.5,7.2,90 x 36,7.95,-0.68849,0.04576,0.00702,-0.69228,-0.00143,3.61133,0.0,6.5,0.252
27,27,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.01442,0.01235,0.00054,-0.0144,6e-05,1.48341,74.0,0.02,18 x 3,0.0,0.02,35.0,8.1,9.8,87 x 41,8.96,-0.70512,0.034,0.00724,-0.81257,-0.00119,4.50064,18.0,9.0,0.348
28,28,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.00548,0.00448,0.00034,-0.00503,-0.00025,1.6115,32.0,0.01,0 x 2,0.0,0.01,37.5,10.5,12.3,110 x 40,0.0,-0.72331,0.02698,0.00634,-0.85766,-0.00125,5.09922,,11.5,0.445
29,29,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.00448,0.00328,3e-05,-0.00455,-0.00014,1.89839,33.0,0.01,0 x 6,0.0,0.0,40.0,12.91,14.69,129 x 23,0.0,-0.73704,0.02178,0.00593,-0.87409,-0.00077,5.56682,,14.0,0.541
30,30,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.00339,0.00265,0.00053,-0.00497,-4e-05,2.16366,1.0,0.02,0 x 6,0.0,0.01,42.5,15.3,17.29,154 x 45,0.0,-0.73538,0.0177,0.00626,-0.94283,-0.00081,6.16405,,16.5,0.637
31,31,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.0032,0.00214,0.00045,-0.00485,0.0,2.40952,0.0,0.04,0 x 6,0.0,0.01,45.0,18.0,19.8,114 x 40,0.0,-0.72063,0.01488,0.00613,-1.06828,-0.00083,6.91379,,19.0,0.733
32,32,1598990400,2020-09-01 16:00,2020-09-01,16.0,25.96,2020-09-02,1599076800,1,0.00592,0.00294,0.00034,-0.01038,-0.00045,2.84242,0.0,0.02,0 x 10,0.0,0.03,47.5,20.5,22.29,115 x 40,0.0,-0.71262,0.01244,0.00639,-1.14945,-0.00124,7.49053,,21.5,0.83
