,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00063,0.00168,,,0.0,43 x 75,17.72,18.02,10.0,0.0,0.01,0 x 133,0.0,-0.00097,0.00036,3e-05,-0.00375,0.0,3.0772,,16.8,0.627
1,1,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00054,0.00141,,,0.0,43 x 75,17.22,17.52,10.5,0.0,0.01,0 x 206,0.0,-0.00133,0.00048,-0.00025,-0.00318,0.0,2.94332,,16.3,0.608
2,2,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00119,0.0021,,,0.0,43 x 75,16.72,17.02,11.0,0.0,0.01,0 x 194,0.0,-0.00178,0.00047,-0.00011,-0.00332,-0.00015,2.81664,,15.8,0.59
3,3,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00123,0.00224,,,0.0,43 x 75,16.22,16.52,11.5,0.0,0.01,0 x 184,0.0,-0.00125,0.00052,-0.00022,-0.00327,-0.00049,2.6949,,15.3,0.571
4,4,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00064,0.00225,,,0.0,43 x 75,15.72,16.02,12.0,0.0,0.01,0 x 176,0.0,-0.00188,0.00053,0.00048,-0.00318,0.0,2.57836,,14.8,0.552
5,5,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00069,0.00176,,,0.0,43 x 75,15.22,15.52,12.5,0.0,0.01,0 x 170,0.0,-0.00125,0.00065,0.00049,-0.00372,0.0,2.46764,,14.3,0.534
6,6,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.0006,0.00181,,,0.0,43 x 75,14.72,15.02,13.0,0.0,0.01,0 x 165,0.0,-0.00179,0.0007,0.00061,-0.00352,-0.00031,2.36061,,13.8,0.515
7,7,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00136,0.00231,,,0.0,43 x 75,14.22,14.52,13.5,0.0,0.01,0 x 161,0.0,-0.00216,0.0007,0.0005,-0.00313,-3e-05,2.25746,,13.3,0.496
8,8,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00143,0.00257,,,0.0,43 x 75,13.72,14.02,14.0,0.0,0.01,0 x 158,0.0,-0.00231,0.0008,0.00042,-0.00337,-0.00039,2.15788,,12.8,0.478
9,9,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00151,0.00274,,,0.0,43 x 75,13.22,13.52,14.5,0.0,0.01,0 x 155,0.0,-0.00229,0.00084,-5e-05,-0.00349,-0.00016,2.06227,,12.3,0.459
10,10,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00073,0.00275,,1.0,13.74,43 x 75,12.72,13.02,15.0,0.0,0.01,0 x 167,0.01,-0.00233,0.00094,0.0007,-0.00348,-0.00029,1.96885,4.0,11.8,0.44
11,11,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00163,0.00271,,,0.0,43 x 75,11.72,12.02,16.0,0.0,0.01,0 x 173,0.03,-0.00284,0.00117,0.00018,-0.003,-0.00049,1.79273,10.0,10.8,0.403
12,12,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00093,0.00299,,10.0,9.31,43 x 75,10.72,11.02,17.0,0.0,0.01,0 x 157,0.0,-0.00263,0.0014,0.00018,-0.00357,0.0,1.62567,,9.8,0.366
13,13,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00117,0.00298,,1.0,13.47,39 x 75,9.72,10.02,18.0,0.0,0.01,0 x 148,0.0,-0.00265,0.00167,0.0007,-0.00307,0.0,1.46843,,8.8,0.328
14,14,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00173,0.00263,,1.0,12.71,43 x 75,8.72,9.02,19.0,0.0,0.01,0 x 126,0.01,-0.00364,0.00201,0.00073,-0.00347,0.0,1.31784,1.0,7.8,0.291
15,15,1656705600,2022-07-01 16:00,2022-07-01,16.0,26.8,2022-07-06,1657137600,5,1.0,0.0,0.0,-0.00115,0.00329,,3.0,8.75,43 x 75,7.72,8.02,20.0,0.0,0.02,0 x 142,0.02,-0.00677,0.00384,0.00058,-0.00597,0.0,1.27188,2.0,6.8,0.254
