,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00034,88.90404,0.0,0.0,0.0,,,0.0,5915 x 10,4.51,5.0,10.0,0.0,0.05,0 x 9601,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.6,0.314
1,1,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00119,84.47268,0.0,0.0,0.0,,,0.0,6915 x 260,3.99,4.5,10.5,0.0,0.04,0 x 9515,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.1,0.28
2,2,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00046,80.43354,0.0,0.0,0.0,,,0.0,80 x 10,3.6,4.0,11.0,0.0,0.05,0 x 9144,0.0,-0.99961,0.0,0.0,0.0,0.0,,,3.6,0.246
3,3,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00082,76.73731,0.0,0.0,0.0,,,0.0,80 x 10,3.1,3.5,11.5,0.0,0.06,0 x 8020,0.01,-0.99964,0.0,0.0,0.0,0.0,,0.0,3.1,0.211
4,4,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00067,73.34271,0.0,0.0,0.0,,1.0,3.37,80 x 10,2.6,2.99,12.0,0.0,0.05,0 x 6565,0.0,-1.0,0.0,0.0,0.0,0.0,,,2.6,0.177
5,5,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00104,67.32307,0.0,0.0,0.0,,2.0,2.35,245 x 879,1.65,1.95,13.0,0.0,0.06,0 x 324,0.05,-1.0,0.0,0.0,0.0,0.0,,4.0,1.6,0.108
6,6,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.001,64.64277,0.0,0.0,0.0,,100.0,1.52,1178 x 686,1.15,1.51,13.5,0.0,0.06,0 x 397,0.02,-1.0,0.0,0.0,0.0,0.0,,0.0,1.1,0.074
7,7,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00092,62.15159,0.0,0.0,0.0,,6.0,1.02,1 x 206,0.89,1.05,14.0,0.1,0.14,50 x 240,0.1,-0.99991,0.0,0.0,0.0,0.0,,,0.6,0.04
8,8,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00078,57.66322,0.0,0.0,0.0,,,0.4,196 x 60,0.3,0.4,15.0,0.44,0.59,1939 x 15,0.5,-1.0,0.0,0.0,0.0,0.0,,,0.4,0.029
9,9,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00077,53.73275,0.0,0.0,0.0,,398.0,0.1,2118 x 235,0.1,0.2,16.0,1.21,1.45,175 x 1155,1.3,-1.0,0.0,0.0,0.0,0.0,,194.0,1.4,0.097
10,10,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00049,50.26387,0.0,0.0,0.0,,387.0,0.1,1013 x 241,0.06,0.11,17.0,2.04,2.46,2387 x 1659,1.85,-1.0,-355271.36786,0.0,0.0,0.0,,10.0,2.4,0.166
11,11,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00051,47.18101,0.0,0.0,0.0,,610.0,0.05,0 x 817,0.0,0.04,18.0,3.0,3.4,2182 x 206,2.7,-0.99985,-355271.36788,0.0,0.0,0.0,,48.0,3.4,0.235
12,12,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00072,44.42421,0.0,0.0,0.0,,209.0,0.05,0 x 3322,0.0,0.04,19.0,4.0,4.5,1567 x 5428,3.76,-1.0,-355271.36792,0.0,0.0,0.0,,106.0,4.4,0.303
13,13,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00012,41.94533,0.0,0.0,0.0,,82.0,0.05,0 x 4078,0.0,0.05,20.0,5.01,5.5,1274 x 5137,5.18,-1.0,-355271.36791,0.0,0.0,0.0,,9.0,5.4,0.372
14,14,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0,39.70519,0.0,0.0,0.0,,100.0,0.02,0 x 4486,0.0,0.05,21.0,6.01,6.5,1263 x 5257,4.9,-0.99959,-355271.36791,0.0,0.0,0.0,,0.0,6.4,0.44
15,15,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0005,37.67137,0.0,0.0,0.0,,0.0,0.1,0 x 3439,0.0,0.05,22.0,7.0,7.5,1178 x 4104,0.0,-0.9997,-355271.36792,0.0,0.0,0.0,,,7.4,0.509
16,16,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00023,35.8175,0.0,0.0,0.0,,0.0,0.05,0 x 3226,0.0,0.05,23.0,8.0,8.5,1334 x 3827,6.68,-1.0,-355271.36786,0.0,0.0,0.0,,0.0,8.4,0.578
17,17,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0,34.12095,0.0,0.0,0.0,,0.0,0.05,0 x 2998,0.0,0.05,24.0,9.0,9.51,798 x 3200,8.45,-1.0,-355271.36791,0.0,0.0,0.0,,2.0,9.4,0.646
18,18,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00023,32.56314,0.0,0.0,0.0,,0.0,0.05,0 x 3517,0.0,0.05,25.0,9.99,10.5,704 x 3351,9.08,-0.99964,-355271.3679,0.0,0.0,0.0,,0.0,10.4,0.715
19,19,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,9e-05,31.12797,0.0,0.0,0.0,,0.0,0.05,0 x 4612,0.0,0.04,26.0,11.0,11.5,509 x 3695,0.0,-0.99976,-355271.36789,0.0,0.0,0.0,,,11.4,0.783
20,20,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00017,29.80192,0.0,0.0,0.0,,,0.0,0 x 4142,0.0,0.06,27.0,12.0,12.5,543 x 5308,0.0,-1.0,-355271.36791,0.0,0.0,0.0,,,12.4,0.852
21,21,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0002,28.57336,0.0,0.0,0.0,,,0.0,0 x 6468,0.0,0.05,28.0,13.0,13.5,260 x 6928,0.0,-0.99978,-355271.36789,0.0,0.0,0.0,,,13.4,0.92
22,22,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00013,27.43201,0.0,0.0,0.0,,,0.0,0 x 11034,0.0,0.05,29.0,14.0,14.51,260 x 7118,0.0,-1.0,-355271.36786,0.0,0.0,0.0,,,14.4,0.989
23,23,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,6e-05,26.36939,0.0,0.0,0.0,,,0.0,0 x 9754,0.0,0.05,30.0,15.0,15.5,10 x 6063,0.0,-0.9999,-355271.3679,0.0,0.0,0.0,,,15.4,1.058
24,24,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0,24.45016,0.0,0.0,0.0,,,0.0,0 x 9754,0.0,0.05,32.0,17.5,18.01,260 x 7060,0.0,-0.99971,-355271.36786,0.0,0.0,0.0,,,17.4,1.195
25,25,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00066,21.99787,0.0,0.0,0.0,,,0.0,0 x 11017,0.0,0.05,35.0,20.0,20.5,260 x 7060,0.0,-1.0,710542.73576,0.0,0.0,0.0,,,20.4,1.401
26,26,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00057,20.59304,0.0,0.0,0.0,,,0.0,0 x 11109,0.0,0.05,37.0,22.5,23.0,260 x 7060,0.0,-0.99971,710542.73574,0.0,0.0,0.0,,,22.4,1.538
27,27,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0006,18.76127,0.0,0.0,0.0,,,0.0,0 x 11117,0.0,0.05,40.0,25.0,25.5,260 x 7060,0.0,-0.99999,710542.73575,0.0,0.0,0.0,,,25.4,1.743
28,28,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0,17.69266,0.0,0.0,0.0,,,0.0,0 x 9668,0.0,0.05,42.0,27.5,28.0,260 x 7060,0.0,-0.99975,710542.73573,0.0,0.0,0.0,,,27.4,1.881
29,29,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0,16.27728,0.0,0.0,0.0,,,0.0,0 x 9758,0.0,0.05,45.0,29.99,30.49,260 x 7060,0.0,-0.99989,710542.73572,0.0,0.0,0.0,,,30.4,2.086
30,30,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.0002,15.43981,0.0,0.0,0.0,,,0.0,0 x 9668,0.0,0.05,47.0,32.5,33.0,260 x 7060,0.0,-0.99984,710542.7358,0.0,0.0,0.0,,,32.4,2.224
31,31,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,8e-05,14.31658,0.0,0.0,0.0,,,0.0,0 x 9758,0.0,0.05,50.0,35.0,35.5,260 x 7060,0.0,-1.0,710542.73578,0.0,0.0,0.0,,,35.4,2.429
32,32,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00042,12.73366,0.0,0.0,0.0,,,0.0,0 x 9758,0.0,0.05,55.0,40.0,40.5,260 x 7060,0.0,-0.99968,710542.73576,0.0,0.0,0.0,,,40.4,2.772
33,33,1462219200,2016-05-02 16:00,2016-05-02,16.0,14.58,2016-05-03,1462305600,1,0.00035,11.43181,0.0,0.0,0.0,,,0.0,0 x 9758,0.0,0.04,60.0,45.01,45.5,260 x 7060,0.0,-0.99928,710542.73576,0.0,0.0,0.0,,,45.4,3.115
