,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00059,,0.0,9.23,11 x 11,8.28,8.5,10.0,0.0,0.01,0 x 689,0.01,-0.00215,0.00086,0.0005,-0.00425,0.0,3.64203,10.0,8.2,0.451
1,1,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00041,,6.0,8.55,25 x 11,7.8,8.01,10.5,0.0,0.01,0 x 200,0.0,-0.00227,0.00101,-0.00032,-0.00444,0.0,3.44413,,7.7,0.423
2,2,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00085,,,0.0,11 x 11,7.29,7.5,11.0,0.0,0.01,0 x 167,0.0,-0.0019,0.00112,3e-05,-0.0046,0.0,3.25646,,7.2,0.396
3,3,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00041,,0.0,0.0,25 x 11,6.79,7.0,11.5,0.0,0.02,0 x 142,0.0,-0.00232,0.00126,0.00014,-0.00483,0.0,3.07701,,6.7,0.368
4,4,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00128,,0.0,6.8,25 x 11,6.29,6.5,12.0,0.0,0.0,0 x 126,0.02,-0.00315,0.00143,0.0,-0.00444,-6e-05,2.90476,3.0,6.2,0.341
5,5,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00092,,0.0,0.0,11 x 11,5.79,6.02,12.5,0.0,0.02,0 x 122,0.0,-0.00316,0.00152,0.00037,-0.00486,-0.00025,2.73944,,5.7,0.314
6,6,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.0012,,1.0,6.35,11 x 11,5.29,5.52,13.0,0.0,0.02,0 x 316,0.02,-0.00566,0.00266,0.00059,-0.00924,-0.00043,2.78936,5.0,5.2,0.286
7,7,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00085,,,0.0,11 x 11,4.79,5.02,13.5,0.0,0.02,0 x 102,0.0,-0.00516,0.00298,0.00014,-0.00938,-0.00036,2.62521,,4.7,0.259
8,8,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00148,,0.0,5.6,11 x 11,4.29,4.53,14.0,0.0,0.01,0 x 161,0.03,-0.00616,0.00339,0.00054,-0.00936,0.0,2.47478,3.0,4.2,0.231
9,9,1620072000,2021-05-03 16:00,2021-05-03,16.0,18.21,2021-05-05,1620244800,2,1.0,0.0,0.0,0.0,0.00089,,5.0,4.15,11 x 11,3.79,4.02,14.5,0.0,0.02,0 x 44,0.02,-0.00613,0.0038,0.00042,-0.00909,0.0,2.31273,8.0,3.7,0.204
