,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.95228,0.00203,0.00165,-1.95916,-0.00038,,,0.0,1 x 150,17.81,19.79,10.0,0.0,0.01,0 x 112,0.0,-0.00443,0.00388,0.00021,-0.00519,0.0,2.72695,,18.3,0.646
1,1,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.95064,0.00205,0.00078,-2.01521,-0.00024,,,0.0,150 x 150,16.6,19.32,10.5,0.0,0.01,0 x 91,0.0,-0.00525,0.00469,0.00035,-0.00491,0.0,2.4851,,17.8,0.629
2,2,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.94918,0.00214,0.00173,-2.06934,-0.00024,,,0.0,150 x 150,16.11,18.82,11.0,0.0,0.01,0 x 77,0.0,-0.00521,0.00559,-0.00016,-0.00487,-0.00037,2.25442,,17.3,0.611
3,3,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.94726,0.00215,0.00097,-2.12131,2e-05,,,0.0,150 x 150,15.6,18.32,11.5,0.0,0.01,0 x 66,0.0,-0.00623,0.00675,0.00028,-0.0044,-4e-05,2.03343,,16.8,0.593
4,4,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.94576,0.00222,0.00167,-2.17232,5e-05,,,0.0,150 x 150,15.07,17.78,12.0,0.0,0.01,0 x 57,0.0,-0.0066,0.00826,0.00021,-0.00487,-0.00032,1.81892,,16.3,0.576
5,5,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.94508,0.00226,0.00166,-2.22187,-3e-05,,,0.0,150 x 150,14.6,17.33,12.5,0.0,0.01,0 x 51,0.0,-0.00772,0.01039,-0.00022,-0.00487,0.0,1.61272,,15.8,0.558
6,6,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.94313,0.00227,0.00171,-2.2696,0.00018,,,0.0,150 x 150,14.1,16.82,13.0,0.0,0.02,0 x 45,0.0,-0.01438,0.01952,0.00067,-0.01011,0.0,1.55805,,15.3,0.54
7,7,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.94204,0.00239,0.00139,-2.31543,0.00013,,,0.0,150 x 150,13.58,16.29,13.5,0.0,0.02,0 x 41,0.0,-0.01681,0.02541,0.00063,-0.00958,0.0,1.34972,,14.8,0.522
8,8,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.93582,0.00261,0.00176,-2.39205,0.00022,39.60466,,0.0,150 x 150,13.07,15.78,14.0,0.0,0.02,0 x 0,0.0,-0.01905,0.03368,0.00099,-0.00974,-0.00035,1.13684,,14.3,0.505
9,9,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.92144,0.00324,0.00216,-2.51222,0.00018,36.86708,0.0,14.04,150 x 150,12.57,15.28,14.5,0.0,0.02,0 x 34,0.0,-0.023,0.04747,0.00027,-0.0096,-8e-05,0.93157,,13.8,0.487
10,10,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.90665,0.00391,0.00224,-2.59907,-6e-05,34.53574,,0.0,150 x 150,12.07,14.79,15.0,0.0,0.01,0 x 31,0.06,-0.02916,0.07325,0.00128,-0.00965,-0.00016,0.73157,1.0,13.3,0.469
11,11,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.87586,0.00543,0.00241,-2.70279,-0.00018,30.82668,,0.0,150 x 150,11.1,13.83,16.0,0.0,0.03,0 x 27,0.0,-0.05954,0.30042,0.00183,-0.00871,0.0,0.32258,,12.3,0.434
12,12,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.84386,0.00705,0.00251,-2.7407,-0.00021,27.6674,0.0,11.5,150 x 150,10.1,12.82,17.0,0.0,0.02,0 x 41,0.0,-1.0,0.0,0.0,0.0,0.0,,,11.3,0.399
13,13,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.80987,0.00887,0.00374,-2.72283,0.00029,24.85916,1.0,9.8,150 x 150,9.06,11.78,18.0,0.0,0.02,0 x 49,0.05,-1.0,0.0,0.0,0.0,0.0,,2.0,10.3,0.363
14,14,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.77476,0.01078,0.00397,-2.67537,0.00047,22.61939,5.0,11.4,150 x 150,8.1,10.82,19.0,0.0,0.01,0 x 34,0.0,-1.0,0.0,0.0,0.0,0.0,,,9.3,0.328
15,15,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.73619,0.01306,0.00372,-2.58063,0.0007,20.40901,0.0,8.11,150 x 150,7.06,9.79,20.0,0.0,0.02,0 x 31,0.01,-1.0,0.0,0.0,0.0,0.0,,3.0,8.3,0.293
16,16,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.69712,0.0153,0.00411,-2.46728,0.00045,18.55164,,0.0,150 x 150,6.09,8.82,21.0,0.0,0.02,0 x 28,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.3,0.257
17,17,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.65221,0.01798,0.00501,-2.31522,0.00054,16.7342,,0.0,150 x 150,5.08,7.85,22.0,0.0,0.03,0 x 26,0.1,-1.0,0.0,0.0,0.0,0.0,,2.0,6.3,0.222
18,18,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.60272,0.02093,0.00428,-2.12999,0.00043,15.00835,,0.0,150 x 150,4.07,6.85,23.0,0.0,0.04,0 x 24,0.03,-1.0,0.0,0.0,0.0,0.0,,0.0,5.3,0.186
19,19,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.54545,0.02429,0.00521,-1.89634,-7e-05,13.26315,1.0,5.3,150 x 150,3.02,5.84,24.0,0.0,0.25,0 x 510,0.15,-1.0,0.0,0.0,0.0,0.0,,0.0,4.3,0.151
20,20,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.43631,0.03126,0.00507,-1.3944,-1e-05,10.24894,2.0,3.89,150 x 5,2.02,3.5,25.0,0.0,0.25,0 x 586,0.07,-1.0,0.0,0.0,0.0,0.0,,3.0,3.3,0.116
21,21,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.40145,0.03185,0.00483,-1.29549,-0.00026,9.87747,4.0,3.61,150 x 200,1.06,3.78,26.0,0.0,0.1,0 x 15,0.12,-1.0,0.0,0.0,0.0,0.0,,8.0,2.3,0.08
22,22,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.35489,0.03289,0.00473,-1.12974,-5e-05,9.2131,0.0,2.75,2 x 320,1.29,2.61,27.0,0.04,0.2,15 x 2,0.1,-1.0,0.0,0.0,0.0,0.0,,8.0,1.3,0.045
23,23,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.21565,0.03507,0.00406,-0.58574,0.00028,6.80862,12.0,0.85,2 x 1,0.81,0.85,28.0,0.31,1.63,2 x 250,0.35,-1.0,0.0,0.0,0.0,0.0,,21.0,0.3,0.01
24,24,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.13994,0.03108,0.00234,-0.3389,2e-05,5.8123,61.0,0.35,580 x 6,0.1,0.74,29.0,0.75,2.11,251 x 580,0.75,-1.0,0.0,0.0,0.0,0.0,,12.0,0.7,0.026
25,25,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.09557,0.02592,0.00197,-0.21302,0.00046,5.311,803.0,0.25,350 x 3,0.1,0.39,30.0,1.25,2.2,154 x 1,1.78,-1.0,0.0,0.0,0.0,0.0,,300.0,1.7,0.061
26,26,1591041600,2020-06-01 16:00,2020-06-01,16.0,28.27,2020-06-02,1591128000,1,0.03735,0.0142,0.00083,-0.06986,0.00016,4.63926,128.0,0.06,23 x 1,0.04,0.1,32.5,2.75,5.58,200 x 150,4.4,-1.0,0.0,0.0,0.0,0.0,,0.0,4.2,0.15
