,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00126,86.78194,0.0,0.0,0.0,,1.0,2.55,1 x 1,1.51,2.99,10.0,0.0,0.05,0 x 5336,0.02,-0.99963,0.0,0.0,0.0,0.0,,0.0,2.4,0.191
1,1,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00114,78.50388,0.0,0.0,0.0,,28.0,1.85,1 x 2,1.2,2.04,11.0,0.0,0.04,0 x 6125,0.03,-1.0,0.0,0.0,0.0,0.0,,15.0,1.4,0.11
2,2,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00077,71.5749,0.0,0.0,0.0,,859.0,0.35,1 x 1,0.35,0.4,12.0,0.2,0.3,3 x 7,0.3,-1.0,0.0,0.0,0.0,0.0,,455.0,0.4,0.029
3,3,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00064,65.69344,0.0,0.0,0.0,,633.0,0.2,20 x 261,0.15,0.25,13.0,0.59,0.69,1 x 3,0.65,-1.0,0.0,0.0,0.0,0.0,,388.0,0.6,0.052
4,4,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00072,60.64137,0.0,0.0,0.0,,184.0,0.1,23 x 200,0.06,0.1,14.0,1.25,1.75,302 x 300,1.4,-1.0,0.0,0.0,0.0,0.0,,46.0,1.6,0.133
5,5,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00061,56.25691,0.0,0.0,0.0,,409.0,0.02,0 x 2339,0.0,0.05,15.0,1.7,2.74,1 x 1,2.35,-1.0,0.0,0.0,0.0,0.0,,44.0,2.6,0.214
6,6,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00065,52.41792,0.0,0.0,0.0,,76.0,0.05,0 x 3182,0.0,0.05,16.0,2.89,4.3,1 x 1,2.83,-1.0,0.0,0.0,0.0,0.0,,4.0,3.6,0.294
7,7,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.0,49.03,0.0,0.0,0.0,,190.0,0.05,0 x 5147,0.0,0.06,17.0,3.5,5.2,1 x 1,0.0,-1.0,-355271.36784,0.0,0.0,0.0,,,4.6,0.375
8,8,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00053,46.01936,0.0,0.0,0.0,,8.0,0.05,0 x 5090,0.0,0.04,18.0,4.5,6.41,1 x 1,0.0,-1.0,-355271.36784,0.0,0.0,0.0,,,5.6,0.456
9,9,1491249600,2017-04-03 16:00,2017-04-03,16.0,12.36,2017-04-04,1491336000,1,0.00052,43.32741,0.0,0.0,0.0,,8.0,0.05,0 x 4766,0.0,0.04,19.0,5.51,7.39,1 x 1,0.0,-0.99961,-355271.36792,0.0,0.0,0.0,,,6.6,0.537
