,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,12.0,4.3,50 x 25,4.31,4.65,10.0,0.0,0.0,0 x 188,0.0,-0.00531,0.00499,0.00034,-0.00466,0.0,1.93159,,4.7,0.32
1,1,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,6.0,3.76,50 x 25,3.82,4.15,10.5,0.0,0.01,0 x 160,0.02,-0.00612,0.00615,0.00023,-0.00499,0.0,1.73166,23.0,4.2,0.286
2,2,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,41.0,3.26,50 x 25,3.3,3.65,11.0,0.0,0.01,0 x 146,0.01,-0.00679,0.00762,0.00042,-0.00424,0.0,1.54003,28.0,3.7,0.252
3,3,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,21.0,2.8,50 x 25,2.81,3.14,11.5,0.0,0.01,0 x 5,0.03,-0.00742,0.00962,0.00075,-0.00454,0.0,1.35533,1.0,3.2,0.218
4,4,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,91.0,2.4,4 x 25,2.4,2.61,12.0,0.02,0.01,101 x 351,0.02,-0.01879,0.02214,0.00071,-0.01395,-0.00044,1.37962,24.0,2.7,0.184
5,5,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,87.0,1.9,50 x 25,1.77,2.14,12.5,0.0,0.04,0 x 20,0.06,-0.02691,0.03292,0.00117,-0.01785,0.0,1.23933,99.0,2.2,0.15
6,6,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,109.0,1.5,75 x 27,1.21,1.64,13.0,0.01,0.1,3 x 11,0.1,-0.06182,0.06237,0.00172,-0.04434,0.0,1.28168,174.0,1.7,0.116
7,7,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,114.0,1.15,75 x 75,0.83,1.39,13.5,0.08,0.25,1 x 1689,0.15,-0.13462,0.09742,0.00363,-0.1092,-0.0004,1.44434,394.0,1.2,0.082
8,8,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,145.0,0.7,26 x 2,0.56,0.74,14.0,0.21,0.61,35 x 1480,0.38,-0.23566,0.11128,0.00487,-0.2167,-0.00027,1.77424,64.0,0.7,0.048
9,9,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,292.0,0.55,1890 x 25,0.23,0.71,14.5,0.61,0.75,3 x 58,0.6,-0.31317,0.11532,0.00505,-0.29532,-0.00028,1.95193,152.0,0.2,0.014
10,10,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,182.0,0.4,26 x 37,0.25,0.39,15.0,0.63,0.9,1450 x 2,1.0,-0.37733,0.13901,0.00573,-0.31457,-0.00083,1.71837,47.0,0.3,0.02
11,11,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,1.0,0.0,0.0,0.0,0.0,,732.0,0.2,2387 x 1549,0.01,0.4,16.0,1.46,2.07,25 x 125,1.7,-0.48632,0.09722,0.00532,-0.46427,-0.00038,2.52096,166.0,1.3,0.088
12,12,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,0.21868,0.33278,0.00334,-0.01732,-0.00029,0.92045,,0.2,5 x 2,0.06,0.2,17.0,2.45,2.97,116 x 125,3.2,-0.54707,0.07871,0.00503,-0.54156,-0.00129,3.03739,2.0,2.3,0.156
13,13,1575320400,2019-12-02 16:00,2019-12-02,16.0,14.7,2019-12-04,1575493200,2,0.09852,0.11672,0.0019,-0.02184,2e-05,1.17702,637.0,0.08,108 x 2,0.05,0.1,18.0,3.38,3.89,75 x 75,4.8,-0.59078,0.06726,0.00481,-0.58871,-0.0006,3.42948,3.0,3.3,0.224
