,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,,0.0,10 x 9,4.2,7.5,10.0,0.0,0.05,0 x 241,0.0,-0.0202,0.01504,0.00014,-0.02501,0.0,2.55317,,5.4,0.352
1,1,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,,0.0,10 x 9,3.71,6.99,10.5,0.0,0.06,0 x 115,0.0,-0.02268,0.01888,0.00043,-0.02489,-3e-05,2.25175,,4.9,0.32
2,2,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,,0.0,10 x 9,3.21,6.5,11.0,0.0,0.06,0 x 121,0.0,-0.02552,0.02416,0.00057,-0.02537,-0.00045,1.96429,,4.4,0.288
3,3,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,,0.0,10 x 9,2.75,6.01,11.5,0.0,0.04,0 x 80,0.0,-0.02988,0.03172,0.0007,-0.02466,0.0,1.68014,,3.9,0.255
4,4,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,,0.0,20 x 19,2.35,5.5,12.0,0.0,0.05,0 x 88,0.0,-0.03454,0.04325,0.00123,-0.02477,0.0,1.40299,,3.4,0.223
5,5,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,,0.0,10 x 9,1.75,4.9,12.5,0.0,0.05,0 x 50,0.0,-0.04235,0.06256,0.00115,-0.02513,-0.00053,1.132,,2.9,0.19
6,6,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,0.0,2.7,10 x 9,1.25,4.4,13.0,0.0,0.06,0 x 80,0.0,-0.05345,0.09921,0.00102,-0.02546,-0.00052,0.86166,,2.4,0.158
7,7,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,2.0,2.9,1 x 9,1.51,3.9,13.5,0.0,0.05,0 x 5,0.0,-0.07452,0.18759,0.0016,-0.025,0.0,0.58801,,1.9,0.126
8,8,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,11 x 19,1.09,3.4,14.0,0.0,0.06,0 x 27,0.05,-0.13217,0.56256,0.003,-0.02522,0.0,0.29415,0.0,1.4,0.093
9,9,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,0.0,1.49,11 x 20,0.95,2.69,14.5,0.0,0.05,0 x 29,0.05,-0.86215,0.0,0.0,-0.18775,-0.00054,0.00106,0.0,0.9,0.061
10,10,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,22.0,0.95,101 x 13,0.9,1.0,15.0,0.04,0.1,106 x 50,0.05,-0.86228,0.0,0.0,-0.68701,-0.00128,0.00147,,0.4,0.029
11,11,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,1.0,0.0,0.0,0.0,0.0,,411.0,0.35,11 x 13,0.3,0.6,16.0,0.29,0.54,11 x 270,0.5,-0.86195,0.0,0.0,-1.10116,-0.00126,0.00141,717.0,0.6,0.036
12,12,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,0.22325,0.3029,0.0023,-0.02271,3e-05,1.58151,760.0,0.15,40 x 11,0.1,0.19,17.0,0.49,1.41,60 x 116,1.03,-0.86193,0.0,0.0,-1.10079,-0.0012,0.00162,400.0,1.6,0.101
13,13,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,0.07311,0.09459,0.00167,-0.01883,0.0003,1.68201,,0.05,0 x 15,0.0,0.1,18.0,1.25,3.3,20 x 15,2.04,-0.8625,0.0,0.0,-1.10157,-0.00099,0.00187,74.0,2.6,0.166
14,14,1525204800,2018-05-01 16:00,2018-05-01,16.0,15.44,2018-05-02,1525291200,1,0.05577,0.05405,0.00136,-0.02642,-0.00027,2.08754,181.0,0.05,0 x 23,0.0,0.1,19.0,2.2,3.7,14 x 10,2.8,-0.86205,0.0,0.0,-1.10098,-0.00114,0.00127,48.0,3.6,0.231
