,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.0004,,,0.0,20 x 10,5.4,7.2,10.0,0.0,0.19,0 x 13,0.0,-0.04105,0.01653,0.00172,-0.06634,0.0,3.54164,,6.3,0.387
1,1,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.0007,,,0.0,20 x 10,4.89,6.7,10.5,0.0,0.2,0 x 13,0.0,-0.04425,0.0192,0.00155,-0.06503,-0.00041,3.25492,,5.8,0.356
2,2,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00074,,,0.0,20 x 10,4.4,6.21,11.0,0.0,0.19,0 x 13,0.0,-0.04844,0.02249,0.0017,-0.0641,0.0,2.97589,,5.3,0.326
3,3,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00083,,,0.0,20 x 10,3.91,5.71,11.5,0.0,0.19,0 x 13,0.0,-0.05312,0.0265,0.00183,-0.0635,-0.00056,2.70939,,4.8,0.295
4,4,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.0006,,,0.0,20 x 10,3.41,5.2,12.0,0.0,0.19,0 x 13,0.0,-0.05832,0.03143,0.0015,-0.06271,0.0,2.45131,,4.3,0.264
5,5,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00147,,,0.0,20 x 10,2.9,4.7,12.5,0.0,0.05,0 x 10,0.0,-0.02485,0.0235,0.00047,-0.01848,-0.0001,1.66198,,3.8,0.234
6,6,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00152,,,0.0,10 x 1,2.7,3.9,13.0,0.0,0.19,0 x 13,0.0,-0.07148,0.04625,0.00253,-0.06025,-5e-05,1.95727,,3.3,0.203
7,7,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00138,,,0.0,20 x 10,1.9,3.71,13.5,0.0,0.2,0 x 13,0.0,-0.08019,0.05751,0.00256,-0.05794,0.0,1.71957,,2.8,0.172
8,8,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00078,,,0.0,20 x 10,1.39,3.19,14.0,0.0,0.19,0 x 13,0.0,-0.0908,0.0734,0.00284,-0.05596,0.0,1.48414,,2.3,0.142
9,9,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00124,,,0.0,10 x 10,1.21,2.66,14.5,0.0,0.1,0 x 6,0.0,-0.06971,0.08516,0.00231,-0.03036,-0.00053,1.04248,,1.8,0.111
10,10,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,1.0,0.0,0.0,0.0,0.00145,,21.0,1.9,19 x 10,0.75,2.14,15.0,0.0,0.15,0 x 3,0.08,-0.10713,0.13166,0.00238,-0.04112,-0.00053,0.93316,54.0,1.3,0.08
11,11,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.78506,0.36585,0.00485,-0.03996,0.00065,0.53055,20.0,0.54,10 x 100,0.6,0.8,16.0,0.26,0.4,3 x 25,0.33,-0.32293,0.24395,0.00555,-0.09497,-0.00065,0.97753,407.0,0.3,0.019
12,12,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.39552,0.29568,0.00557,-0.09075,0.00073,0.86656,230.0,0.4,10 x 1,0.2,0.5,17.0,0.62,1.0,3 x 24,1.0,-0.59091,0.26793,0.00623,-0.1022,-0.00122,0.96071,85.0,0.7,0.042
13,13,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.20756,0.18355,0.00447,-0.07601,-9e-05,1.03727,104.0,0.25,0 x 14,0.0,0.34,18.0,1.2,1.75,10 x 10,1.67,-0.86155,0.17163,0.00292,-0.04179,-0.00138,0.78121,,1.7,0.104
14,14,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.16347,0.11504,0.00365,-0.08654,7e-05,1.42592,196.0,0.1,59 x 15,0.1,0.25,19.0,2.2,2.89,1 x 5,2.5,-0.84092,0.10495,0.00352,-0.08043,-0.00067,1.37001,48.0,2.7,0.165
15,15,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.08211,0.07123,0.00189,-0.047,-0.0002,1.41069,176.0,0.03,50 x 2,0.05,0.11,20.0,2.94,4.2,10 x 4,3.8,-0.84499,0.07291,0.00387,-0.10096,-0.00106,1.79627,58.0,3.7,0.226
16,16,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.03265,0.03575,0.00068,-0.01899,-5e-05,1.36391,20.0,0.06,0 x 20,0.0,0.05,21.0,3.9,5.4,10 x 10,0.0,-0.82733,0.05797,0.00401,-0.14184,-0.00088,2.34557,,4.7,0.288
17,17,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.02912,0.02772,0.00056,-0.01917,0.00019,1.57733,83.0,0.05,0 x 10,0.0,0.06,22.0,4.8,6.51,10 x 10,0.0,-0.831,0.04521,0.00401,-0.15552,-0.00088,2.67558,,5.7,0.349
18,18,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.02567,0.02256,0.00114,-0.01975,-0.00015,1.77773,47.0,0.05,0 x 10,0.0,0.04,23.0,5.6,7.4,20 x 10,0.0,-0.87111,0.02293,0.00259,-0.09975,-0.0008,2.52112,,6.7,0.41
19,19,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.06568,0.03395,0.0016,-0.06702,-0.00023,2.51065,6.0,0.03,0 x 13,0.0,0.2,24.0,6.8,8.4,10 x 10,0.0,-0.83939,0.02646,0.00348,-0.16881,-0.00109,3.16421,,7.7,0.471
20,20,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.00591,0.00665,0.00023,-0.00399,-0.00027,1.74992,,0.0,0 x 2,0.0,0.01,25.0,7.79,9.4,10 x 10,0.0,-0.83288,0.02154,0.00317,-0.18775,-0.00097,3.47847,,8.7,0.533
21,21,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.02125,0.01441,0.00096,-0.01992,0.00053,2.31319,,0.0,0 x 10,0.0,0.05,26.0,8.8,10.4,10 x 10,0.0,-0.82462,0.01769,0.00347,-0.1998,-0.00128,3.79085,,9.7,0.594
22,22,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.01965,0.01286,0.00119,-0.02069,-2e-05,2.4718,,0.0,0 x 10,0.0,0.04,27.0,9.8,11.4,10 x 10,0.0,-0.81518,0.01473,0.00384,-0.20019,-0.0009,4.10395,,10.7,0.655
23,23,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.01918,0.01162,0.001,-0.02036,0.00033,2.62404,,0.0,0 x 16,0.0,0.06,28.0,10.8,12.4,10 x 10,0.0,-0.80581,0.01242,0.00379,-0.20032,-0.0009,4.41865,,11.7,0.717
24,24,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.0177,0.01068,0.00052,-0.02059,-0.00034,2.77194,,0.0,0 x 16,0.0,0.05,29.0,11.8,13.41,20 x 10,0.0,-0.79522,0.01057,0.00383,-0.2002,-0.00132,4.734,,12.7,0.778
25,25,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.01714,0.00973,0.00094,-0.02055,-0.00038,2.90889,50.0,0.02,0 x 50,0.0,0.05,30.0,12.8,14.39,10 x 10,0.0,-0.7833,0.00908,0.00397,-0.20048,-0.00058,5.05091,,13.7,0.839
26,26,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.0155,0.00817,0.00018,-0.02138,0.00022,3.23263,,0.0,0 x 10,0.0,0.05,32.5,15.3,16.9,10 x 10,0.0,-0.75509,0.00633,0.0036,-0.1999,-0.00049,5.84742,,16.2,0.993
27,27,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.00419,0.00261,0.00033,-0.00416,0.0,2.94783,,0.0,0 x 1,0.0,0.01,35.0,17.81,19.4,10 x 10,0.0,-0.72437,0.00455,0.00417,-0.20034,-0.00088,6.64965,,18.7,1.146
28,28,1543870800,2018-12-03 16:00,2018-12-03,16.0,16.31,2018-12-05,1544043600,2,0.04142,0.01271,0.00166,-0.07633,0.00026,4.61701,,0.0,0 x 13,0.0,0.2,37.5,20.3,21.9,10 x 10,0.0,-0.69444,0.00338,0.00389,-0.19945,-0.00063,7.45716,,21.2,1.299
