,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00051,,0.0,7.9,10 x 10,8.11,8.36,10.0,0.0,0.0,0 x 120,0.01,-0.00277,0.00115,-0.00017,-0.0054,0.0,4.32718,4.0,8.0,0.445
1,1,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,6e-05,,0.0,7.4,10 x 10,7.62,7.86,10.5,0.0,0.01,0 x 98,0.0,-0.00239,0.00127,0.00023,-0.00461,0.0,4.07827,,7.5,0.417
2,2,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00077,,10.0,9.35,10 x 10,7.11,7.36,11.0,0.0,0.01,0 x 82,0.0,-0.00301,0.00138,0.00042,-0.00468,0.0,3.84136,,7.0,0.389
3,3,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00027,,,0.0,10 x 10,6.61,6.86,11.5,0.0,0.0,0 x 70,0.0,-0.00294,0.00157,-0.00027,-0.00476,0.0,3.61383,,6.5,0.361
4,4,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00078,,5.0,6.24,10 x 10,6.11,6.36,12.0,0.0,0.02,0 x 71,0.0,-0.00275,0.00171,0.00034,-0.0046,0.0,3.39605,,6.0,0.334
5,5,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00015,,,0.0,10 x 10,5.6,5.86,12.5,0.0,0.01,0 x 64,0.0,-0.0029,0.002,-0.00018,-0.00546,0.0,3.18615,,5.5,0.306
6,6,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.0003,,,0.0,10 x 10,5.12,5.37,13.0,0.0,0.01,0 x 86,0.25,-0.00358,0.00222,-0.00015,-0.0049,0.0,2.9852,10.0,5.0,0.278
7,7,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00041,,,0.0,10 x 10,4.61,4.87,13.5,0.0,0.01,0 x 68,0.0,-0.00347,0.00257,0.00019,-0.00531,0.0,2.79105,,4.5,0.25
8,8,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00104,,4.0,6.04,10 x 10,4.11,4.36,14.0,0.0,0.0,0 x 64,0.02,-0.00397,0.00293,0.00021,-0.00515,0.0,2.60283,0.0,4.0,0.223
9,9,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00055,,1.0,6.8,10 x 10,3.61,3.87,14.5,0.0,0.0,0 x 160,0.05,-0.00383,0.00333,-0.00028,-0.00507,0.0,2.42087,200.0,3.5,0.195
10,10,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00065,,0.0,3.03,10 x 10,3.11,3.35,15.0,0.0,0.01,0 x 50,0.02,-0.00459,0.00377,0.0006,-0.00523,0.0,2.2442,0.0,3.0,0.167
11,11,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00075,,43.0,2.32,10 x 10,2.12,2.36,16.0,0.0,0.01,0 x 1867,0.02,-0.00497,0.00514,0.00043,-0.00466,-0.00019,1.90669,116.0,2.0,0.112
12,12,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00052,,46.0,1.16,20 x 10,1.16,1.4,17.0,0.0,0.03,0 x 39,0.02,-0.01475,0.01325,0.00079,-0.01497,0.0,1.83196,140.0,1.0,0.056
13,13,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00134,,154.0,0.4,724 x 10,0.35,0.51,18.0,0.12,0.24,10 x 60,0.16,-0.09317,0.04424,0.00239,-0.15173,-6e-05,2.46263,213.0,0.0,0.001
14,14,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00049,,758.0,0.15,543 x 56,0.09,0.17,19.0,0.78,1.0,10 x 539,0.81,-0.23286,0.05299,0.00422,-0.56344,-0.00034,3.77197,423.0,1.0,0.055
15,15,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,-5e-05,0.00077,,673.0,0.06,1 x 44,0.05,0.09,20.0,1.72,1.95,10 x 10,1.92,-0.31581,0.0479,0.00576,-0.90108,-0.00024,4.84125,3.0,2.0,0.11
16,16,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,0.0,0.00093,,96.0,0.02,189 x 6,0.01,0.04,21.0,2.71,2.93,10 x 12,3.5,-0.36625,0.04254,0.00558,-1.15832,-2e-05,5.74563,2.0,3.0,0.166
17,17,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,1.0,0.0,0.0,-0.00032,0.00064,,121.0,0.02,42 x 10,0.01,0.03,22.0,3.68,3.91,10 x 10,3.71,-0.40214,0.03858,0.00557,-1.3484,-7e-05,6.473,10.0,4.0,0.222
18,18,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,0.1035,0.29216,0.0029,-0.02597,0.00056,0.4034,7.0,0.03,10 x 51,0.03,0.04,23.0,4.67,4.92,10 x 22,4.99,-0.42823,0.035,0.00591,-1.51015,-0.00094,7.15581,5.0,5.0,0.277
19,19,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,0.06393,0.11159,0.00165,-0.02838,-0.00013,0.73069,30.0,0.05,26 x 96,0.02,0.04,24.0,5.66,5.89,10 x 10,6.05,-0.44787,0.03232,0.00603,-1.63286,-0.00018,7.71975,1.0,6.0,0.333
20,20,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,0.03556,0.05486,0.00131,-0.01902,-0.00028,0.94253,57.0,0.03,74 x 56,0.01,0.02,25.0,6.66,6.91,10 x 20,7.25,-0.46312,0.02983,0.00599,-1.75012,-0.00039,8.29832,10.0,7.0,0.388
21,21,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,0.01709,0.02631,0.00077,-0.01012,-0.00016,1.06891,49.0,0.01,0 x 22,0.0,0.02,26.0,7.63,7.87,10 x 10,8.24,-0.47522,0.02787,0.00588,-1.83717,-0.00047,8.76841,5.0,8.0,0.444
22,22,1622577600,2021-06-01 16:00,2021-06-01,16.0,18.01,2021-06-02,1622664000,1,0.01484,0.01939,0.00094,-0.01029,-0.0001,1.28633,3.0,0.14,0 x 20,0.0,0.02,27.0,8.67,8.92,10 x 10,6.77,-0.48298,0.02587,0.00575,-1.93392,-0.00067,9.30824,26.0,9.0,0.499
