,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00128,0.00201,,,0.0,150 x 214,10.73,11.04,10.0,0.0,0.02,0 x 263,0.0,-0.00307,0.0012,0.00024,-0.00598,-0.00041,2.61046,,9.9,0.498
1,1,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00151,0.00195,,,0.0,150 x 214,10.23,10.54,10.5,0.0,0.02,0 x 248,0.0,-0.00368,0.00129,0.00011,-0.00513,-0.0001,2.46621,,9.4,0.473
2,2,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.0014,0.00237,,,0.0,150 x 214,9.73,10.04,11.0,0.0,0.02,0 x 238,0.0,-0.00399,0.00151,0.00016,-0.00532,0.0,2.3392,,8.9,0.448
3,3,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00136,0.00185,,,0.0,150 x 214,9.23,9.54,11.5,0.0,0.02,0 x 230,0.0,-0.00389,0.00164,0.00045,-0.00544,-0.00015,2.21728,,8.4,0.422
4,4,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00154,0.00266,,,0.0,150 x 214,8.73,9.04,12.0,0.0,0.01,0 x 41,0.0,-0.00265,0.00119,-4e-05,-0.00312,0.0,1.94688,,7.9,0.397
5,5,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00117,0.00241,,,0.0,150 x 214,8.23,8.54,12.5,0.0,0.01,0 x 36,0.0,-0.00264,0.00127,-0.00019,-0.00318,0.0,1.84199,,7.4,0.372
6,6,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.0013,0.00208,,,0.0,150 x 214,7.73,8.04,13.0,0.0,0.01,0 x 32,0.0,-0.00288,0.00145,0.0001,-0.00255,-0.00031,1.74034,,6.9,0.347
7,7,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00157,0.00218,,,0.0,150 x 214,7.23,7.54,13.5,0.0,0.02,0 x 211,0.0,-0.00465,0.00249,0.00074,-0.00529,0.0,1.77642,,6.4,0.322
8,8,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00137,0.00219,,,0.0,150 x 214,6.73,7.04,14.0,0.0,0.01,0 x 27,0.01,-0.0032,0.00179,-7e-05,-0.00328,-0.00012,1.54938,10.0,5.9,0.297
9,9,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00141,0.00233,,,0.0,150 x 214,6.23,6.54,14.5,0.0,0.02,0 x 205,0.0,-0.00552,0.0031,0.00059,-0.0051,0.0,1.58303,,5.4,0.272
10,10,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.0017,0.00296,,1.0,7.95,150 x 214,5.73,6.04,15.0,0.0,0.02,0 x 202,0.0,-0.00647,0.00352,0.001,-0.00557,-0.00035,1.48704,,4.9,0.247
11,11,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00155,0.00325,,,0.0,150 x 214,4.72,5.05,16.0,0.0,0.03,0 x 1251,0.0,-0.0095,0.00546,0.00095,-0.00749,-0.00036,1.37345,,3.9,0.196
12,12,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00218,0.00309,,5.0,0.0,150 x 150,3.72,4.06,17.0,0.0,0.03,0 x 864,0.02,-0.01063,0.00714,0.00128,-0.007,0.0,1.19585,7.0,2.9,0.146
13,13,1669928400,2022-12-01 16:00,2022-12-01,16.0,19.91,2022-12-07,1670446800,6,1.0,0.0,0.0,-0.00193,0.00367,,23.0,3.39,152 x 152,2.71,3.09,18.0,0.0,0.04,0 x 1093,0.04,-0.01553,0.01082,0.00131,-0.00836,-0.0003,1.06978,5.0,1.9,0.096
