,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00025,54.98708,0.0,0.0,0.0,,1.0,3.5,131 x 5730,2.86,3.39,10.0,0.0,0.05,0 x 159,0.0,-0.99997,0.0,0.0,0.0,0.0,,,3.0,0.231
1,1,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00047,52.18028,0.0,0.0,0.0,,,0.0,138 x 5684,2.35,2.89,10.5,0.0,0.05,0 x 192,0.0,-0.99994,0.0,0.0,0.0,0.0,,,2.5,0.192
2,2,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00029,49.62534,0.0,0.0,0.0,,72.0,2.71,126 x 134,1.85,2.4,11.0,0.0,0.05,0 x 154,0.05,-0.99991,0.0,0.0,0.0,0.0,,2.0,2.0,0.154
3,3,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00012,47.29034,0.0,0.0,0.0,,237.0,1.91,251 x 267,1.35,1.9,11.5,0.0,0.05,0 x 292,0.0,-1.0,0.0,0.0,0.0,0.0,,,1.5,0.115
4,4,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,6e-05,45.14845,0.0,0.0,0.0,,797.0,0.95,140 x 250,0.95,1.39,12.0,0.0,0.06,0 x 3645,0.02,-1.0,0.0,0.0,0.0,0.0,,6.0,1.0,0.077
5,5,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.0,43.17704,0.0,0.0,0.0,,212.0,0.6,183 x 181,0.5,0.79,12.5,0.0,0.05,0 x 526,0.05,-1.0,0.0,0.0,0.0,0.0,,21.0,0.5,0.038
6,6,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.0005,41.35693,0.0,0.0,0.0,,562.0,0.25,47 x 10,0.25,0.3,13.0,0.05,0.19,2398 x 188,0.15,-0.99988,0.0,0.0,0.0,0.0,,540.0,0.0,0.0
7,7,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00037,39.67154,0.0,0.0,0.0,,905.0,0.08,3274 x 128,0.05,0.1,13.5,0.2,0.51,5715 x 8,0.5,-1.0,0.0,0.0,0.0,0.0,,296.0,0.5,0.038
8,8,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.0,38.10671,0.0,0.0,0.0,,,0.05,0 x 258,0.0,0.04,14.0,0.81,0.95,47 x 33,0.8,-1.0,0.0,0.0,0.0,0.0,,325.0,1.0,0.077
9,9,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,5e-05,36.65034,0.0,0.0,0.0,,330.0,0.04,0 x 1805,0.0,0.05,14.5,1.11,1.55,3560 x 206,1.1,-0.99992,0.0,0.0,0.0,0.0,,41.0,1.5,0.115
10,10,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00032,35.29163,0.0,0.0,0.0,,84.0,0.05,0 x 3028,0.0,0.05,15.0,1.6,2.06,267 x 156,1.73,-0.99959,0.0,0.0,0.0,0.0,,68.0,2.0,0.154
11,11,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00056,32.83106,0.0,0.0,0.0,,151.0,0.05,0 x 2744,0.0,0.04,16.0,2.6,3.2,111 x 2719,2.33,-1.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.231
12,12,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00029,30.6633,0.0,0.0,0.0,,0.0,0.1,0 x 2719,0.0,0.05,17.0,3.59,4.21,134 x 2900,3.5,-1.0,-355271.36784,0.0,0.0,0.0,,250.0,4.0,0.308
13,13,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.0,28.73996,0.0,0.0,0.0,,0.0,0.05,0 x 2833,0.0,0.06,18.0,4.61,5.2,111 x 2432,0.0,-1.0,-355271.36784,0.0,0.0,0.0,,,5.0,0.385
14,14,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.0005,27.02277,0.0,0.0,0.0,,0.0,0.05,0 x 3190,0.0,0.05,19.0,5.6,6.2,111 x 2644,0.0,-1.0,-355271.36784,0.0,0.0,0.0,,,6.0,0.462
15,15,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00061,25.48098,0.0,0.0,0.0,,0.0,0.03,0 x 236,0.0,0.05,20.0,6.61,7.2,111 x 2863,0.0,-1.0,-355271.36791,0.0,0.0,0.0,,,7.0,0.538
16,16,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.0006,24.08952,0.0,0.0,0.0,,,0.0,0 x 217,0.0,0.05,21.0,7.59,8.2,111 x 5170,0.0,-0.99996,-355271.36787,0.0,0.0,0.0,,,8.0,0.615
17,17,1483477200,2017-01-03 16:00,2017-01-03,16.0,13.0,2017-01-04,1483563600,1,0.00049,22.82809,0.0,0.0,0.0,,,0.0,0 x 373,0.0,0.05,22.0,8.59,9.19,3944 x 5180,0.0,-0.99974,-355271.36788,0.0,0.0,0.0,,,9.0,0.692
