,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00078,112.98786,0.0,0.0,0.0,,2.0,1.77,1 x 50,1.74,2.0,9.5,0.0,0.06,0 x 3468,0.03,-1.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.068
1,1,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00063,101.87052,0.0,0.0,0.0,,318.0,0.9,1 x 3,0.89,0.95,10.5,0.0,0.06,0 x 1505,0.05,-1.0,0.0,0.0,0.0,0.0,,31.0,0.3,0.03
2,2,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00068,97.0454,0.0,0.0,0.0,,517.0,0.55,60 x 2275,0.54,0.7,11.0,0.5,0.61,179 x 56,0.6,-0.99987,0.0,0.0,0.0,0.0,,,0.8,0.079
3,3,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.0006,88.56849,0.0,0.0,0.0,,361.0,0.3,2534 x 3960,0.19,0.36,12.0,1.0,1.05,10 x 14,1.03,-1.0,0.0,0.0,0.0,0.0,,516.0,1.8,0.178
4,4,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00054,81.36534,0.0,0.0,0.0,,483.0,0.15,29 x 4002,0.09,0.2,13.0,1.79,2.0,30 x 58,1.85,-1.0,0.0,0.0,0.0,0.0,,65.0,2.8,0.276
5,5,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00105,75.17196,0.0,0.0,0.0,,358.0,0.05,422 x 379,0.05,0.1,14.0,2.59,2.9,35 x 45,2.8,-1.0,0.0,0.0,0.0,0.0,,81.0,3.8,0.374
6,6,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00048,69.79221,0.0,0.0,0.0,,,0.03,0 x 1580,0.0,0.05,15.0,3.51,3.9,205 x 45,3.7,-0.99972,0.0,0.0,0.0,0.0,,1.0,4.8,0.472
7,7,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00065,65.07777,0.0,0.0,0.0,,50.0,0.05,0 x 1520,0.0,0.05,16.0,4.5,4.9,45 x 45,4.6,-0.99984,0.0,0.0,0.0,0.0,,30.0,5.8,0.57
8,8,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.0008,60.91397,0.0,0.0,0.0,,1.0,0.03,0 x 3633,0.0,0.05,17.0,5.5,5.8,35 x 35,5.4,-0.99992,-355271.36788,0.0,0.0,0.0,,0.0,6.8,0.668
9,9,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00078,57.21114,0.0,0.0,0.0,,11.0,0.03,0 x 2844,0.0,0.05,18.0,6.5,6.79,35 x 35,0.0,-0.99987,-355271.36789,0.0,0.0,0.0,,,7.8,0.766
10,10,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00095,53.89796,0.0,0.0,0.0,,10.0,0.03,0 x 3414,0.0,0.05,19.0,7.5,7.8,35 x 35,0.0,-1.0,-355271.36792,0.0,0.0,0.0,,,8.8,0.865
11,11,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00057,50.91701,0.0,0.0,0.0,,0.0,0.02,0 x 4001,0.0,0.04,20.0,8.5,8.9,10 x 10,0.0,-0.99999,-355271.36786,0.0,0.0,0.0,,,9.8,0.963
12,12,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00078,48.22161,0.0,0.0,0.0,,5.0,0.05,0 x 3325,0.0,0.05,21.0,9.4,9.9,10 x 10,9.2,-0.99975,-355271.36788,0.0,0.0,0.0,,0.0,10.8,1.061
13,13,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00055,45.77332,0.0,0.0,0.0,,170.0,0.01,0 x 2898,0.0,0.06,22.0,10.4,10.9,75 x 75,0.0,-0.99993,-355271.36784,0.0,0.0,0.0,,,11.8,1.159
14,14,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.0,43.54028,0.0,0.0,0.0,,20.0,0.02,0 x 2895,0.0,0.05,23.0,11.41,11.89,75 x 75,0.0,-0.99973,-355271.36785,0.0,0.0,0.0,,,12.8,1.257
15,15,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00018,41.49595,0.0,0.0,0.0,,,0.0,0 x 2908,0.0,0.04,24.0,12.41,12.89,75 x 75,0.0,-1.0,-355271.36791,0.0,0.0,0.0,,,13.8,1.355
16,16,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00051,39.61786,0.0,0.0,0.0,,,0.0,0 x 2818,0.0,0.06,25.0,13.4,13.9,75 x 75,0.0,-0.99996,-355271.36789,0.0,0.0,0.0,,,14.8,1.453
17,17,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00054,37.88686,0.0,0.0,0.0,,0.0,0.03,0 x 2818,0.0,0.05,26.0,14.4,14.89,75 x 75,0.0,-1.0,-355271.36789,0.0,0.0,0.0,,,15.8,1.552
18,18,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00034,36.28684,0.0,0.0,0.0,,16.0,0.05,0 x 2826,0.0,0.05,27.0,15.39,15.9,95 x 86,0.0,-0.99962,-355271.36785,0.0,0.0,0.0,,,16.8,1.65
19,19,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.0,34.80374,0.0,0.0,0.0,,,0.0,0 x 2803,0.0,0.05,28.0,16.4,16.9,75 x 75,0.0,-1.0,-355271.36785,0.0,0.0,0.0,,,17.8,1.748
20,20,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.00045,33.42553,0.0,0.0,0.0,,,0.0,0 x 2699,0.0,0.05,29.0,17.4,17.9,75 x 75,0.0,-1.0,-355271.36786,0.0,0.0,0.0,,,18.8,1.846
21,21,1504296000,2017-09-01 16:00,2017-09-01,16.0,10.19,2017-09-06,1504728000,5,0.0002,32.14176,0.0,0.0,0.0,,,0.0,0 x 2702,0.0,0.05,30.0,18.4,18.91,75 x 75,0.0,-0.99965,-355271.36785,0.0,0.0,0.0,,,19.8,1.944
