,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00106,107.16127,0.0,0.0,0.0,,2.0,3.9,20 x 20,3.7,3.91,10.0,0.0,0.05,0 x 247,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.2,0.295
1,1,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00106,97.04547,0.0,0.0,0.0,,42.0,2.85,50 x 20,2.7,2.84,11.0,0.0,0.06,0 x 245,0.05,-0.99989,0.0,0.0,0.0,0.0,,0.0,3.2,0.225
2,2,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.0009,88.56839,0.0,0.0,0.0,,35.0,1.95,148 x 32,1.76,1.95,12.0,0.0,0.04,0 x 188,0.05,-1.0,0.0,0.0,0.0,0.0,,50.0,2.2,0.154
3,3,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00053,81.36535,0.0,0.0,0.0,,113.0,1.25,1 x 32,1.1,1.26,13.0,0.15,0.2,1 x 10,0.2,-1.0,0.0,0.0,0.0,0.0,,83.0,1.2,0.084
4,4,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00099,75.17198,0.0,0.0,0.0,,623.0,1.0,293 x 2,0.91,0.94,14.0,0.9,1.09,32 x 292,0.95,-1.0,0.0,0.0,0.0,0.0,,106.0,0.2,0.013
5,5,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00096,69.79225,0.0,0.0,0.0,,240.0,0.7,200 x 32,0.6,0.7,15.0,1.25,1.4,32 x 32,1.25,-0.99965,0.0,0.0,0.0,0.0,,121.0,0.8,0.057
6,6,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00075,65.07775,0.0,0.0,0.0,,151.0,0.5,100 x 32,0.4,0.51,16.0,2.06,2.24,32 x 91,2.35,-1.0,0.0,0.0,0.0,0.0,,1.0,1.8,0.128
7,7,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.0009,60.91392,0.0,0.0,0.0,,505.0,0.25,154 x 38,0.25,0.41,17.0,2.95,3.2,32 x 264,3.8,-0.99996,-355271.36787,0.0,0.0,0.0,,0.0,2.8,0.198
8,8,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.00049,57.21119,0.0,0.0,0.0,,497.0,0.25,202 x 33,0.21,0.3,18.0,3.8,4.1,20 x 161,0.0,-1.0,-355271.36792,0.0,0.0,0.0,,,3.8,0.269
9,9,1480626000,2016-12-01 16:00,2016-12-01,16.0,14.19,2016-12-06,1481058000,5,0.0003,53.89798,0.0,0.0,0.0,,,0.15,147 x 232,0.15,0.25,19.0,4.8,5.0,20 x 184,0.0,-1.0,-355271.36785,0.0,0.0,0.0,,,4.8,0.339
