,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84601,0.00142,0.00288,-0.80779,0.00018,16.70986,1.0,14.4,10 x 10,21.57,22.1,10.0,0.0,0.01,0 x 163,0.0,-0.00148,0.00036,0.00024,-0.00436,0.0,4.51784,,22.1,0.689
1,1,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84653,0.00173,0.00319,-0.79046,-8e-05,15.69849,,0.0,10 x 10,21.07,21.6,10.5,0.0,0.01,0 x 132,0.0,-0.00171,0.00044,0.00021,-0.00451,0.0,4.32516,,21.6,0.673
2,2,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84661,0.00195,0.00318,-0.77218,0.00053,14.78495,,0.0,10 x 10,20.57,21.1,11.0,0.0,0.01,0 x 122,0.0,-0.00171,0.00042,-0.00015,-0.00442,0.0,4.14114,,21.1,0.658
3,3,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84763,0.00223,0.00312,-0.75443,0.00026,13.9549,,0.0,10 x 10,20.07,20.6,11.5,0.0,0.01,0 x 118,0.0,-0.00158,0.00051,0.00062,-0.00499,0.0,3.96544,,20.6,0.642
4,4,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84763,0.0026,0.00307,-0.73536,0.00042,13.1983,,0.0,10 x 10,19.57,20.1,12.0,0.0,0.01,0 x 108,0.0,-0.00153,0.00054,0.00039,-0.00475,0.0,3.79722,,20.1,0.627
5,5,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84871,0.00287,0.00351,-0.71752,-0.0002,12.50565,,0.0,10 x 10,19.07,19.6,12.5,0.0,0.01,0 x 293,0.0,-0.00152,0.00051,0.00019,-0.00437,0.0,3.63583,,19.6,0.611
6,6,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84917,0.00325,0.00372,-0.69975,0.00015,11.86893,,0.0,10 x 10,18.57,19.1,13.0,0.0,0.01,0 x 100,0.0,-0.00172,0.00062,0.00014,-0.0048,0.0,3.48079,,19.1,0.596
7,7,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84967,0.00371,0.00338,-0.68185,0.00073,11.28113,,0.0,10 x 10,18.07,18.6,13.5,0.0,0.01,0 x 95,0.0,-0.00203,0.0006,-0.00015,-0.00429,0.0,3.33253,,18.6,0.58
8,8,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.85002,0.00419,0.0042,-0.66567,0.00077,10.73622,,0.0,10 x 10,17.57,18.1,14.0,0.0,0.01,0 x 69,0.0,-0.00184,0.0007,0.00062,-0.00502,0.0,3.18844,,18.1,0.564
9,9,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.85007,0.00467,0.00385,-0.6493,-3e-05,10.22976,,0.0,10 x 10,17.07,17.6,14.5,0.0,0.01,0 x 67,0.04,-0.00227,0.00073,-0.00012,-0.00511,0.0,3.04949,2.0,17.6,0.549
10,10,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.85036,0.0052,0.00413,-0.63782,0.00039,9.79369,1.0,7.69,10 x 10,16.59,17.11,15.0,0.0,0.01,0 x 65,0.02,-0.00234,0.00084,-0.00011,-0.00517,-0.00021,2.91524,25.0,17.1,0.533
11,11,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.8493,0.00638,0.00431,-0.60905,4e-05,8.93379,16.0,7.6,10 x 10,15.59,16.11,16.0,0.0,0.01,0 x 57,0.0,-0.00217,0.00096,0.00042,-0.00446,-0.00048,2.66023,,16.1,0.502
12,12,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84804,0.00781,0.00498,-0.5827,0.00055,8.18352,5.0,5.22,10 x 10,14.59,15.12,17.0,0.0,0.01,0 x 75,0.01,-0.00286,0.00121,-2e-05,-0.00503,-0.00016,2.41932,3.0,15.1,0.471
13,13,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84717,0.00956,0.00467,-0.54439,0.00013,7.41851,12.0,10.0,10 x 13,13.58,14.05,18.0,0.0,0.01,0 x 67,0.01,-0.00309,0.00137,7e-05,-0.00507,-0.0002,2.19091,1.0,14.1,0.44
14,14,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.84232,0.01154,0.00494,-0.52173,0.0007,6.8032,2.0,9.08,10 x 20,12.58,13.05,19.0,0.0,0.01,0 x 67,0.01,-0.00259,0.00175,0.00023,-0.00439,-2e-05,1.97499,1.0,13.1,0.409
15,15,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.83722,0.01382,0.00571,-0.50109,0.00074,6.23887,6.0,9.5,10 x 17,11.58,12.05,20.0,0.0,0.01,0 x 34,0.01,-0.00337,0.00216,0.00018,-0.00442,-0.00028,1.76866,2.0,12.1,0.378
16,16,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.82931,0.01657,0.00613,-0.48154,0.00055,5.71632,1.0,13.1,10 x 20,10.58,11.05,21.0,0.0,0.01,0 x 61,0.01,-0.00405,0.00265,0.00033,-0.00445,-0.00012,1.57139,5.0,11.1,0.347
17,17,1651521600,2022-05-02 16:00,2022-05-02,16.0,32.14,2022-05-04,1651694400,2,0.81816,0.01952,0.00629,-0.47272,0.00066,5.28139,1.0,12.09,10 x 36,9.59,10.11,22.0,0.0,0.01,0 x 26,0.01,-0.00421,0.0033,0.00031,-0.00452,-0.00025,1.38221,23.0,10.1,0.315
