,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00149,,0.0,4.4,273 x 50,3.19,3.89,10.0,0.0,0.02,0 x 224,0.0,-0.00808,0.00596,0.00074,-0.00554,-4e-05,1.71558,,2.3,0.189
1,1,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00167,,4.0,3.2,71 x 50,2.71,3.4,10.5,0.0,0.03,0 x 606,0.0,-0.01178,0.00859,0.00109,-0.00786,0.0,1.65085,,1.8,0.148
2,2,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00194,,0.0,3.7,80 x 50,2.23,2.9,11.0,0.0,0.04,0 x 10,0.02,-0.01289,0.01036,0.00112,-0.00724,0.0,1.50525,29.0,1.3,0.108
3,3,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00187,,,0.0,50 x 50,1.67,2.42,11.5,0.0,0.1,0 x 1784,0.03,-0.03315,0.02106,0.0016,-0.01963,0.0,1.65949,10.0,0.8,0.067
4,4,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00178,,21.0,1.7,2 x 20,1.45,1.7,12.0,0.0,0.09,13 x 10,0.04,-0.03691,0.02533,0.00201,-0.01968,-4e-05,1.49706,4.0,0.3,0.027
5,5,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00243,,52.0,1.25,13 x 2,1.19,1.31,12.5,0.05,0.46,929 x 340,0.18,-0.10991,0.04379,0.00418,-0.06654,-0.00013,2.01613,5.0,0.2,0.014
6,6,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00168,,208.0,0.85,5 x 1,0.81,0.87,13.0,0.15,0.6,3 x 10,0.3,-0.14621,0.05198,0.00476,-0.08459,-0.0007,2.07116,77.0,0.7,0.054
7,7,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00194,,52.0,0.35,3 x 2,0.34,0.71,13.5,0.3,0.6,5 x 58,0.45,-0.17418,0.06066,0.00546,-0.09235,-0.00084,1.99367,99.0,1.2,0.095
8,8,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00247,,65.0,0.4,19 x 2,0.39,0.55,14.0,0.65,1.25,3 x 10,0.95,-0.24656,0.05798,0.00668,-0.14798,-0.00112,2.55474,30.0,1.7,0.135
9,9,1572638400,2019-11-01 16:00,2019-11-01,16.0,12.33,2019-11-06,1573074000,5,1.0,0.0,0.0,0.0,0.00279,,110.0,0.36,5 x 8,0.3,0.38,14.5,1.05,1.6,1 x 3,0.95,-0.2888,0.05703,0.00749,-0.17671,-0.00085,2.81033,0.0,2.2,0.176
