,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.79063,0.01165,0.00282,-0.61848,0.00028,12.15749,,0.0,25 x 48,8.09,9.4,10.0,0.0,0.02,0 x 0,0.0,-0.00451,0.0045,0.00037,-0.00447,0.0,2.04769,,9.1,0.476
1,1,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.78182,0.01356,0.00371,-0.61008,0.00033,11.33034,,0.0,25 x 48,7.6,8.91,10.5,0.0,0.01,0 x 0,0.0,-0.00547,0.00544,-7e-05,-0.005,-0.00014,1.84902,,8.6,0.449
2,2,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.77252,0.01576,0.00337,-0.60012,0.00069,10.56975,,0.0,25 x 48,7.1,8.39,11.0,0.0,0.02,0 x 120,0.0,-0.00643,0.00676,0.00072,-0.00502,0.0,1.6582,,8.1,0.423
3,3,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.76126,0.01806,0.00361,-0.58818,0.00053,9.8654,,0.0,25 x 48,6.6,7.9,11.5,0.0,0.02,0 x 110,0.0,-0.0069,0.00832,0.00048,-0.00447,-6e-05,1.47547,,7.6,0.397
4,4,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.74995,0.02069,0.00405,-0.57474,0.00049,9.20604,,0.0,25 x 48,6.09,7.4,12.0,0.0,0.01,0 x 100,0.0,-0.00709,0.01056,0.0008,-0.0043,0.0,1.29879,,7.1,0.371
5,5,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.73563,0.02354,0.00465,-0.56015,0.00061,8.58613,,0.0,30 x 48,5.6,6.91,12.5,0.0,0.03,0 x 92,0.0,-0.01453,0.01975,0.00014,-0.00886,-0.00046,1.23956,,6.6,0.345
6,6,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.72111,0.02682,0.00425,-0.54346,0.00075,7.99713,11.0,4.64,30 x 48,5.1,6.41,13.0,0.0,0.04,0 x 84,0.01,-0.02275,0.0316,0.00065,-0.01345,-0.00043,1.1293,0.0,6.1,0.318
7,7,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.70344,0.03039,0.00471,-0.52461,0.00077,7.43407,1.0,4.77,30 x 48,4.6,5.91,13.5,0.0,0.02,0 x 2,0.01,-0.02032,0.03633,0.00033,-0.00881,-0.00033,0.8854,1.0,5.6,0.292
8,8,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.68385,0.03435,0.00475,-0.50338,0.0009,6.89126,45.0,5.0,30 x 48,4.1,5.4,14.0,0.0,0.03,0 x 10,0.02,-0.03264,0.06354,0.00132,-0.0138,-0.00014,0.76258,0.0,5.1,0.266
9,9,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.66226,0.03889,0.00526,-0.47922,0.00075,6.36399,8.0,3.5,30 x 48,3.6,4.89,14.5,0.0,0.03,0 x 21,0.01,-0.0424,0.10195,0.00158,-0.01371,0.0,0.57965,1.0,4.6,0.24
10,10,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.63756,0.04396,0.00494,-0.45294,0.00069,5.84718,13.0,3.22,30 x 48,3.09,4.4,15.0,0.0,0.05,0 x 5,0.01,-0.08127,0.22274,0.00232,-0.02209,-0.00027,0.44291,1.0,4.1,0.213
11,11,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.574,0.05815,0.00558,-0.37785,0.00088,4.72076,100.0,2.7,25 x 3,2.18,3.21,16.0,0.01,0.11,11 x 178,0.05,-0.95438,0.0,0.0,-0.16261,-0.00102,0.00092,81.0,3.1,0.161
12,12,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.48386,0.07602,0.00581,-0.29607,0.00032,3.70095,31.0,1.86,50 x 10,1.32,2.09,17.0,0.05,0.21,20 x 10,0.1,-1.0,0.0,0.0,0.0,0.0,,203.0,2.1,0.109
13,13,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.38493,0.08273,0.00528,-0.24733,-1e-05,3.22467,93.0,1.35,10 x 2,0.8,1.4,18.0,0.25,0.43,10 x 10,0.34,-1.0,0.0,0.0,0.0,0.0,,136.0,1.1,0.056
14,14,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.28557,0.08055,0.00477,-0.19773,0.00065,2.9022,182.0,0.75,10 x 54,0.4,0.96,19.0,0.65,0.9,6 x 75,0.9,-1.0,0.0,0.0,0.0,0.0,,40.0,0.1,0.004
15,15,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.20299,0.07043,0.00411,-0.15331,-1e-05,2.72929,348.0,0.5,1 x 22,0.33,0.5,20.0,1.15,1.6,32 x 1,1.5,-1.0,0.0,0.0,0.0,0.0,,130.0,0.9,0.049
16,16,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.1208,0.05531,0.00307,-0.09377,0.00033,2.45384,88.0,0.3,45 x 7,0.15,0.25,21.0,1.96,3.1,38 x 42,2.75,-1.0,0.0,0.0,0.0,0.0,,40.0,1.9,0.101
17,17,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.08371,0.04208,0.00227,-0.07079,-0.00035,2.45712,122.0,0.15,50 x 60,0.06,0.19,22.0,2.8,4.11,25 x 45,0.0,-1.0,0.0,0.0,0.0,0.0,,,2.9,0.154
18,18,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.0757,0.03566,0.00194,-0.07131,0.00047,2.67634,40.0,0.07,1 x 71,0.04,0.2,23.0,3.71,5.0,44 x 20,0.0,-1.0,0.0,0.0,0.0,0.0,,,3.9,0.206
19,19,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.04933,0.02611,0.00119,-0.04764,0.00014,2.62032,13.0,0.1,0 x 5,0.0,0.15,24.0,4.7,6.0,45 x 49,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.9,0.259
20,20,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.03249,0.01855,0.00141,-0.03162,0.00014,2.5811,114.0,0.05,0 x 21,0.0,0.1,25.0,5.7,6.89,48 x 21,6.25,-1.0,0.0,0.0,0.0,0.0,,1.0,5.9,0.311
21,21,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.02194,0.0136,0.00084,-0.02242,-0.00025,2.59205,105.0,0.05,10 x 7,0.01,0.05,26.0,6.7,7.9,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,6.9,0.363
22,22,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.0187,0.01119,0.00076,-0.01914,-0.00016,2.68298,51.0,0.05,0 x 7,0.0,0.05,27.0,7.7,8.9,25 x 25,0.0,-1.0,0.0,0.0,0.0,0.0,,,7.9,0.416
23,23,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.01789,0.01022,0.00107,-0.01983,0.00023,2.84088,,0.0,0 x 2,0.0,0.05,28.0,8.7,9.89,30 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,8.9,0.468
24,24,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.0169,0.00932,0.00082,-0.01938,-0.00038,2.98068,0.0,0.1,0 x 7,0.0,0.05,29.0,9.7,10.89,30 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,9.9,0.521
25,25,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.01596,0.00867,0.0009,-0.01941,0.00034,3.11563,0.0,0.06,0 x 169,0.0,0.05,30.0,10.71,11.9,25 x 30,12.07,-1.0,0.0,0.0,0.0,0.0,,7.0,10.9,0.573
26,26,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.04397,0.01458,0.00135,-0.06986,-0.00026,4.22021,,0.0,0 x 54,0.0,0.2,32.5,13.11,14.4,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,13.4,0.704
27,27,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.04165,0.01289,0.00154,-0.07148,0.00014,4.55468,,0.0,0 x 54,0.0,0.2,35.0,15.61,16.91,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,15.9,0.835
28,28,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.03982,0.0116,0.00145,-0.07293,0.00041,4.8558,,0.0,0 x 54,0.0,0.2,37.5,18.1,19.4,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,18.4,0.966
29,29,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.0374,0.0106,0.00133,-0.07442,0.00052,5.13494,0.0,0.02,0 x 64,0.0,0.2,40.0,20.6,21.9,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,20.9,1.098
30,30,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.03656,0.00978,0.0013,-0.07477,0.00016,5.394,,0.0,0 x 54,0.0,0.2,42.5,23.11,24.39,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,23.4,1.229
31,31,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.03541,0.00909,0.0015,-0.07598,-0.00037,5.63382,,0.0,0 x 54,0.0,0.2,45.0,25.59,26.9,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,25.9,1.36
32,32,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.03445,0.00859,0.0009,-0.07624,-0.00019,5.86011,,0.0,0 x 54,0.0,0.2,47.5,28.1,29.39,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,28.4,1.491
33,33,1559592000,2019-06-03 16:00,2019-06-03,16.0,19.07,2019-06-05,1559764800,2,0.03326,0.00803,0.00095,-0.07664,0.00019,6.06846,,0.0,0 x 54,0.0,0.2,50.0,30.61,31.9,48 x 30,0.0,-1.0,0.0,0.0,0.0,0.0,,,30.9,1.622
