,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.86198,0.00888,0.00491,-0.41388,0.00021,10.82991,0.0,7.5,20 x 20,9.0,12.8,10.0,0.0,0.05,0 x 85,0.0,-0.01562,0.00948,0.00131,-0.01036,-0.00034,1.80332,,12.4,0.554
1,1,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.84889,0.01003,0.00541,-0.41343,0.00083,10.20527,,0.0,10 x 10,8.49,12.3,10.5,0.0,0.05,0 x 80,0.0,-0.01683,0.01114,0.00141,-0.00967,-0.00043,1.64924,,11.9,0.532
2,2,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.83499,0.01118,0.00582,-0.4121,0.00058,9.62407,,0.0,10 x 10,8.0,11.79,11.0,0.0,0.05,0 x 76,0.0,-0.01892,0.01315,0.00081,-0.01007,-0.00041,1.5009,,11.4,0.51
3,3,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.82131,0.01254,0.00561,-0.40869,0.00035,9.08116,,0.0,10 x 10,7.5,11.3,11.5,0.0,0.05,0 x 79,0.0,-0.02013,0.01583,0.0012,-0.00956,-2e-05,1.35874,,10.9,0.488
4,4,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.80701,0.01393,0.00613,-0.40405,0.00065,8.56973,0.0,5.5,10 x 10,7.0,10.8,12.0,0.0,0.06,0 x 83,0.0,-0.02261,0.01929,0.00133,-0.00959,-0.00034,1.22484,,10.4,0.465
5,5,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.792,0.0154,0.00648,-0.39856,0.00051,8.08617,0.0,5.0,10 x 10,6.49,10.29,12.5,0.0,0.06,0 x 54,0.0,-0.02523,0.02347,0.00151,-0.00942,0.0,1.08834,,9.9,0.443
6,6,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.78395,0.01538,0.00658,-0.41734,0.00122,8.28793,11.0,7.6,150 x 150,7.19,9.5,13.0,0.0,0.04,0 x 52,0.0,-0.02846,0.0294,0.00197,-0.00951,-0.00028,0.95906,,9.4,0.421
7,7,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.76795,0.01699,0.00733,-0.41018,0.00091,7.82341,,0.0,150 x 150,6.7,9.0,13.5,0.0,0.05,0 x 45,0.01,-0.03171,0.03767,0.00201,-0.00933,-7e-05,0.83307,0.0,8.9,0.398
8,8,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.75117,0.01866,0.00746,-0.40223,0.00138,7.37843,10.0,8.7,150 x 150,6.21,8.5,14.0,0.0,0.05,0 x 666,0.03,-0.03679,0.04981,0.0018,-0.00895,0.0,0.70873,60.0,8.4,0.376
9,9,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.73371,0.02039,0.00796,-0.3955,0.00055,7.01842,3.0,4.72,150 x 166,5.7,8.11,14.5,0.0,0.06,0 x 15,0.05,-0.04378,0.06916,0.00251,-0.00818,0.0,0.5869,60.0,7.9,0.354
10,10,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.71421,0.02267,0.00812,-0.3823,0.00134,6.5396,112.0,7.5,190 x 172,5.21,7.5,15.0,0.0,0.04,0 x 90,0.05,-0.05375,0.10264,0.00234,-0.008,-0.00054,0.46529,565.0,7.4,0.332
11,11,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.65938,0.0306,0.00822,-0.3277,0.00068,5.214,115.0,4.7,172 x 20,4.3,5.51,16.0,0.04,0.15,85 x 393,0.1,-0.21491,0.36572,0.00649,-0.01688,-0.00052,0.34774,199.0,6.4,0.287
12,12,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.62882,0.03145,0.00833,-0.33868,0.00084,5.22833,265.0,4.19,188 x 172,3.4,5.7,17.0,0.15,0.2,924 x 63,0.18,-1.0,0.0,0.0,0.0,0.0,,,5.4,0.242
13,13,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.56752,0.03911,0.00904,-0.29428,0.00117,4.37222,608.0,3.5,76 x 67,2.91,4.0,18.0,0.34,0.54,11 x 278,0.55,-1.0,0.0,0.0,0.0,0.0,,,4.4,0.198
14,14,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.51762,0.0424,0.00942,-0.27808,0.0014,4.08753,832.0,2.82,415 x 400,2.34,3.4,19.0,0.79,1.1,61 x 15,1.5,-1.0,0.0,0.0,0.0,0.0,,768.0,3.4,0.153
15,15,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.4671,0.04491,0.0093,-0.26057,0.00099,3.85427,,2.2,416 x 400,1.95,2.79,20.0,1.0,1.6,382 x 11,1.4,-1.0,0.0,0.0,0.0,0.0,,717.0,2.4,0.109
16,16,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.43504,0.04376,0.00917,-0.2618,0.00057,3.91311,447.0,1.86,457 x 526,1.6,2.75,21.0,1.8,2.14,33 x 20,2.2,-1.0,0.0,0.0,0.0,0.0,,124.0,1.4,0.064
17,17,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.36857,0.04663,0.00874,-0.22381,0.00078,3.51735,398.0,1.9,41 x 10,1.35,1.85,22.0,2.0,3.6,20 x 336,2.9,-1.0,0.0,0.0,0.0,0.0,,94.0,0.4,0.02
18,18,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.3309,0.04535,0.00837,-0.21161,0.0007,3.4792,338.0,1.1,42 x 45,1.11,1.65,23.0,2.91,3.89,11 x 13,2.9,-1.0,0.0,0.0,0.0,0.0,,53.0,0.6,0.025
19,19,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.29934,0.04359,0.00802,-0.20151,0.00035,3.47006,,1.2,1387 x 395,0.95,1.45,24.0,2.91,5.3,140 x 267,5.3,-1.0,0.0,0.0,0.0,0.0,,8.0,1.6,0.07
20,20,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.26942,0.04149,0.00793,-0.19,0.0011,3.46635,,1.0,13 x 42,0.9,1.21,25.0,3.7,6.3,199 x 304,6.5,-1.0,0.0,0.0,0.0,0.0,,0.0,2.6,0.114
21,21,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.2365,0.0395,0.00716,-0.17306,0.00053,3.40095,568.0,0.6,1431 x 1333,0.66,1.1,26.0,4.51,7.3,212 x 294,6.1,-1.0,0.0,0.0,0.0,0.0,,10.0,3.6,0.159
22,22,1519938000,2018-03-01 16:00,2018-03-01,16.0,22.44,2018-03-07,1520456400,6,0.21449,0.03709,0.00656,-0.16294,0.00016,3.41544,87.0,0.77,510 x 55,0.55,1.0,27.0,5.39,8.1,38 x 284,0.0,-1.0,0.0,0.0,0.0,0.0,,,4.6,0.203
