,Unnamed: 0,[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
0,0,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,0.0,-0.00027,,,0.0,50 x 50,15.77,17.01,10.0,0.0,0.01,0 x 0,0.0,-0.00195,0.0005,-0.00016,-0.00477,0.0,8.18441,,15.7,0.611
1,1,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00073,0.00041,,,0.0,50 x 50,15.27,16.51,10.5,0.0,0.01,0 x 0,0.0,-0.0012,0.00056,0.00017,-0.00462,0.0,7.80901,,15.2,0.591
2,2,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00012,0.00066,,,0.0,50 x 50,14.77,16.01,11.0,0.0,0.01,0 x 0,0.0,-0.00193,0.0006,7e-05,-0.00458,0.0,7.45039,,14.7,0.572
3,3,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00049,-8e-05,,,0.0,50 x 50,14.27,15.51,11.5,0.0,0.01,0 x 0,0.0,-0.00137,0.0007,-0.00013,-0.00513,0.0,7.10833,,14.2,0.552
4,4,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,0.0,0.00074,,,0.0,50 x 50,13.77,15.01,12.0,0.0,0.01,0 x 0,0.0,-0.00165,0.00076,-0.00042,-0.00471,0.0,6.78111,,13.7,0.533
5,5,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00027,0.00014,,,0.0,50 x 50,13.27,14.51,12.5,0.0,0.01,0 x 0,0.0,-0.00182,0.00079,-0.00025,-0.00471,0.0,6.46682,,13.2,0.513
6,6,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00061,0.00024,,,0.0,50 x 50,12.77,14.01,13.0,0.0,0.01,0 x 0,0.0,-0.00207,0.00084,-0.00039,-0.00509,0.0,6.164,,12.7,0.494
7,7,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-8e-05,-0.00012,,,0.0,50 x 50,12.27,13.51,13.5,0.0,0.01,0 x 0,0.0,-0.00256,0.00099,-0.00038,-0.00454,0.0,5.87343,,12.2,0.474
8,8,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00083,0.00067,,,0.0,50 x 50,11.27,12.51,14.5,0.0,0.01,0 x 0,0.0,-0.00291,0.0011,6e-05,-0.00525,0.0,5.3227,,11.2,0.435
9,9,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00092,0.00048,,3.0,11.6,50 x 50,10.77,12.01,15.0,0.0,0.01,0 x 0,0.01,-0.00278,0.00131,0.0005,-0.00527,0.0,5.06076,10.0,10.7,0.416
10,10,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00097,-0.0001,,3.0,9.27,65 x 50,7.8,9.01,18.0,0.0,0.01,0 x 0,0.05,-0.00352,0.00236,4e-05,-0.00478,0.0,3.64212,6.0,7.7,0.299
11,11,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00105,0.00026,,4.0,7.99,50 x 50,6.78,8.01,19.0,0.0,0.01,0 x 0,0.04,-0.00401,0.00294,-0.00016,-0.00539,0.0,3.21764,1.0,6.7,0.26
12,12,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00071,0.0006,,5.0,6.35,65 x 50,5.8,7.01,20.0,0.0,0.01,0 x 0,0.03,-0.00416,0.00381,0.00056,-0.00478,0.0,2.81143,1.0,5.7,0.221
13,13,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00031,0.00016,,3.0,6.35,65 x 50,4.8,6.01,21.0,0.0,0.01,0 x 0,0.01,-0.00532,0.00498,0.00023,-0.00525,0.0,2.42082,1.0,4.7,0.182
14,14,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00083,0.0004,,6.0,5.35,50 x 50,3.77,5.01,22.0,0.0,0.01,0 x 0,0.04,-0.00595,0.00673,-0.00029,-0.00518,0.0,2.04529,4.0,3.7,0.143
15,15,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00118,0.00035,,5.0,4.1,65 x 50,2.8,4.01,23.0,0.0,0.13,0 x 0,0.03,-0.04804,0.03227,0.00153,-0.06501,-0.00037,2.52195,33.0,2.7,0.104
16,16,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.0008,0.00035,,22.0,2.96,65 x 50,1.85,3.02,24.0,0.0,0.14,0 x 0,0.01,-0.06143,0.04759,0.00158,-0.06988,-0.00036,2.06792,14.0,1.7,0.065
17,17,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.0009,0.00065,,37.0,1.85,65 x 65,0.8,1.95,25.0,0.0,0.25,0 x 65,0.05,-0.11053,0.08302,0.00203,-0.12501,-0.0003,1.84412,69.0,0.7,0.026
18,18,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00089,0.00078,,34.0,0.5,0 x 65,0.0,1.25,26.0,0.0,0.8,0 x 69,0.35,-0.25044,0.12426,0.00381,-0.40028,-3e-05,2.07787,259.0,0.3,0.012
19,19,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,1.0,0.0,0.0,-0.00095,9e-05,,99.0,0.18,0 x 50,0.0,0.66,27.0,0.05,1.45,65 x 65,0.8,-0.39384,0.15084,0.00513,-0.75024,-0.00062,2.06918,120.0,1.3,0.051
20,20,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.32842,0.38261,0.00419,-0.20016,1e-05,0.76774,171.0,0.15,0 x 65,0.0,0.4,28.0,1.05,2.35,65 x 65,1.5,-0.52063,0.10846,0.0053,-1.26047,-8e-05,2.97161,41.0,2.3,0.09
21,21,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.18512,0.17577,0.00376,-0.15055,0.0003,1.23417,129.0,0.01,0 x 65,0.0,0.3,29.0,2.05,3.3,65 x 66,2.85,-0.58765,0.08448,0.00486,-1.23553,-0.00033,3.71224,21.0,3.3,0.129
22,22,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.10569,0.10033,0.00234,-0.08994,0.00055,1.48213,129.0,0.03,0 x 0,0.0,0.18,30.0,3.0,4.28,66 x 50,3.3,-0.63255,0.06967,0.00502,-1.20021,-3e-05,4.32189,16.0,4.3,0.168
23,23,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.06304,0.04305,0.00153,-0.0746,-0.00034,2.32895,143.0,0.01,0 x 65,0.0,0.15,32.5,5.6,6.7,65 x 65,5.87,-0.68912,0.04706,0.00457,-1.20972,-0.00085,5.78893,16.0,6.8,0.266
24,24,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.04489,0.02536,0.00166,-0.06599,0.00012,3.03074,21.0,0.02,0 x 0,0.0,0.13,35.0,8.1,9.2,65 x 66,8.09,-0.71758,0.03515,0.00417,-1.21037,-0.00069,7.01732,1.0,9.3,0.363
25,25,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.03776,0.01805,0.00106,-0.06455,-0.00025,3.70446,149.0,0.08,0 x 0,0.0,0.13,37.5,10.49,11.73,50 x 50,10.44,-0.73482,0.02753,0.00359,-1.17002,-0.00081,8.01982,1.0,11.8,0.46
26,26,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.03305,0.01392,0.00055,-0.06517,-8e-05,4.31953,40.0,0.01,0 x 0,0.0,0.13,40.0,12.99,14.23,50 x 50,12.75,-0.73935,0.02203,0.00413,-1.16999,-0.00071,9.04856,1.0,14.3,0.558
27,27,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.01364,0.00583,0.00023,-0.02507,-3e-05,4.71581,4.0,0.02,0 x 0,0.0,0.05,45.0,17.99,19.23,50 x 50,18.56,-0.73222,0.0148,0.00384,-1.17009,-0.00078,10.99484,5.0,19.3,0.752
28,28,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.02558,0.00835,0.00025,-0.06552,-0.00044,5.8679,1.0,0.05,0 x 0,0.0,0.13,47.5,20.49,21.73,50 x 50,19.97,-0.72374,0.0123,0.00394,-1.17008,-0.0004,11.94315,3.0,21.8,0.85
29,29,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.01157,0.00446,0.0008,-0.02495,-5e-05,5.56557,5.0,0.01,0 x 0,0.0,0.05,50.0,22.99,24.23,50 x 50,20.74,-0.71317,0.01036,0.0031,-1.17038,0.0,12.88563,2.0,24.3,0.947
30,30,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.02237,0.00605,0.00108,-0.06488,-0.00028,7.12344,8.0,0.02,0 x 0,0.0,0.13,55.0,27.99,29.23,50 x 50,25.84,-0.68627,0.00752,0.00355,-1.17005,-0.00014,14.77209,1.0,29.3,1.142
31,31,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-01,1654113600,0,0.02068,0.00506,0.00026,-0.06485,-0.00019,7.84411,7.0,0.05,0 x 0,0.0,0.13,60.0,32.99,34.22,50 x 50,29.16,-0.65594,0.00555,0.00323,-1.16494,0.0,16.65983,21.0,34.3,1.336
32,32,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00074,0.00204,,1.0,13.5,78 x 78,15.77,16.25,10.0,0.0,0.01,0 x 163,0.0,-0.00148,0.00052,0.00055,-0.00275,-8e-05,2.51476,,15.7,0.611
33,33,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00091,0.00191,,,0.0,78 x 78,15.27,15.75,10.5,0.0,0.01,0 x 132,0.0,-0.00183,0.00059,0.00048,-0.00262,-0.00037,2.3987,,15.2,0.591
34,34,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.0006,0.00236,,,0.0,78 x 78,14.77,15.25,11.0,0.0,0.01,0 x 112,0.0,-0.00182,0.00063,0.00072,-0.0031,-0.00021,2.28927,,14.7,0.572
35,35,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00015,0.00276,,,0.0,78 x 78,14.27,14.75,11.5,0.0,0.01,0 x 97,0.0,-0.0015,0.00069,0.00063,-0.003,0.0,2.18387,,14.2,0.552
36,36,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00021,0.00259,,,0.0,78 x 78,13.77,14.25,12.0,0.0,0.01,0 x 91,0.0,-0.00164,0.00074,-4e-05,-0.00224,-0.0002,2.08361,,13.7,0.533
37,37,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.001,0.00237,,,0.0,28 x 78,13.28,13.75,12.5,0.0,0.01,0 x 86,0.0,-0.00152,0.00077,0.00047,-0.00262,-0.00037,1.98666,,13.2,0.513
38,38,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00011,0.00311,,,0.0,28 x 78,12.78,13.25,13.0,0.0,0.01,0 x 77,0.0,-0.00239,0.00083,0.00065,-0.00253,-0.0005,1.8938,,12.7,0.494
39,39,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00049,0.00321,,,0.0,57 x 78,12.28,12.75,13.5,0.0,0.02,0 x 79,0.0,-0.00365,0.00147,0.00012,-0.00447,-0.00028,1.94305,,12.2,0.474
40,40,1654113600,2022-06-01 16:00,2022-06-01,16.0,25.68,2022-06-08,1654718400,7,1.0,0.0,0.0,-0.00076,0.00316,,,0.0,57 x 78,11.78,12.25,14.0,0.0,0.02,0 x 82,0.0,-0.00394,0.00161,0.00053,-0.00441,0.0,1.85141,,11.7,0.455
